offset,entry_date,day_of_week,status,skip_reason,expiry_date,spot_open,base_atm,centre_strike,centre_shift,ce_strike,pe_strike,lot_size,lots,qty,balance_ratio,ce_entry,ce_stop,ce_exit_ts,ce_exit_price,ce_exit_reason,pe_entry,pe_stop,pe_exit_ts,pe_exit_price,pe_exit_reason,margin,gross_pnl,brokerage,net_pnl,remarks
0,2020-01-02,Thursday,TRADED,,2020-01-02,12216.80,12200,12200,0,12200,12200,75,4,300,0.41,31.20,59.28,2020-01-02T12:09:00+05:30,59.28,sl,12.65,24.04,2020-01-02T15:20:00+05:30,0.10,day_close,475800.00,-5259.00,100.00,-5359.00,
0,2020-01-09,Thursday,TRADED,,2020-01-09,12162.40,12150,12150,0,12150,12150,75,4,300,0.80,29.35,55.77,2020-01-09T13:07:00+05:30,55.77,sl,23.60,44.84,2020-01-09T15:20:00+05:30,0.05,day_close,473850.00,-1459.50,100.00,-1559.50,
0,2020-01-16,Thursday,TRADED,,2020-01-16,12372.50,12350,12350,0,12350,12350,75,4,300,0.55,29.70,56.43,2020-01-16T15:20:00+05:30,6.00,day_close,16.30,30.97,2020-01-16T11:13:00+05:30,30.97,sl,481650.00,2109.00,100.00,2009.00,
0,2020-01-23,Thursday,TRADED,,2020-01-23,12117.20,12100,12100,0,12100,12100,75,4,300,0.84,25.55,48.55,2020-01-23T09:35:00+05:30,48.55,sl,21.45,40.75,2020-01-23T15:20:00+05:30,0.10,day_close,471900.00,-1093.50,100.00,-1193.50,
0,2020-01-30,Thursday,TRADED,,2020-01-30,12095.00,12100,12100,0,12100,12100,75,4,300,0.57,20.90,39.71,2020-01-30T15:20:00+05:30,0.10,day_close,36.40,69.16,2020-01-30T11:07:00+05:30,69.16,sl,471900.00,-4188.00,100.00,-4288.00,
0,2020-02-06,Thursday,TRADED,,2020-02-06,12128.00,12150,12100,-1,12100,12100,75,4,300,0.52,40.80,77.52,2020-02-06T15:20:00+05:30,38.90,day_close,21.40,40.66,2020-02-06T15:20:00+05:30,0.05,day_close,471900.00,6375.00,100.00,6275.00,
0,2020-02-13,Thursday,TRADED,,2020-02-13,12183.30,12200,12200,0,12200,12200,75,4,300,0.38,15.40,29.26,2020-02-13T15:20:00+05:30,0.10,day_close,40.50,76.95,2020-02-13T15:20:00+05:30,23.65,day_close,475800.00,9045.00,100.00,8945.00,
0,2020-02-20,Thursday,TRADED,,2020-02-20,12113.00,12100,12100,0,12100,12100,75,4,300,0.95,22.95,43.60,2020-02-20T11:41:00+05:30,43.60,sl,21.70,41.23,2020-02-20T15:20:00+05:30,16.90,day_close,471900.00,-5356.50,100.00,-5456.50,
0,2020-02-27,Thursday,TRADED,,2020-02-27,11633.70,11650,11650,0,11650,11650,75,4,300,0.77,26.70,50.73,2020-02-27T15:20:00+05:30,0.10,day_close,34.60,65.74,2020-02-27T09:57:00+05:30,65.74,sl,454350.00,-1962.00,100.00,-2062.00,
0,2020-03-05,Thursday,TRADED,,2020-03-05,11311.90,11300,11300,0,11300,11300,75,4,300,0.89,50.65,96.23,2020-03-05T15:20:00+05:30,0.05,day_close,44.85,85.22,2020-03-05T15:20:00+05:30,29.75,day_close,440700.00,19110.00,100.00,19010.00,
0,2020-03-12,Thursday,TRADED,,2020-03-12,9994.25,10000,10000,0,10000,10000,75,4,300,0.95,75.80,144.02,2020-03-12T15:20:00+05:30,0.10,day_close,72.00,136.80,2020-03-12T10:42:00+05:30,136.80,sl,390000.00,2670.00,100.00,2570.00,
0,2020-03-19,Thursday,TRADED,,2020-03-19,7963.75,7950,7950,0,7950,7950,75,4,300,0.79,132.50,251.75,2020-03-19T11:06:00+05:30,254.00,gap_sl,104.70,198.93,2020-03-19T09:25:00+05:30,198.93,sl,310050.00,-65319.00,100.00,-65419.00,
0,2020-03-26,Thursday,TRADED,,2020-03-26,8336.40,8350,8300,-1,8300,8300,75,4,300,0.99,134.05,254.70,2020-03-26T09:30:00+05:30,254.70,sl,135.95,258.30,2020-03-26T15:20:00+05:30,0.40,day_close,323700.00,3871.50,100.00,3771.50,
0,2020-04-01,Wednesday,TRADED,,2020-04-01,8508.15,8500,8450,-1,8450,8450,75,4,300,0.75,100.05,190.09,2020-04-01T15:20:00+05:30,0.10,day_close,75.15,142.78,2020-04-01T09:54:00+05:30,142.78,sl,329550.00,9094.50,100.00,8994.50,
0,2020-04-09,Thursday,TRADED,,2020-04-09,8969.80,8950,8950,0,8950,8950,75,4,300,0.88,82.55,156.84,2020-04-09T15:06:00+05:30,156.84,sl,93.45,177.56,2020-04-09T15:20:00+05:30,0.20,day_close,349050.00,5086.50,100.00,4986.50,
0,2020-04-16,Thursday,TRADED,,2020-04-16,8830.60,8850,8850,0,8850,8850,75,4,300,0.75,62.85,119.41,2020-04-16T09:40:00+05:30,119.41,sl,83.30,158.27,2020-04-16T15:20:00+05:30,0.05,day_close,345150.00,7405.50,100.00,7305.50,
0,2020-04-23,Thursday,TRADED,,2020-04-23,9219.05,9200,9200,0,9200,9200,75,4,300,0.81,49.20,93.48,2020-04-23T11:54:00+05:30,93.48,sl,60.80,115.52,2020-04-23T15:20:00+05:30,0.10,day_close,358800.00,4326.00,100.00,4226.00,
0,2020-04-30,Thursday,TRADED,,2020-04-30,9749.40,9750,9700,-1,9700,9700,75,4,300,0.67,51.15,97.18,2020-04-30T09:33:00+05:30,97.18,sl,34.50,65.55,2020-04-30T15:20:00+05:30,0.10,day_close,378300.00,-4090.50,100.00,-4190.50,
0,2020-05-07,Thursday,TRADED,,2020-05-07,9211.00,9200,9200,0,9200,9200,75,4,300,0.84,52.85,100.41,2020-05-07T15:20:00+05:30,0.65,day_close,62.90,119.51,2020-05-07T15:20:00+05:30,4.25,day_close,358800.00,32655.00,100.00,32555.00,
0,2020-05-14,Thursday,TRADED,,2020-05-14,9237.85,9250,9250,0,9250,9250,75,4,300,0.79,42.75,81.22,2020-05-14T15:20:00+05:30,0.10,day_close,54.40,103.36,2020-05-14T14:12:00+05:30,103.36,sl,360750.00,-2493.00,100.00,-2593.00,
0,2020-05-21,Thursday,TRADED,,2020-05-21,9100.80,9100,9100,0,9100,9100,75,4,300,0.99,37.05,70.39,2020-05-21T13:35:00+05:30,70.39,sl,36.60,69.54,2020-05-21T15:20:00+05:30,0.20,day_close,354900.00,316.50,100.00,216.50,
0,2020-05-28,Thursday,TRADED,,2020-05-28,9386.15,9400,9350,-1,9350,9350,75,4,300,0.56,49.85,94.72,2020-05-28T11:09:00+05:30,94.72,sl,27.80,52.82,2020-05-28T15:20:00+05:30,0.10,day_close,364650.00,-5749.50,100.00,-5849.50,
0,2020-06-04,Thursday,TRADED,,2020-06-04,10109.00,10100,10100,0,10100,10100,75,4,300,0.97,42.85,81.41,2020-06-04T15:20:00+05:30,0.05,day_close,44.40,84.36,2020-06-04T09:34:00+05:30,84.36,sl,393900.00,252.00,100.00,152.00,
0,2020-06-11,Thursday,TRADED,,2020-06-11,10059.90,10050,10050,0,10050,10050,75,4,300,0.99,47.10,89.49,2020-06-11T15:20:00+05:30,0.05,day_close,47.75,90.72,2020-06-11T13:31:00+05:30,90.72,sl,391950.00,622.50,100.00,522.50,
0,2020-06-18,Thursday,TRADED,,2020-06-18,9867.05,9850,9850,0,9850,9850,75,4,300,0.81,41.45,78.75,2020-06-18T10:15:00+05:30,78.75,sl,51.00,96.90,2020-06-18T15:20:00+05:30,0.05,day_close,384150.00,3493.50,100.00,3393.50,
0,2020-06-25,Thursday,TRADED,,2020-06-25,10220.80,10200,10200,0,10200,10200,75,4,300,0.97,52.10,98.99,2020-06-25T09:53:00+05:30,98.99,sl,53.45,101.56,2020-06-25T15:20:00+05:30,0.10,day_close,397800.00,1338.00,100.00,1238.00,
0,2020-07-02,Thursday,TRADED,,2020-07-02,10512.60,10500,10500,0,10500,10500,75,4,300,0.97,41.55,78.94,2020-07-02T13:45:00+05:30,78.94,sl,42.85,81.41,2020-07-02T15:20:00+05:30,0.15,day_close,409500.00,991.50,100.00,891.50,
0,2020-07-09,Thursday,TRADED,,2020-07-09,10754.20,10750,10750,0,10750,10750,75,4,300,0.69,33.95,64.50,2020-07-09T14:17:00+05:30,64.50,sl,49.35,93.77,2020-07-09T15:20:00+05:30,0.05,day_close,419250.00,5023.50,100.00,4923.50,
0,2020-07-16,Thursday,TRADED,,2020-07-16,10624.00,10600,10600,0,10600,10600,75,4,300,0.91,47.45,90.16,2020-07-16T14:49:00+05:30,90.16,sl,43.15,81.98,2020-07-16T15:20:00+05:30,0.10,day_close,413400.00,-496.50,100.00,-596.50,
0,2020-07-23,Thursday,TRADED,,2020-07-23,11163.80,11150,11150,0,11150,11150,75,4,300,0.89,32.45,61.66,2020-07-23T11:37:00+05:30,61.66,sl,36.30,68.97,2020-07-23T15:20:00+05:30,0.10,day_close,434850.00,1498.50,100.00,1398.50,
0,2020-07-30,Thursday,TRADED,,2020-07-30,11268.50,11250,11250,0,11250,11250,75,4,300,0.74,37.20,70.68,2020-07-30T15:20:00+05:30,0.10,day_close,27.45,52.15,2020-07-30T12:57:00+05:30,52.15,sl,438750.00,3118.50,100.00,3018.50,
