range_label,moneyness,offset_points,entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,target_strike,sold_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
ITM_100,ITM,100,2025-04-07,TRADED,,2025-04-09,2025-04-08,2025-04-07T15:15:00+05:30,22238.0,21984.42,ABOVE_SMA,22250,22350,PE,NIFTY_22350_PE_09_APR_25.csv,2025-04-07T15:29:00+05:30,325.5,2025-04-08T09:16:00+05:30,123.4,52026.00,50.00,51976.00,
ITM_200,ITM,200,2025-04-07,TRADED,,2025-04-09,2025-04-08,2025-04-07T15:15:00+05:30,22238.0,21984.42,ABOVE_SMA,22250,22450,PE,NIFTY_22450_PE_09_APR_25.csv,2025-04-07T15:29:00+05:30,365.65,2025-04-08T09:16:00+05:30,151.65,55120.00,50.00,55070.00,
ITM_300,ITM,300,2025-04-07,TRADED,,2025-04-09,2025-04-08,2025-04-07T15:15:00+05:30,22238.0,21984.42,ABOVE_SMA,22250,22550,PE,NIFTY_22550_PE_09_APR_25.csv,2025-04-07T15:29:00+05:30,415.85,2025-04-08T09:16:00+05:30,185.3,59423.00,50.00,59373.00,
OTM_100,OTM,100,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22450,PE,NIFTY_22450_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,132.5,2025-04-09T09:16:00+05:30,176.45,-11947.00,50.00,-11997.00,
OTM_200,OTM,200,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22350,PE,NIFTY_22350_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,105.9,2025-04-09T09:16:00+05:30,130.94,-7030.40,50.00,-7080.40,
OTM_300,OTM,300,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22250,PE,NIFTY_22250_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,83.05,2025-04-09T09:16:00+05:30,95.7,-3809.00,50.00,-3859.00,
OTM_400,OTM,400,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22150,PE,NIFTY_22150_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,64.2,2025-04-09T09:16:00+05:30,67.8,-1456.00,50.00,-1506.00,
OTM_500,OTM,500,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22050,PE,NIFTY_22050_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,49.15,2025-04-09T09:16:00+05:30,46.05,286.00,50.00,236.00,
ITM_100,ITM,100,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22650,PE,NIFTY_22650_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,207.5,2025-04-09T09:16:00+05:30,301.25,-24895.00,50.00,-24945.00,
ITM_200,ITM,200,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22750,PE,NIFTY_22750_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,259.85,2025-04-09T09:16:00+05:30,381.45,-32136.00,50.00,-32186.00,
ITM_300,ITM,300,2025-04-08,TRADED,,2025-04-09,2025-04-09,2025-04-08T15:15:00+05:30,22547.2,22516.34,ABOVE_SMA,22550,22850,PE,NIFTY_22850_PE_09_APR_25.csv,2025-04-08T15:29:00+05:30,326.75,2025-04-09T09:16:00+05:30,471.15,-38064.00,50.00,-38114.00,
OTM_100,OTM,100,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,22300,PE,NIFTY_22300_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,240.9,2025-04-11T09:16:00+05:30,94.45,37557.00,50.00,37507.00,
OTM_200,OTM,200,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,22200,PE,NIFTY_22200_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,209.35,2025-04-11T09:16:00+05:30,79.95,33124.00,50.00,33074.00,
OTM_300,OTM,300,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,22100,PE,NIFTY_22100_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,181.2,2025-04-11T09:16:00+05:30,65.75,29497.00,50.00,29447.00,
OTM_400,OTM,400,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,22000,PE,NIFTY_22000_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,157.69,2025-04-11T09:16:00+05:30,56.2,25867.40,50.00,25817.40,
OTM_500,OTM,500,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,21900,PE,NIFTY_21900_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,137.25,2025-04-11T09:16:00+05:30,46.55,23062.00,50.00,23012.00,
ITM_100,ITM,100,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,22500,PE,NIFTY_22500_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,320.89,2025-04-11T09:16:00+05:30,137.19,47242.00,50.00,47192.00,
ITM_200,ITM,200,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,22600,PE,NIFTY_22600_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,368.4,2025-04-11T09:16:00+05:30,166.45,51987.00,50.00,51937.00,
ITM_300,ITM,300,2025-04-09,TRADED,,2025-04-17,2025-04-11,2025-04-09T15:15:00+05:30,22420.4,22408.67,ABOVE_SMA,22400,22700,PE,NIFTY_22700_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,422.2,2025-04-11T09:16:00+05:30,204.2,56160.00,50.00,56110.00,
OTM_100,OTM,100,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,22750,PE,NIFTY_22750_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,191.15,2025-04-15T09:16:00+05:30,28.6,41743.00,50.00,41693.00,
OTM_200,OTM,200,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,22650,PE,NIFTY_22650_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,156.44,2025-04-15T09:16:00+05:30,22.2,34382.40,50.00,34332.40,
OTM_300,OTM,300,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,22550,PE,NIFTY_22550_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,128.35,2025-04-15T09:16:00+05:30,17.85,28210.00,50.00,28160.00,
OTM_400,OTM,400,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,22450,PE,NIFTY_22450_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,103.95,2025-04-15T09:16:00+05:30,14.15,22828.00,50.00,22778.00,
OTM_500,OTM,500,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,22350,PE,NIFTY_22350_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,84.9,2025-04-15T09:16:00+05:30,11.7,18512.00,50.00,18462.00,
ITM_100,ITM,100,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,22950,PE,NIFTY_22950_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,279.0,2025-04-15T09:16:00+05:30,52.25,58435.00,50.00,58385.00,
ITM_200,ITM,200,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,23050,PE,NIFTY_23050_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,334.65,2025-04-15T09:16:00+05:30,74.05,67236.00,50.00,67186.00,
ITM_300,ITM,300,2025-04-11,TRADED,,2025-04-17,2025-04-15,2025-04-11T15:15:00+05:30,22844.5,22841.92,ABOVE_SMA,22850,23150,PE,NIFTY_23150_PE_17_APR_25.csv,2025-04-11T15:29:00+05:30,397.85,2025-04-15T09:16:00+05:30,103.15,76102.00,50.00,76052.00,
OTM_100,OTM,100,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,23250,PE,NIFTY_23250_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,65.8,2025-04-16T09:16:00+05:30,66.3,-650.00,50.00,-700.00,
OTM_200,OTM,200,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,23150,PE,NIFTY_23150_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,40.0,2025-04-16T09:16:00+05:30,34.5,910.00,50.00,860.00,
OTM_300,OTM,300,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,23050,PE,NIFTY_23050_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,25.35,2025-04-16T09:16:00+05:30,18.7,1209.00,50.00,1159.00,
OTM_400,OTM,400,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,22950,PE,NIFTY_22950_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,17.89,2025-04-16T09:16:00+05:30,11.5,1141.40,50.00,1091.40,
OTM_500,OTM,500,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,22850,PE,NIFTY_22850_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,13.75,2025-04-16T09:16:00+05:30,7.7,1053.00,50.00,1003.00,
ITM_100,ITM,100,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,23450,PE,NIFTY_23450_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,173.8,2025-04-16T09:16:00+05:30,207.55,-9295.00,50.00,-9345.00,
ITM_200,ITM,200,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,23550,PE,NIFTY_23550_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,252.8,2025-04-16T09:16:00+05:30,298.85,-12493.00,50.00,-12543.00,
ITM_300,ITM,300,2025-04-15,TRADED,,2025-04-17,2025-04-16,2025-04-15T15:15:00+05:30,23344.1,23319.80,ABOVE_SMA,23350,23650,PE,NIFTY_23650_PE_17_APR_25.csv,2025-04-15T15:29:00+05:30,342.0,2025-04-16T09:16:00+05:30,394.5,-14170.00,50.00,-14220.00,
OTM_100,OTM,100,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,23350,PE,NIFTY_23350_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,55.1,2025-04-17T09:16:00+05:30,36.29,4370.60,50.00,4320.60,
OTM_200,OTM,200,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,23250,PE,NIFTY_23250_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,26.25,2025-04-17T09:16:00+05:30,10.65,3536.00,50.00,3486.00,
OTM_300,OTM,300,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,23150,PE,NIFTY_23150_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,14.85,2025-04-17T09:16:00+05:30,5.6,1885.00,50.00,1835.00,
OTM_400,OTM,400,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,23050,PE,NIFTY_23050_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,9.15,2025-04-17T09:16:00+05:30,3.2,1027.00,50.00,977.00,
OTM_500,OTM,500,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,22950,PE,NIFTY_22950_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,6.4,2025-04-17T09:16:00+05:30,1.85,663.00,50.00,613.00,
ITM_100,ITM,100,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,23550,PE,NIFTY_23550_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,187.75,2025-04-17T09:16:00+05:30,198.55,-3328.00,50.00,-3378.00,
ITM_200,ITM,200,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,23650,PE,NIFTY_23650_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,274.75,2025-04-17T09:16:00+05:30,293.39,-5366.40,50.00,-5416.40,
ITM_300,ITM,300,2025-04-16,TRADED,,2025-04-17,2025-04-17,2025-04-16T15:15:00+05:30,23433.3,23355.16,ABOVE_SMA,23450,23750,PE,NIFTY_23750_PE_17_APR_25.csv,2025-04-16T15:29:00+05:30,366.8,2025-04-17T09:16:00+05:30,392.55,-7215.00,50.00,-7265.00,
OTM_100,OTM,100,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,23750,PE,NIFTY_23750_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,153.4,2025-04-21T09:16:00+05:30,83.0,17784.00,50.00,17734.00,
OTM_200,OTM,200,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,23650,PE,NIFTY_23650_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,120.85,2025-04-21T09:16:00+05:30,61.7,14859.00,50.00,14809.00,
OTM_300,OTM,300,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,23550,PE,NIFTY_23550_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,94.95,2025-04-21T09:16:00+05:30,45.85,12246.00,50.00,12196.00,
OTM_400,OTM,400,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,23450,PE,NIFTY_23450_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,75.8,2025-04-21T09:16:00+05:30,35.15,10049.00,50.00,9999.00,
OTM_500,OTM,500,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,23350,PE,NIFTY_23350_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,61.5,2025-04-21T09:16:00+05:30,27.4,8346.00,50.00,8296.00,
ITM_100,ITM,100,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,23950,PE,NIFTY_23950_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,245.65,2025-04-21T09:16:00+05:30,158.1,22243.00,50.00,22193.00,
ITM_200,ITM,200,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,24050,PE,NIFTY_24050_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,308.64,2025-04-21T09:16:00+05:30,203.05,26933.40,50.00,26883.40,
ITM_300,ITM,300,2025-04-17,TRADED,,2025-04-24,2025-04-21,2025-04-17T15:15:00+05:30,23837.75,23636.06,ABOVE_SMA,23850,24150,PE,NIFTY_24150_PE_24_APR_25.csv,2025-04-17T15:29:00+05:30,375.05,2025-04-21T09:16:00+05:30,273.39,25911.60,50.00,25861.60,
OTM_100,OTM,100,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,24000,PE,NIFTY_24000_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,64.25,2025-04-22T09:16:00+05:30,55.3,1807.00,50.00,1757.00,
OTM_200,OTM,200,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,23900,PE,NIFTY_23900_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,44.25,2025-04-22T09:16:00+05:30,34.85,1924.00,50.00,1874.00,
OTM_300,OTM,300,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,23800,PE,NIFTY_23800_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,32.2,2025-04-22T09:16:00+05:30,23.55,1729.00,50.00,1679.00,
OTM_400,OTM,400,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,23700,PE,NIFTY_23700_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,25.6,2025-04-22T09:16:00+05:30,17.64,1549.60,50.00,1499.60,
OTM_500,OTM,500,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,23600,PE,NIFTY_23600_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,22.0,2025-04-22T09:16:00+05:30,14.45,1443.00,50.00,1393.00,
ITM_100,ITM,100,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,24200,PE,NIFTY_24200_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,149.3,2025-04-22T09:16:00+05:30,143.8,910.00,50.00,860.00,
ITM_200,ITM,200,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,24300,PE,NIFTY_24300_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,218.95,2025-04-22T09:16:00+05:30,214.45,650.00,50.00,600.00,
ITM_300,ITM,300,2025-04-21,TRADED,,2025-04-24,2025-04-22,2025-04-21T15:15:00+05:30,24121.2,24112.33,ABOVE_SMA,24100,24400,PE,NIFTY_24400_PE_24_APR_25.csv,2025-04-21T15:29:00+05:30,299.14,2025-04-22T09:16:00+05:30,296.64,130.00,50.00,80.00,
OTM_100,OTM,100,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,24250,CE,NIFTY_24250_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,60.0,2025-04-23T09:16:00+05:30,107.35,-12831.00,50.00,-12881.00,
OTM_200,OTM,200,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,24350,CE,NIFTY_24350_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,34.0,2025-04-23T09:16:00+05:30,59.55,-7163.00,50.00,-7213.00,
OTM_300,OTM,300,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,24450,CE,NIFTY_24450_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,19.95,2025-04-23T09:16:00+05:30,34.95,-4420.00,50.00,-4470.00,
OTM_400,OTM,400,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,24550,CE,NIFTY_24550_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,11.75,2025-04-23T09:16:00+05:30,19.2,-2457.00,50.00,-2507.00,
OTM_500,OTM,500,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,24650,CE,NIFTY_24650_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,7.15,2025-04-23T09:16:00+05:30,10.8,-1469.00,50.00,-1519.00,
ITM_100,ITM,100,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,24050,CE,NIFTY_24050_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,166.0,2025-04-23T09:16:00+05:30,252.7,-23062.00,50.00,-23112.00,
ITM_200,ITM,200,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,23950,CE,NIFTY_23950_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,245.45,2025-04-23T09:16:00+05:30,346.45,-26780.00,50.00,-26830.00,
ITM_300,ITM,300,2025-04-22,TRADED,,2025-04-24,2025-04-23,2025-04-22T15:15:00+05:30,24134.05,24187.02,BELOW_SMA,24150,23850,CE,NIFTY_23850_CE_24_APR_25.csv,2025-04-22T15:29:00+05:30,336.05,2025-04-23T09:16:00+05:30,445.7,-29029.00,50.00,-29079.00,
OTM_100,OTM,100,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,24200,PE,NIFTY_24200_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,22.8,2025-04-24T09:16:00+05:30,19.3,390.00,50.00,340.00,
OTM_200,OTM,200,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,24100,PE,NIFTY_24100_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,14.05,2025-04-24T09:16:00+05:30,8.6,897.00,50.00,847.00,
OTM_300,OTM,300,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,24000,PE,NIFTY_24000_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,11.95,2025-04-24T09:16:00+05:30,5.9,1053.00,50.00,1003.00,
OTM_400,OTM,400,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,23900,PE,NIFTY_23900_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,10.4,2025-04-24T09:16:00+05:30,4.2,1092.00,50.00,1042.00,
OTM_500,OTM,500,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,23800,PE,NIFTY_23800_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,9.44,2025-04-24T09:16:00+05:30,3.85,933.40,50.00,883.40,
ITM_100,ITM,100,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,24400,PE,NIFTY_24400_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,131.65,2025-04-24T09:16:00+05:30,144.4,-3835.00,50.00,-3885.00,
ITM_200,ITM,200,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,24500,PE,NIFTY_24500_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,218.05,2025-04-24T09:16:00+05:30,239.7,-6149.00,50.00,-6199.00,
ITM_300,ITM,300,2025-04-23,TRADED,,2025-04-24,2025-04-24,2025-04-23T15:15:00+05:30,24300.85,24254.51,ABOVE_SMA,24300,24600,PE,NIFTY_24600_PE_24_APR_25.csv,2025-04-23T15:29:00+05:30,308.8,2025-04-24T09:16:00+05:30,339.9,-8606.00,50.00,-8656.00,
OTM_100,OTM,100,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,24350,CE,NIFTY_24350_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,153.25,2025-04-25T09:16:00+05:30,186.8,-9243.00,50.00,-9293.00,
OTM_200,OTM,200,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,24450,CE,NIFTY_24450_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,111.1,2025-04-25T09:16:00+05:30,137.85,-7475.00,50.00,-7525.00,
OTM_300,OTM,300,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,24550,CE,NIFTY_24550_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,78.05,2025-04-25T09:16:00+05:30,98.55,-5850.00,50.00,-5900.00,
OTM_400,OTM,400,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,24650,CE,NIFTY_24650_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,53.65,2025-04-25T09:16:00+05:30,67.2,-4043.00,50.00,-4093.00,
OTM_500,OTM,500,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,24750,CE,NIFTY_24750_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,36.25,2025-04-25T09:16:00+05:30,45.0,-2795.00,50.00,-2845.00,
ITM_100,ITM,100,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,24150,CE,NIFTY_24150_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,265.05,2025-04-25T09:16:00+05:30,318.1,-14313.00,50.00,-14363.00,
ITM_200,ITM,200,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,24050,CE,NIFTY_24050_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,335.2,2025-04-25T09:16:00+05:30,396.2,-16380.00,50.00,-16430.00,
ITM_300,ITM,300,2025-04-24,TRADED,,2025-04-30,2025-04-25,2025-04-24T15:15:00+05:30,24245.05,24260.66,BELOW_SMA,24250,23950,CE,NIFTY_23950_CE_30_APR_25.csv,2025-04-24T15:29:00+05:30,409.5,2025-04-25T09:16:00+05:30,465.0,-14950.00,50.00,-15000.00,
OTM_100,OTM,100,2025-04-25,TRADED,,2025-04-30,2025-04-28,2025-04-25T15:15:00+05:30,23991.65,24025.77,BELOW_SMA,24000,24100,CE,NIFTY_24100_CE_30_APR_25.csv,2025-04-25T15:29:00+05:30,121.65,2025-04-28T09:16:00+05:30,155.5,-9321.00,50.00,-9371.00,
