entry_date,status,skip_reason,expiry_date,lot_size,lots,qty,signal_timestamp,signal_close,spot_sma_25,spot_signal_relation,ma_gap,entry_timestamp,atm_strike,sold_side,contract_name,option_entry_open,sl_premium_level,target_premium_level,exit_timestamp,option_exit_open,exit_reason,exit_spot_sma,gross_pnl,brokerage,net_pnl,remarks
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T09:15:00+05:30,10850.5,,,,2019-01-01T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T09:15:00+05:30 has 1 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T09:30:00+05:30,10843.8,,,,2019-01-01T09:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T09:30:00+05:30 has 2 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T09:45:00+05:30,10822.3,,,,2019-01-01T10:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T09:45:00+05:30 has 3 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T10:00:00+05:30,10826.5,,,,2019-01-01T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T10:00:00+05:30 has 4 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T10:15:00+05:30,10832.7,,,,2019-01-01T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T10:15:00+05:30 has 5 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T10:30:00+05:30,10831.0,,,,2019-01-01T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T10:30:00+05:30 has 6 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T10:45:00+05:30,10830.8,,,,2019-01-01T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T10:45:00+05:30 has 7 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T11:00:00+05:30,10839.3,,,,2019-01-01T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T11:00:00+05:30 has 8 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T11:15:00+05:30,10830.3,,,,2019-01-01T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T11:15:00+05:30 has 9 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T11:30:00+05:30,10834.3,,,,2019-01-01T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T11:30:00+05:30 has 10 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T11:45:00+05:30,10833.3,,,,2019-01-01T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T11:45:00+05:30 has 11 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T12:00:00+05:30,10837.0,,,,2019-01-01T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T12:00:00+05:30 has 12 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T12:15:00+05:30,10830.8,,,,2019-01-01T12:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T12:15:00+05:30 has 13 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T12:30:00+05:30,10824.4,,,,2019-01-01T12:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T12:30:00+05:30 has 14 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T12:45:00+05:30,10821.5,,,,2019-01-01T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T12:45:00+05:30 has 15 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T13:00:00+05:30,10828.5,,,,2019-01-01T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T13:00:00+05:30 has 16 bars; needs 25
2019-01-01,SKIPPED,insufficient_spot_history,2020-01-02,75,4,300,2019-01-01T13:15:00+05:30,10827.1,,,,2019-01-01T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,2019-01-01T13:15:00+05:30 has 17 bars; needs 25
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T09:15:00+05:30,10868.2,10842.60,,25.60,2019-01-02T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 25.60 < min 50 pts; close=10868.2 sma=10842.60
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T09:30:00+05:30,10852.2,10842.94,,9.26,2019-01-02T09:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 9.26 < min 50 pts; close=10852.2 sma=10842.94
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T09:45:00+05:30,10871.7,10844.91,,26.79,2019-01-02T10:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 26.79 < min 50 pts; close=10871.7 sma=10844.91
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T10:00:00+05:30,10866.6,10846.52,,20.08,2019-01-02T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 20.08 < min 50 pts; close=10866.6 sma=10846.52
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T10:15:00+05:30,10884.5,10848.59,,35.91,2019-01-02T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 35.91 < min 50 pts; close=10884.5 sma=10848.59
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T10:30:00+05:30,10875.4,10850.36,,25.04,2019-01-02T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 25.04 < min 50 pts; close=10875.4 sma=10850.36
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T10:45:00+05:30,10876.8,10852.20,,24.60,2019-01-02T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 24.60 < min 50 pts; close=10876.8 sma=10852.20
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T11:00:00+05:30,10872.3,10853.52,,18.78,2019-01-02T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 18.78 < min 50 pts; close=10872.3 sma=10853.52
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T11:15:00+05:30,10875.2,10855.32,,19.88,2019-01-02T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 19.88 < min 50 pts; close=10875.2 sma=10855.32
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T11:30:00+05:30,10876.2,10857.00,,19.20,2019-01-02T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 19.20 < min 50 pts; close=10876.2 sma=10857.00
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T11:45:00+05:30,10873.0,10858.58,,14.42,2019-01-02T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 14.42 < min 50 pts; close=10873.0 sma=10858.58
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T12:00:00+05:30,10872.8,10860.02,,12.78,2019-01-02T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 12.78 < min 50 pts; close=10872.8 sma=10860.02
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T12:15:00+05:30,10840.3,10860.40,,20.10,2019-01-02T12:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 20.10 < min 50 pts; close=10840.3 sma=10860.40
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T12:30:00+05:30,10810.8,10859.85,,49.05,2019-01-02T12:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 49.05 < min 50 pts; close=10810.8 sma=10859.85
2019-01-02,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-02T12:45:00+05:30,10811.8,10859.46,,47.66,2019-01-02T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 47.66 < min 50 pts; close=10811.8 sma=10859.46
2019-01-02,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-02T13:00:00+05:30,10805.7,10858.55,BELOW_SMA,52.85,2019-01-02T13:15:00+05:30,10800,CE,NIFTY_10800_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_CE_02_JAN_20.csv
2019-01-02,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-02T13:15:00+05:30,10797.2,10857.36,BELOW_SMA,60.16,2019-01-02T13:30:00+05:30,10800,CE,NIFTY_10800_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_CE_02_JAN_20.csv
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T09:15:00+05:30,10758.7,10825.72,BELOW_SMA,67.02,2019-01-03T09:30:00+05:30,10750,CE,NIFTY_10750_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10750_CE_02_JAN_20.csv
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T09:30:00+05:30,10804.5,10823.81,,19.31,2019-01-03T09:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 19.31 < min 50 pts; close=10804.5 sma=10823.81
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T09:45:00+05:30,10790.5,10820.56,,30.06,2019-01-03T10:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 30.06 < min 50 pts; close=10790.5 sma=10820.56
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T10:00:00+05:30,10806.5,10818.16,,11.66,2019-01-03T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 11.66 < min 50 pts; close=10806.5 sma=10818.16
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T10:15:00+05:30,10799.5,10814.76,,15.26,2019-01-03T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 15.26 < min 50 pts; close=10799.5 sma=10814.76
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T10:30:00+05:30,10767.2,10810.43,,43.23,2019-01-03T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 43.23 < min 50 pts; close=10767.2 sma=10810.43
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T10:45:00+05:30,10758.2,10805.69,,47.49,2019-01-03T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 47.49 < min 50 pts; close=10758.2 sma=10805.69
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T11:00:00+05:30,10753.0,10800.92,,47.92,2019-01-03T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 47.92 < min 50 pts; close=10753.0 sma=10800.92
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T11:15:00+05:30,10740.6,10795.53,BELOW_SMA,54.93,2019-01-03T11:30:00+05:30,10750,CE,NIFTY_10750_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10750_CE_02_JAN_20.csv
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T11:30:00+05:30,10720.5,10789.30,BELOW_SMA,68.80,2019-01-03T11:45:00+05:30,10700,CE,NIFTY_10700_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10700_CE_02_JAN_20.csv
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T11:45:00+05:30,10723.0,10783.30,BELOW_SMA,60.30,2019-01-03T12:00:00+05:30,10700,CE,NIFTY_10700_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10700_CE_02_JAN_20.csv
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T12:00:00+05:30,10716.8,10777.06,BELOW_SMA,60.26,2019-01-03T12:15:00+05:30,10700,CE,NIFTY_10700_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10700_CE_02_JAN_20.csv
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T12:15:00+05:30,10708.2,10771.78,BELOW_SMA,63.58,2019-01-03T12:30:00+05:30,10700,CE,NIFTY_10700_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10700_CE_02_JAN_20.csv
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T12:30:00+05:30,10710.5,10767.77,BELOW_SMA,57.27,2019-01-03T12:45:00+05:30,10700,CE,NIFTY_10700_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10700_CE_02_JAN_20.csv
2019-01-03,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-03T12:45:00+05:30,10704.7,10763.48,BELOW_SMA,58.78,2019-01-03T13:00:00+05:30,10700,CE,NIFTY_10700_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10700_CE_02_JAN_20.csv
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T13:00:00+05:30,10720.5,10760.08,,39.58,2019-01-03T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 39.58 < min 50 pts; close=10720.5 sma=10760.08
2019-01-03,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-03T13:15:00+05:30,10716.0,10756.83,,40.83,2019-01-03T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 40.83 < min 50 pts; close=10716.0 sma=10756.83
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T09:15:00+05:30,10704.7,10723.64,,18.94,2019-01-04T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 18.94 < min 50 pts; close=10704.7 sma=10723.64
2019-01-04,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-04T09:30:00+05:30,10666.7,10718.13,BELOW_SMA,51.43,2019-01-04T09:45:00+05:30,10650,CE,NIFTY_10650_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10650_CE_02_JAN_20.csv
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T09:45:00+05:30,10669.0,10713.27,,44.27,2019-01-04T10:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 44.27 < min 50 pts; close=10669.0 sma=10713.27
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T10:00:00+05:30,10665.3,10707.62,,42.32,2019-01-04T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 42.32 < min 50 pts; close=10665.3 sma=10707.62
2019-01-04,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-04T10:15:00+05:30,10639.3,10701.21,BELOW_SMA,61.91,2019-01-04T10:30:00+05:30,10650,CE,NIFTY_10650_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10650_CE_02_JAN_20.csv
2019-01-04,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-04T10:30:00+05:30,10639.8,10696.12,BELOW_SMA,56.32,2019-01-04T10:45:00+05:30,10650,CE,NIFTY_10650_CE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10650_CE_02_JAN_20.csv
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T10:45:00+05:30,10655.5,10692.01,,36.51,2019-01-04T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 36.51 < min 50 pts; close=10655.5 sma=10692.01
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T11:00:00+05:30,10673.6,10688.83,,15.23,2019-01-04T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 15.23 < min 50 pts; close=10673.6 sma=10688.83
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T11:15:00+05:30,10679.1,10686.37,,7.27,2019-01-04T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 7.27 < min 50 pts; close=10679.1 sma=10686.37
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T11:30:00+05:30,10694.4,10685.33,,9.07,2019-01-04T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 9.07 < min 50 pts; close=10694.4 sma=10685.33
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T11:45:00+05:30,10686.3,10683.86,,2.44,2019-01-04T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 2.44 < min 50 pts; close=10686.3 sma=10683.86
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T12:00:00+05:30,10690.7,10682.82,,7.88,2019-01-04T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 7.88 < min 50 pts; close=10690.7 sma=10682.82
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T12:15:00+05:30,10701.2,10682.54,,18.66,2019-01-04T12:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 18.66 < min 50 pts; close=10701.2 sma=10682.54
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T12:30:00+05:30,10723.8,10683.07,,40.73,2019-01-04T12:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 40.73 < min 50 pts; close=10723.8 sma=10683.07
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T12:45:00+05:30,10716.5,10683.54,,32.96,2019-01-04T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 32.96 < min 50 pts; close=10716.5 sma=10683.54
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T13:00:00+05:30,10730.8,10683.95,,46.85,2019-01-04T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 46.85 < min 50 pts; close=10730.8 sma=10683.95
2019-01-04,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-04T13:15:00+05:30,10724.2,10684.28,,39.92,2019-01-04T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 39.92 < min 50 pts; close=10724.2 sma=10684.28
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T09:15:00+05:30,10809.5,10697.92,ABOVE_SMA,111.58,2019-01-07T09:30:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T09:30:00+05:30,10795.0,10703.05,ABOVE_SMA,91.95,2019-01-07T09:45:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T09:45:00+05:30,10807.5,10708.59,ABOVE_SMA,98.91,2019-01-07T10:00:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T10:00:00+05:30,10815.3,10714.59,ABOVE_SMA,100.71,2019-01-07T10:15:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T10:15:00+05:30,10823.2,10721.94,ABOVE_SMA,101.26,2019-01-07T10:30:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T10:30:00+05:30,10824.8,10729.34,ABOVE_SMA,95.46,2019-01-07T10:45:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T10:45:00+05:30,10815.0,10735.72,ABOVE_SMA,79.28,2019-01-07T11:00:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T11:00:00+05:30,10816.2,10741.43,ABOVE_SMA,74.77,2019-01-07T11:15:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,missing_option_file,2020-01-02,75,4,300,2019-01-07T11:15:00+05:30,10812.8,10746.78,ABOVE_SMA,66.02,2019-01-07T11:30:00+05:30,10800,PE,NIFTY_10800_PE_02_JAN_20.csv,,,,,,,,0.00,0.00,0.00,Missing option file: NIFTY_10800_PE_02_JAN_20.csv
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T11:30:00+05:30,10788.1,10750.52,,37.58,2019-01-07T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 37.58 < min 50 pts; close=10788.1 sma=10750.52
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T11:45:00+05:30,10801.0,10755.11,,45.89,2019-01-07T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 45.89 < min 50 pts; close=10801.0 sma=10755.11
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T12:00:00+05:30,10800.3,10759.50,,40.80,2019-01-07T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 40.80 < min 50 pts; close=10800.3 sma=10759.50
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T12:15:00+05:30,10797.3,10763.34,,33.96,2019-01-07T12:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 33.96 < min 50 pts; close=10797.3 sma=10763.34
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T12:30:00+05:30,10801.7,10766.46,,35.24,2019-01-07T12:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 35.24 < min 50 pts; close=10801.7 sma=10766.46
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T12:45:00+05:30,10803.0,10769.92,,33.08,2019-01-07T13:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 33.08 < min 50 pts; close=10803.0 sma=10769.92
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T13:00:00+05:30,10805.1,10772.89,,32.21,2019-01-07T13:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 32.21 < min 50 pts; close=10805.1 sma=10772.89
2019-01-07,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-07T13:15:00+05:30,10805.6,10776.14,,29.46,2019-01-07T13:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 29.46 < min 50 pts; close=10805.6 sma=10776.14
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T09:15:00+05:30,10756.4,10798.44,,42.04,2019-01-08T09:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 42.04 < min 50 pts; close=10756.4 sma=10798.44
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T09:30:00+05:30,10753.6,10796.78,,43.18,2019-01-08T09:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 43.18 < min 50 pts; close=10753.6 sma=10796.78
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T09:45:00+05:30,10765.1,10795.09,,29.99,2019-01-08T10:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 29.99 < min 50 pts; close=10765.1 sma=10795.09
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T10:00:00+05:30,10788.7,10794.02,,5.32,2019-01-08T10:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 5.32 < min 50 pts; close=10788.7 sma=10794.02
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T10:15:00+05:30,10792.0,10792.78,,0.78,2019-01-08T10:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 0.78 < min 50 pts; close=10792.0 sma=10792.78
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T10:30:00+05:30,10784.6,10791.17,,6.57,2019-01-08T10:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 6.57 < min 50 pts; close=10784.6 sma=10791.17
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T10:45:00+05:30,10763.0,10789.09,,26.09,2019-01-08T11:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 26.09 < min 50 pts; close=10763.0 sma=10789.09
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T11:00:00+05:30,10762.9,10786.96,,24.06,2019-01-08T11:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 24.06 < min 50 pts; close=10762.9 sma=10786.96
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T11:15:00+05:30,10768.8,10785.20,,16.40,2019-01-08T11:30:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 16.40 < min 50 pts; close=10768.8 sma=10785.20
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T11:30:00+05:30,10757.2,10783.96,,26.76,2019-01-08T11:45:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 26.76 < min 50 pts; close=10757.2 sma=10783.96
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T11:45:00+05:30,10749.8,10781.91,,32.11,2019-01-08T12:00:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 32.11 < min 50 pts; close=10749.8 sma=10781.91
2019-01-08,SKIPPED,gap_too_small,2020-01-02,75,4,300,2019-01-08T12:00:00+05:30,10763.0,10780.42,,17.42,2019-01-08T12:15:00+05:30,,,,,,,,,,,0.00,0.00,0.00,Gap 17.42 < min 50 pts; close=10763.0 sma=10780.42
