date,net_pnl,equity,peak,drawdown
2020-01-02,-1215.00,298785.00,300000.00,1215.00
2020-01-09,-10387.50,288397.50,300000.00,11602.50
2020-01-16,4980.00,293377.50,300000.00,6622.50
2020-01-23,1462.50,294840.00,300000.00,5160.00
2020-01-30,-2812.50,292027.50,300000.00,7972.50
2020-02-06,4458.75,296486.25,300000.00,3513.75
2020-02-13,4755.00,301241.25,301241.25,0.00
2020-02-20,3663.75,304905.00,304905.00,0.00
2020-02-27,-3435.00,301470.00,304905.00,3435.00
2020-03-05,4211.25,305681.25,305681.25,0.00
2020-03-12,-60022.50,245658.75,305681.25,60022.50
2020-03-26,37005.00,282663.75,305681.25,23017.50
2020-04-01,35636.25,318300.00,318300.00,0.00
2020-04-09,-22601.25,295698.75,318300.00,22601.25
2020-04-16,26741.25,322440.00,322440.00,0.00
2020-04-23,12645.00,335085.00,335085.00,0.00
2020-04-30,-18412.50,316672.50,335085.00,18412.50
2020-05-07,15307.50,331980.00,335085.00,3105.00
2020-05-14,-5778.75,326201.25,335085.00,8883.75
2020-05-21,18360.00,344561.25,344561.25,0.00
2020-05-28,-7301.25,337260.00,344561.25,7301.25
2020-06-04,-10882.50,326377.50,344561.25,18183.75
2020-06-11,-63.75,326313.75,344561.25,18247.50
2020-06-18,-9532.50,316781.25,344561.25,27780.00
2020-06-25,22080.00,338861.25,344561.25,5700.00
2020-07-02,6187.50,345048.75,345048.75,0.00
2020-07-09,11043.75,356092.50,356092.50,0.00
2020-07-16,13968.75,370061.25,370061.25,0.00
2020-07-23,-5407.50,364653.75,370061.25,5407.50
2020-07-30,10755.00,375408.75,375408.75,0.00
2020-08-06,7406.25,382815.00,382815.00,0.00
2020-08-13,9802.50,392617.50,392617.50,0.00
2020-08-20,9292.50,401910.00,401910.00,0.00
2020-08-27,6033.75,407943.75,407943.75,0.00
2020-09-03,-2857.50,405086.25,407943.75,2857.50
2020-09-10,4935.00,410021.25,410021.25,0.00
2020-09-17,9813.75,419835.00,419835.00,0.00
2020-09-24,-35013.75,384821.25,419835.00,35013.75
2020-10-01,-13061.25,371760.00,419835.00,48075.00
2020-10-08,-1623.75,370136.25,419835.00,49698.75
2020-10-15,-13548.75,356587.50,419835.00,63247.50
2020-10-22,7710.00,364297.50,419835.00,55537.50
2020-10-29,5295.00,369592.50,419835.00,50242.50
2020-11-05,2358.75,371951.25,419835.00,47883.75
2020-11-12,-13177.50,358773.75,419835.00,61061.25
2020-11-19,9390.00,368163.75,419835.00,51671.25
2020-11-26,4961.25,373125.00,419835.00,46710.00
2020-12-03,11073.75,384198.75,419835.00,35636.25
2020-12-10,1545.00,385743.75,419835.00,34091.25
2020-12-17,5231.25,390975.00,419835.00,28860.00
2020-12-24,2167.50,393142.50,419835.00,26692.50
2020-12-31,9772.50,402915.00,419835.00,16920.00
2021-01-07,10890.00,413805.00,419835.00,6030.00
2021-01-14,690.00,414495.00,419835.00,5340.00
2021-01-21,10590.00,425085.00,425085.00,0.00
2021-01-28,-27956.25,397128.75,425085.00,27956.25
2021-02-04,-29726.25,367402.50,425085.00,57682.50
2021-02-11,11208.75,378611.25,425085.00,46473.75
2021-02-18,3776.25,382387.50,425085.00,42697.50
2021-02-25,15300.00,397687.50,425085.00,27397.50
2021-03-04,14970.00,412657.50,425085.00,12427.50
2021-03-10,18791.25,431448.75,431448.75,0.00
2021-03-18,-13473.75,417975.00,431448.75,13473.75
2021-03-25,18656.25,436631.25,436631.25,0.00
2021-04-01,6258.75,442890.00,442890.00,0.00
2021-04-08,10230.00,453120.00,453120.00,0.00
2021-04-15,15003.75,468123.75,468123.75,0.00
2021-04-22,2925.00,471048.75,471048.75,0.00
2021-04-29,-2370.00,468678.75,471048.75,2370.00
2021-05-06,7518.75,476197.50,476197.50,0.00
2021-05-12,11456.25,487653.75,487653.75,0.00
2021-05-20,12502.50,500156.25,500156.25,0.00
2021-05-27,1755.00,501911.25,501911.25,0.00
2021-06-03,-783.75,501127.50,501911.25,783.75
2021-06-10,9941.25,511068.75,511068.75,0.00
2021-06-17,4830.00,515898.75,515898.75,0.00
2021-06-24,1623.75,517522.50,517522.50,0.00
2021-07-01,9802.50,527325.00,527325.00,0.00
2021-07-08,10758.75,538083.75,538083.75,0.00
2021-07-15,502.50,538586.25,538586.25,0.00
2021-07-22,8347.50,546933.75,546933.75,0.00
2021-07-29,4230.00,551163.75,551163.75,0.00
2021-08-05,-18791.25,532372.50,551163.75,18791.25
2021-08-12,5385.00,537757.50,551163.75,13406.25
2021-08-18,6101.25,543858.75,551163.75,7305.00
2021-08-26,6900.00,550758.75,551163.75,405.00
2021-09-02,-23028.75,527730.00,551163.75,23433.75
2021-09-09,10496.25,538226.25,551163.75,12937.50
2021-09-16,-2385.00,535841.25,551163.75,15322.50
2021-09-23,-4691.25,531150.00,551163.75,20013.75
2021-09-30,956.25,532106.25,551163.75,19057.50
2021-10-07,6447.50,538553.75,551163.75,12610.00
2021-10-14,-7357.50,531196.25,551163.75,19967.50
2021-10-21,-3887.50,527308.75,551163.75,23855.00
2021-10-28,-8982.50,518326.25,551163.75,32837.50
2021-11-03,15290.00,533616.25,551163.75,17547.50
2021-11-18,-830.00,532786.25,551163.75,18377.50
2021-11-25,8025.00,540811.25,551163.75,10352.50
2021-12-02,-4505.00,536306.25,551163.75,14857.50
2021-12-09,9572.50,545878.75,551163.75,5285.00
2021-12-16,4572.50,550451.25,551163.75,712.50
2021-12-23,14412.50,564863.75,564863.75,0.00
2021-12-30,9567.50,574431.25,574431.25,0.00
2022-01-06,-2975.00,571456.25,574431.25,2975.00
2022-01-13,-557.50,570898.75,574431.25,3532.50
2022-01-20,-2947.50,567951.25,574431.25,6480.00
2022-01-27,2910.00,570861.25,574431.25,3570.00
2022-02-03,18357.50,589218.75,589218.75,0.00
2022-02-10,11725.00,600943.75,600943.75,0.00
2022-02-17,-4690.00,596253.75,600943.75,4690.00
2022-02-24,-25155.00,571098.75,600943.75,29845.00
2022-03-03,23412.50,594511.25,600943.75,6432.50
2022-03-10,11687.50,606198.75,606198.75,0.00
2022-03-17,-7267.50,598931.25,606198.75,7267.50
2022-03-24,9842.50,608773.75,608773.75,0.00
2022-03-31,10857.50,619631.25,619631.25,0.00
2022-04-07,2755.00,622386.25,622386.25,0.00
2022-04-13,6182.50,628568.75,628568.75,0.00
2022-04-21,-1105.00,627463.75,628568.75,1105.00
2022-04-28,5215.00,632678.75,632678.75,0.00
2022-05-05,-7887.50,624791.25,632678.75,7887.50
2022-05-12,-7265.00,617526.25,632678.75,15152.50
2022-05-19,-380.00,617146.25,632678.75,15532.50
2022-05-26,11840.00,628986.25,632678.75,3692.50
2022-06-02,8035.00,637021.25,637021.25,0.00
2022-06-09,7365.00,644386.25,644386.25,0.00
2022-06-16,-20740.00,623646.25,644386.25,20740.00
2022-06-23,9345.00,632991.25,644386.25,11395.00
2022-06-30,12427.50,645418.75,645418.75,0.00
2022-07-07,-5.00,645413.75,645418.75,5.00
2022-07-14,5837.50,651251.25,651251.25,0.00
2022-07-21,-12430.00,638821.25,651251.25,12430.00
2022-07-28,-4662.50,634158.75,651251.25,17092.50
2022-08-04,4747.50,638906.25,651251.25,12345.00
2022-08-11,6982.50,645888.75,651251.25,5362.50
2022-08-18,2230.00,648118.75,651251.25,3132.50
2022-08-25,-3145.00,644973.75,651251.25,6277.50
2022-09-01,6455.00,651428.75,651428.75,0.00
2022-09-08,6587.50,658016.25,658016.25,0.00
2022-09-15,4560.00,662576.25,662576.25,0.00
2022-09-22,6977.50,669553.75,669553.75,0.00
2022-09-29,-11317.50,658236.25,669553.75,11317.50
2022-10-06,-415.00,657821.25,669553.75,11732.50
2022-10-13,5442.50,663263.75,669553.75,6290.00
2022-10-20,8185.00,671448.75,671448.75,0.00
2022-10-27,3067.50,674516.25,674516.25,0.00
2022-11-03,6335.00,680851.25,680851.25,0.00
2022-11-10,6745.00,687596.25,687596.25,0.00
2022-11-17,10345.00,697941.25,697941.25,0.00
2022-11-24,150.00,698091.25,698091.25,0.00
2022-12-01,-4175.00,693916.25,698091.25,4175.00
2022-12-08,8925.00,702841.25,702841.25,0.00
2022-12-15,-9022.50,693818.75,702841.25,9022.50
2022-12-22,-1985.00,691833.75,702841.25,11007.50
2022-12-29,8392.50,700226.25,702841.25,2615.00
2023-01-05,2575.00,702801.25,702841.25,40.00
2023-01-12,4935.00,707736.25,707736.25,0.00
2023-01-19,3992.50,711728.75,711728.75,0.00
2023-01-25,-3590.00,708138.75,711728.75,3590.00
2023-02-02,-3977.50,704161.25,711728.75,7567.50
2023-02-09,9130.00,713291.25,713291.25,0.00
2023-02-16,3157.50,716448.75,716448.75,0.00
2023-02-23,-8770.00,707678.75,716448.75,8770.00
2023-03-02,1247.50,708926.25,716448.75,7522.50
2023-03-09,5532.50,714458.75,716448.75,1990.00
2023-03-16,-4005.00,710453.75,716448.75,5995.00
2023-03-23,11290.00,721743.75,721743.75,0.00
2023-03-29,7700.00,729443.75,729443.75,0.00
2023-04-06,-2480.00,726963.75,729443.75,2480.00
2023-04-13,1467.50,728431.25,729443.75,1012.50
2023-04-20,8217.50,736648.75,736648.75,0.00
2023-04-27,-1500.00,735148.75,736648.75,1500.00
2023-05-04,-3822.50,731326.25,736648.75,5322.50
2023-05-11,5682.50,737008.75,737008.75,0.00
2023-05-18,3480.00,740488.75,740488.75,0.00
2023-05-25,4780.00,745268.75,745268.75,0.00
2023-06-01,7002.50,752271.25,752271.25,0.00
2023-06-08,7157.50,759428.75,759428.75,0.00
2023-06-15,6645.00,766073.75,766073.75,0.00
2023-06-22,4115.00,770188.75,770188.75,0.00
2023-07-06,-9340.00,760848.75,770188.75,9340.00
2023-07-13,7505.00,768353.75,770188.75,1835.00
2023-07-20,-11565.00,756788.75,770188.75,13400.00
2023-07-27,5110.00,761898.75,770188.75,8290.00
2023-08-03,-1340.00,760558.75,770188.75,9630.00
2023-08-10,7625.00,768183.75,770188.75,2005.00
2023-08-17,1935.00,770118.75,770188.75,70.00
2023-08-24,8230.00,778348.75,778348.75,0.00
2023-08-31,10227.50,788576.25,788576.25,0.00
2023-09-07,-7245.00,781331.25,788576.25,7245.00
2023-09-14,-4977.50,776353.75,788576.25,12222.50
2023-09-21,-6437.50,769916.25,788576.25,18660.00
2023-09-28,-3677.50,766238.75,788576.25,22337.50
2023-10-05,7135.00,773373.75,788576.25,15202.50
2023-10-12,3027.50,776401.25,788576.25,12175.00
2023-10-19,-2287.50,774113.75,788576.25,14462.50
2023-10-26,-21075.00,753038.75,788576.25,35537.50
2023-11-02,2505.00,755543.75,788576.25,33032.50
2023-11-09,6917.50,762461.25,788576.25,26115.00
2023-11-16,-6672.50,755788.75,788576.25,32787.50
2023-11-23,8230.00,764018.75,788576.25,24557.50
2023-11-30,-6162.50,757856.25,788576.25,30720.00
2023-12-07,-12360.00,745496.25,788576.25,43080.00
2023-12-14,-3395.00,742101.25,788576.25,46475.00
2023-12-21,1540.00,743641.25,788576.25,44935.00
2023-12-28,-4925.00,738716.25,788576.25,49860.00
2024-01-04,11525.00,750241.25,788576.25,38335.00
2024-01-11,4267.50,754508.75,788576.25,34067.50
2024-01-18,-7670.00,746838.75,788576.25,41737.50
2024-01-25,6020.00,752858.75,788576.25,35717.50
2024-02-01,8617.50,761476.25,788576.25,27100.00
2024-02-08,1607.50,763083.75,788576.25,25492.50
2024-02-15,8815.00,771898.75,788576.25,16677.50
2024-02-22,4270.00,776168.75,788576.25,12407.50
2024-02-29,7390.00,783558.75,788576.25,5017.50
2024-03-07,4497.50,788056.25,788576.25,520.00
2024-03-14,-1870.00,786186.25,788576.25,2390.00
2024-03-21,16602.50,802788.75,802788.75,0.00
2024-03-28,690.00,803478.75,803478.75,0.00
2024-04-04,7585.00,811063.75,811063.75,0.00
2024-04-10,2770.00,813833.75,813833.75,0.00
2024-04-18,-16570.00,797263.75,813833.75,16570.00
2024-04-25,-11502.50,785761.25,813833.75,28072.50
2024-05-02,4320.00,790081.25,813833.75,23752.50
2024-05-09,-7095.00,782986.25,813833.75,30847.50
2024-05-16,-902.50,782083.75,813833.75,31750.00
2024-05-23,-4261.25,777822.50,813833.75,36011.25
2024-05-30,-1453.75,776368.75,813833.75,37465.00
2024-06-06,-6388.75,769980.00,813833.75,43853.75
2024-06-13,1450.00,771430.00,813833.75,42403.75
2024-06-20,673.75,772103.75,813833.75,41730.00
2024-06-27,-4808.75,767295.00,813833.75,46538.75
2024-07-04,5498.75,772793.75,813833.75,41040.00
2024-07-11,1733.75,774527.50,813833.75,39306.25
2024-07-18,-2781.25,771746.25,813833.75,42087.50
2024-07-25,8463.75,780210.00,813833.75,33623.75
2024-08-01,-3163.75,777046.25,813833.75,36787.50
2024-08-08,-6508.75,770537.50,813833.75,43296.25
2024-08-14,4870.00,775407.50,813833.75,38426.25
2024-08-22,-1106.25,774301.25,813833.75,39532.50
2024-08-29,1157.50,775458.75,813833.75,38375.00
2024-09-05,4878.75,780337.50,813833.75,33496.25
2024-09-12,-4917.50,775420.00,813833.75,38413.75
2024-09-19,4630.00,780050.00,813833.75,33783.75
2024-09-26,-6581.25,773468.75,813833.75,40365.00
