entry_date,exit_date,expiry,atm,lot_size,traded,skip_reason,remarks,legs_traded,adds,unwinds,orders,max_legs,gross_points,gross_pnl,costs,net_pnl,stale_prices,adds_blocked,rolls,rolls_blocked,entry_offset,entry_balance
2020-05-29,2020-06-04,2020-06-04,9450,75,YES,,,4,2,0,8,4,-141.90,-10642.50,240.00,-10882.50,27,0,0,34,0,0.70
2020-06-05,2020-06-11,2020-06-11,10100,75,YES,,,5,3,3,10,4,3.15,236.25,300.00,-63.75,0,0,0,0,0,0.88
2020-06-12,2020-06-18,2020-06-18,9650,75,YES,,,6,4,4,12,4,-122.30,-9172.50,360.00,-9532.50,17,0,0,0,0,0.88
2020-06-19,2020-06-25,2020-06-25,10150,75,YES,,,4,2,0,8,4,297.60,22320.00,240.00,22080.00,5,0,0,17,0,0.86
2020-06-26,2020-07-02,2020-07-02,10350,75,YES,,,3,1,1,6,3,84.90,6367.50,180.00,6187.50,0,1,0,0,0,0.79
2020-07-03,2020-07-09,2020-07-09,10600,75,YES,,,5,3,1,10,4,151.25,11343.75,300.00,11043.75,0,0,0,6,0,0.84
2020-07-10,2020-07-16,2020-07-16,10800,75,YES,,,4,2,2,8,4,189.45,14208.75,240.00,13968.75,0,2,0,1,0,0.87
2020-07-17,2020-07-23,2020-07-23,10800,75,YES,,,4,2,0,8,4,-68.90,-5167.50,240.00,-5407.50,0,1,0,26,0,0.80
2020-07-24,2020-07-30,2020-07-30,11150,75,YES,,,4,2,2,8,4,146.60,10995.00,240.00,10755.00,0,0,0,4,0,0.77
2020-07-31,2020-08-06,2020-08-06,11050,75,YES,,,5,3,3,10,4,102.75,7706.25,300.00,7406.25,0,0,0,3,0,0.89
2020-08-07,2020-08-13,2020-08-13,11200,75,YES,,,4,2,2,8,4,133.90,10042.50,240.00,9802.50,0,3,0,0,0,0.74
2020-08-14,2020-08-20,2020-08-20,11350,75,YES,,,6,4,2,12,4,128.70,9652.50,360.00,9292.50,0,0,0,1,0,0.94
2020-08-21,2020-08-27,2020-08-27,11400,75,YES,,,5,3,1,10,4,84.45,6333.75,300.00,6033.75,0,0,0,2,0,0.90
2020-08-28,2020-09-03,2020-09-03,11600,75,YES,,,5,3,3,10,4,-34.10,-2557.50,300.00,-2857.50,1,0,0,0,0,0.88
2020-09-04,2020-09-10,2020-09-10,11350,75,YES,,,4,2,2,8,4,69.00,5175.00,240.00,4935.00,0,4,0,0,0,0.93
2020-09-11,2020-09-17,2020-09-17,11450,75,YES,,,5,3,1,10,4,134.85,10113.75,300.00,9813.75,0,7,0,1,0,0.97
2020-09-18,2020-09-24,2020-09-24,11550,75,YES,,,4,2,0,8,4,-463.65,-34773.75,240.00,-35013.75,5,0,0,29,0,0.89
2020-09-25,2020-10-01,2020-10-01,10900,75,YES,,,4,2,0,8,4,-170.95,-12821.25,240.00,-13061.25,2,0,0,38,0,0.96
2020-10-05,2020-10-08,2020-10-08,11550,75,YES,,,4,2,0,8,4,-18.45,-1383.75,240.00,-1623.75,0,1,0,4,0,0.68
2020-10-09,2020-10-15,2020-10-15,11850,75,YES,,,5,3,2,10,3,-176.65,-13248.75,300.00,-13548.75,0,1,0,0,0,0.89
2020-10-16,2020-10-22,2020-10-22,11750,75,YES,,,5,3,2,10,4,106.80,8010.00,300.00,7710.00,0,1,0,9,0,0.88
2020-10-23,2020-10-29,2020-10-29,11950,75,YES,,,6,4,2,12,4,75.40,5655.00,360.00,5295.00,0,5,0,1,0,0.88
2020-10-30,2020-11-05,2020-11-05,11700,75,YES,,,4,2,0,8,4,34.65,2598.75,240.00,2358.75,0,0,0,0,0,0.85
2020-11-06,2020-11-12,2020-11-12,12150,75,YES,,,4,2,0,8,4,-172.50,-12937.50,240.00,-13177.50,15,0,0,27,0,0.93
2020-11-13,2020-11-19,2020-11-19,12650,75,YES,,,4,2,0,8,4,128.40,9630.00,240.00,9390.00,27,2,0,6,0,0.90
2020-11-20,2020-11-26,2020-11-26,12850,75,YES,,,4,2,2,8,4,69.35,5201.25,240.00,4961.25,0,0,0,10,0,0.89
2020-11-27,2020-12-03,2020-12-03,13000,75,YES,,,4,2,1,8,3,150.85,11313.75,240.00,11073.75,0,1,0,0,0,0.85
2020-12-04,2020-12-10,2020-12-10,13200,75,YES,,,4,2,0,8,4,23.80,1785.00,240.00,1545.00,0,3,0,19,0,0.84
2020-12-11,2020-12-17,2020-12-17,13550,75,YES,,,5,3,1,10,4,73.75,5531.25,300.00,5231.25,0,0,0,2,0,0.87
2020-12-18,2020-12-24,2020-12-24,13750,75,YES,,,4,2,2,8,4,32.10,2407.50,240.00,2167.50,3,0,0,14,0,0.91
2020-12-28,2020-12-31,2020-12-31,13850,75,YES,,,4,2,0,8,4,133.50,10012.50,240.00,9772.50,0,0,0,1,0,0.99
2021-01-01,2021-01-07,2021-01-07,14000,75,YES,,,5,3,1,10,4,149.20,11190.00,300.00,10890.00,0,0,0,12,0,0.96
2021-01-08,2021-01-14,2021-01-14,14250,75,YES,,,4,2,0,8,4,12.40,930.00,240.00,690.00,4,1,0,19,0,0.85
2021-01-15,2021-01-21,2021-01-21,14600,75,YES,,,6,3,2,12,4,146.00,10950.00,360.00,10590.00,0,12,1,0,0,0.98
2021-01-22,2021-01-28,2021-01-28,14600,75,YES,,,4,2,0,8,4,-369.55,-27716.25,240.00,-27956.25,1,0,0,16,0,0.88
2021-01-29,2021-02-04,2021-02-04,13950,75,YES,,,5,3,1,10,4,-392.35,-29426.25,300.00,-29726.25,17,0,0,26,0,0.91
2021-02-05,2021-02-11,2021-02-11,15000,75,YES,,,4,2,2,8,4,152.65,11448.75,240.00,11208.75,0,0,0,2,0,0.78
2021-02-12,2021-02-18,2021-02-18,15200,75,YES,,,4,2,2,8,4,53.55,4016.25,240.00,3776.25,0,0,0,0,0,0.92
2021-02-19,2021-02-25,2021-02-25,15050,75,YES,,,4,2,0,8,4,207.20,15540.00,240.00,15300.00,34,0,0,28,0,0.96
2021-02-26,2021-03-04,2021-03-04,14850,75,YES,,,6,4,2,12,4,204.40,15330.00,360.00,14970.00,0,0,0,7,0,0.92
2021-03-05,2021-03-10,2021-03-10,15000,75,YES,,,2,0,0,4,2,252.15,18911.25,120.00,18791.25,0,1,0,0,0,0.86
2021-03-12,2021-03-18,2021-03-18,15300,75,YES,,,5,2,0,10,4,-175.65,-13173.75,300.00,-13473.75,1,0,1,33,0,0.86
2021-03-19,2021-03-25,2021-03-25,14400,75,YES,,,4,2,0,8,4,251.95,18896.25,240.00,18656.25,0,0,0,17,0,0.82
2021-03-26,2021-04-01,2021-04-01,14450,75,YES,,,4,2,0,8,4,86.65,6498.75,240.00,6258.75,10,0,0,20,0,0.83
2021-04-05,2021-04-08,2021-04-08,14750,75,YES,,,5,3,2,10,3,140.40,10530.00,300.00,10230.00,0,2,0,0,0,0.88
2021-04-09,2021-04-15,2021-04-15,14850,75,YES,,,4,2,0,8,4,203.25,15243.75,240.00,15003.75,5,0,0,23,0,0.90
2021-04-16,2021-04-22,2021-04-22,14600,75,YES,,,5,3,2,10,4,43.00,3225.00,300.00,2925.00,0,2,0,0,0,0.91
2021-04-23,2021-04-29,2021-04-29,14400,75,YES,,,4,2,0,8,4,-28.40,-2130.00,240.00,-2370.00,0,0,0,13,0,0.88
2021-04-30,2021-05-06,2021-05-06,14800,75,YES,,,5,3,3,10,3,104.25,7818.75,300.00,7518.75,0,0,0,0,0,0.89
2021-05-07,2021-05-12,2021-05-12,14850,75,YES,,,3,1,1,6,3,155.15,11636.25,180.00,11456.25,1,0,0,0,0,0.97
2021-05-14,2021-05-20,2021-05-20,14700,75,YES,,,4,2,0,8,4,169.90,12742.50,240.00,12502.50,3,0,0,26,0,0.84
2021-05-21,2021-05-27,2021-05-27,15000,75,YES,,,4,2,0,8,4,26.60,1995.00,240.00,1755.00,0,0,0,27,0,0.82
2021-05-28,2021-06-03,2021-06-03,15450,75,YES,,,5,3,3,10,4,-6.45,-483.75,300.00,-783.75,0,1,0,0,0,0.81
2021-06-04,2021-06-10,2021-06-10,15700,75,YES,,,3,1,0,6,3,134.95,10121.25,180.00,9941.25,0,6,0,0,0,0.88
2021-06-11,2021-06-17,2021-06-17,15800,75,YES,,,4,2,2,8,3,67.60,5070.00,240.00,4830.00,0,2,0,0,0,0.95
2021-06-18,2021-06-24,2021-06-24,15750,75,YES,,,6,4,4,12,4,26.45,1983.75,360.00,1623.75,1,1,0,0,0,0.82
2021-06-25,2021-07-01,2021-07-01,15800,75,YES,,,3,1,0,6,3,133.10,9982.50,180.00,9802.50,0,1,0,0,0,0.76
2021-07-02,2021-07-08,2021-07-08,15700,75,YES,,,4,2,0,8,4,146.65,10998.75,240.00,10758.75,0,1,0,10,0,0.85
2021-07-09,2021-07-15,2021-07-15,15700,75,YES,,,5,3,1,10,4,10.70,802.50,300.00,502.50,0,1,0,9,0,0.79
2021-07-16,2021-07-22,2021-07-22,15950,75,YES,,,4,2,0,8,4,114.50,8587.50,240.00,8347.50,1,0,0,17,0,0.88
2021-07-23,2021-07-29,2021-07-29,15850,75,YES,,,4,2,0,8,4,59.60,4470.00,240.00,4230.00,0,2,0,6,0,0.89
2021-07-30,2021-08-05,2021-08-05,15800,75,YES,,,4,2,0,8,4,-247.35,-18551.25,240.00,-18791.25,1,0,0,20,0,0.86
2021-08-06,2021-08-12,2021-08-12,16300,75,YES,,,4,2,2,8,3,75.00,5625.00,240.00,5385.00,0,6,0,0,0,0.97
2021-08-13,2021-08-18,2021-08-18,16400,75,YES,,,4,2,0,8,4,84.55,6341.25,240.00,6101.25,0,0,0,4,0,0.92
2021-08-20,2021-08-26,2021-08-26,16450,75,YES,,,4,2,0,8,4,95.20,7140.00,240.00,6900.00,0,0,0,16,0,0.95
2021-08-27,2021-09-02,2021-09-02,16650,75,YES,,,4,2,0,8,4,-303.85,-22788.75,240.00,-23028.75,2,0,0,33,0,0.80
2021-09-03,2021-09-09,2021-09-09,17300,75,YES,,,3,1,1,6,3,142.35,10676.25,180.00,10496.25,0,6,0,0,0,0.98
2021-09-13,2021-09-16,2021-09-16,17350,75,YES,,,4,2,0,8,4,-28.60,-2145.00,240.00,-2385.00,0,1,0,5,0,0.86
2021-09-17,2021-09-23,2021-09-23,17700,75,YES,,,6,4,4,12,4,-57.75,-4331.25,360.00,-4691.25,0,1,0,4,0,0.89
2021-09-24,2021-09-30,2021-09-30,17950,75,YES,,,5,3,1,10,4,16.75,1256.25,300.00,956.25,1,0,0,19,0,0.84
2021-10-01,2021-10-07,2021-10-07,17500,50,YES,,,4,2,0,8,4,133.75,6687.50,240.00,6447.50,0,0,0,18,0,0.85
2021-10-08,2021-10-14,2021-10-14,17850,50,YES,,,6,4,2,12,4,-139.95,-6997.50,360.00,-7357.50,1,0,0,11,0,0.95
2021-10-18,2021-10-21,2021-10-21,18450,50,YES,,,6,4,2,12,4,-70.55,-3527.50,360.00,-3887.50,0,2,0,2,0,0.97
2021-10-22,2021-10-28,2021-10-28,18250,50,YES,,,6,4,4,12,3,-172.45,-8622.50,360.00,-8982.50,0,0,0,0,0,0.86
2021-10-29,2021-11-03,2021-11-03,17700,50,YES,,,5,3,1,10,4,311.80,15590.00,300.00,15290.00,0,0,0,11,0,0.78
2021-11-04,2021-11-11,2021-11-11,17850,50,NO,missing_entry_bar,No priceable straddle within 0 strikes of ATM 17850 at 09:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2021-11-12,2021-11-18,2021-11-18,18000,50,YES,,,6,4,2,12,4,-9.40,-470.00,360.00,-830.00,0,2,0,0,0,0.84
2021-11-22,2021-11-25,2021-11-25,17700,50,YES,,,5,3,2,10,4,166.50,8325.00,300.00,8025.00,0,3,0,6,0,0.96
2021-11-26,2021-12-02,2021-12-02,17300,50,YES,,,7,5,5,14,4,-81.70,-4085.00,420.00,-4505.00,0,0,0,0,0,0.84
2021-12-03,2021-12-09,2021-12-09,17500,50,YES,,,6,3,2,12,4,198.65,9932.50,360.00,9572.50,0,0,1,13,0,0.83
2021-12-10,2021-12-16,2021-12-16,17500,50,YES,,,6,4,2,12,4,98.65,4932.50,360.00,4572.50,0,1,0,5,0,0.88
2021-12-17,2021-12-23,2021-12-23,17200,50,YES,,,4,2,0,8,4,293.05,14652.50,240.00,14412.50,0,0,0,38,0,0.93
2021-12-24,2021-12-30,2021-12-30,17050,50,YES,,,5,3,1,10,4,197.35,9867.50,300.00,9567.50,0,0,0,13,0,0.84
2021-12-31,2022-01-06,2022-01-06,17300,50,YES,,,4,2,0,8,4,-54.70,-2735.00,240.00,-2975.00,2,1,0,29,0,0.96
2022-01-07,2022-01-13,2022-01-13,17850,50,YES,,,4,2,0,8,4,-6.35,-317.50,240.00,-557.50,1,0,0,15,0,0.93
2022-01-14,2022-01-20,2022-01-20,18150,50,YES,,,6,4,2,12,4,-51.75,-2587.50,360.00,-2947.50,0,4,0,0,0,0.94
2022-01-21,2022-01-27,2022-01-27,17550,50,YES,,,4,2,0,8,4,63.00,3150.00,240.00,2910.00,1,0,0,16,0,0.86
2022-01-28,2022-02-03,2022-02-03,17300,50,YES,,,5,3,1,10,4,373.15,18657.50,300.00,18357.50,1,0,0,13,0,0.98
2022-02-04,2022-02-10,2022-02-10,17500,50,YES,,,4,2,2,8,4,239.30,11965.00,240.00,11725.00,0,0,0,15,0,0.95
2022-02-11,2022-02-17,2022-02-17,17450,50,YES,,,5,3,3,10,4,-87.80,-4390.00,300.00,-4690.00,3,2,0,9,0,0.88
2022-02-18,2022-02-24,2022-02-24,17250,50,YES,,,4,2,2,8,4,-498.30,-24915.00,240.00,-25155.00,0,0,0,0,0,0.88
2022-02-25,2022-03-03,2022-03-03,16550,50,YES,,,2,0,0,4,2,470.65,23532.50,120.00,23412.50,0,0,0,0,0,0.96
2022-03-04,2022-03-10,2022-03-10,16250,50,YES,,,6,4,2,12,4,240.95,12047.50,360.00,11687.50,1,0,0,4,0,0.97
2022-03-11,2022-03-17,2022-03-17,16550,50,YES,,,6,4,2,12,4,-138.15,-6907.50,360.00,-7267.50,2,0,0,1,0,0.97
2022-03-21,2022-03-24,2022-03-24,17300,50,YES,,,5,3,3,10,4,202.85,10142.50,300.00,9842.50,0,0,0,0,0,0.95
2022-03-25,2022-03-31,2022-03-31,17200,50,YES,,,4,2,0,8,4,221.95,11097.50,240.00,10857.50,0,0,0,13,0,0.76
2022-04-01,2022-04-07,2022-04-07,17500,50,YES,,,4,2,0,8,4,59.90,2995.00,240.00,2755.00,0,0,0,25,0,0.89
2022-04-08,2022-04-13,2022-04-13,17700,50,YES,,,6,3,2,12,4,130.85,6542.50,360.00,6182.50,0,1,1,8,0,0.93
2022-04-18,2022-04-21,2022-04-21,17200,50,YES,,,3,1,1,6,3,-18.50,-925.00,180.00,-1105.00,0,0,0,0,0,0.94
2022-04-22,2022-04-28,2022-04-28,17200,50,YES,,,6,4,3,12,4,111.50,5575.00,360.00,5215.00,0,0,0,1,0,0.93
2022-04-29,2022-05-05,2022-05-05,17300,50,YES,,,4,2,0,8,4,-152.95,-7647.50,240.00,-7887.50,0,0,0,10,0,0.85
2022-05-06,2022-05-12,2022-05-12,16400,50,YES,,,5,3,1,10,4,-139.30,-6965.00,300.00,-7265.00,0,0,0,9,0,0.91
2022-05-13,2022-05-19,2022-05-19,15950,50,YES,,,5,3,1,10,4,-1.60,-80.00,300.00,-380.00,0,0,0,13,0,0.96
2022-05-20,2022-05-26,2022-05-26,16050,50,YES,,,4,2,2,8,4,241.60,12080.00,240.00,11840.00,1,0,0,0,0,0.97
2022-05-27,2022-06-02,2022-06-02,16300,50,YES,,,4,2,0,8,4,165.50,8275.00,240.00,8035.00,0,0,0,27,0,0.90
2022-06-03,2022-06-09,2022-06-09,16800,50,YES,,,7,4,3,14,4,155.70,7785.00,420.00,7365.00,0,4,1,1,0,0.86
2022-06-10,2022-06-16,2022-06-16,16300,50,YES,,,4,2,0,8,4,-410.00,-20500.00,240.00,-20740.00,1,0,0,33,0,0.99
2022-06-17,2022-06-23,2022-06-23,15300,50,YES,,,4,2,2,8,4,191.70,9585.00,240.00,9345.00,0,0,0,6,0,1.00
2022-06-24,2022-06-30,2022-06-30,15700,50,YES,,,6,4,3,12,3,255.75,12787.50,360.00,12427.50,0,0,0,0,0,0.98
2022-07-01,2022-07-07,2022-07-07,15700,50,YES,,,6,4,3,12,4,7.10,355.00,360.00,-5.00,0,1,0,3,0,0.81
2022-07-08,2022-07-14,2022-07-14,16200,50,YES,,,6,4,2,12,4,123.95,6197.50,360.00,5837.50,0,0,0,2,0,0.98
2022-07-15,2022-07-21,2022-07-21,16000,50,YES,,,4,2,0,8,4,-243.80,-12190.00,240.00,-12430.00,0,0,0,30,0,0.90
2022-07-22,2022-07-28,2022-07-28,16700,50,YES,,,5,3,3,10,4,-87.25,-4362.50,300.00,-4662.50,0,0,0,2,0,0.79
2022-07-29,2022-08-04,2022-08-04,17100,50,YES,,,4,2,0,8,4,99.75,4987.50,240.00,4747.50,0,0,0,6,0,0.97
2022-08-05,2022-08-11,2022-08-11,17400,50,YES,,,4,2,1,8,4,144.45,7222.50,240.00,6982.50,0,0,0,0,0,1.00
2022-08-12,2022-08-18,2022-08-18,17650,50,YES,,,4,2,0,8,4,49.40,2470.00,240.00,2230.00,0,1,0,12,0,0.97
2022-08-19,2022-08-25,2022-08-25,17950,50,YES,,,4,2,0,8,4,-58.10,-2905.00,240.00,-3145.00,4,0,0,38,0,0.84
2022-08-26,2022-09-01,2022-09-01,17650,50,YES,,,5,3,2,10,4,135.10,6755.00,300.00,6455.00,0,1,0,3,0,0.91
2022-09-02,2022-09-08,2022-09-08,17600,50,YES,,,2,0,0,4,2,134.15,6707.50,120.00,6587.50,0,0,0,0,0,0.91
2022-09-09,2022-09-15,2022-09-15,17900,50,YES,,,6,4,3,12,4,98.40,4920.00,360.00,4560.00,0,0,0,0,0,0.94
2022-09-16,2022-09-22,2022-09-22,17800,50,YES,,,3,1,1,6,3,143.15,7157.50,180.00,6977.50,0,0,0,0,0,0.94
2022-09-23,2022-09-29,2022-09-29,17550,50,YES,,,4,2,0,8,4,-221.55,-11077.50,240.00,-11317.50,10,0,0,38,0,0.92
2022-09-30,2022-10-06,2022-10-06,16750,50,YES,,,5,3,1,10,4,-2.30,-115.00,300.00,-415.00,5,0,0,13,0,0.89
2022-10-07,2022-10-13,2022-10-13,17300,50,YES,,,6,4,2,12,4,116.05,5802.50,360.00,5442.50,0,0,0,9,0,1.00
2022-10-14,2022-10-20,2022-10-20,17300,50,YES,,,4,2,0,8,4,168.50,8425.00,240.00,8185.00,0,1,0,9,0,0.85
2022-10-21,2022-10-27,2022-10-27,17650,50,YES,,,3,1,1,6,3,64.95,3247.50,180.00,3067.50,39,3,0,0,0,0.73
2022-10-28,2022-11-03,2022-11-03,17800,50,YES,,,4,2,0,8,4,131.50,6575.00,240.00,6335.00,0,0,0,24,0,1.00
2022-11-04,2022-11-10,2022-11-10,18100,50,YES,,,4,2,2,8,4,139.70,6985.00,240.00,6745.00,0,1,0,0,0,0.99
2022-11-11,2022-11-17,2022-11-17,18250,50,YES,,,4,2,0,8,4,211.70,10585.00,240.00,10345.00,0,0,0,6,0,0.67
2022-11-18,2022-11-24,2022-11-24,18350,50,YES,,,4,2,2,8,4,7.80,390.00,240.00,150.00,0,0,0,0,0,0.78
2022-11-25,2022-12-01,2022-12-01,18450,50,YES,,,4,2,0,8,4,-78.70,-3935.00,240.00,-4175.00,0,0,0,24,0,0.59
2022-12-02,2022-12-08,2022-12-08,18750,50,YES,,,6,3,1,12,4,185.70,9285.00,360.00,8925.00,0,0,1,0,0,0.64
2022-12-09,2022-12-15,2022-12-15,18650,50,YES,,,6,4,3,12,4,-173.25,-8662.50,360.00,-9022.50,0,8,0,0,0,0.60
2022-12-16,2022-12-22,2022-12-22,18350,50,YES,,,4,2,2,8,3,-34.90,-1745.00,240.00,-1985.00,0,4,0,0,0,0.85
2022-12-23,2022-12-29,2022-12-29,18000,50,YES,,,5,3,1,10,4,173.85,8692.50,300.00,8392.50,0,0,0,0,0,0.60
2022-12-30,2023-01-05,2023-01-05,18200,50,YES,,,3,1,1,6,3,55.10,2755.00,180.00,2575.00,0,4,0,0,0,0.71
2023-01-06,2023-01-12,2023-01-12,18000,50,YES,,,7,5,3,14,4,107.10,5355.00,420.00,4935.00,0,4,0,0,0,0.94
2023-01-13,2023-01-19,2023-01-19,17800,50,YES,,,5,3,1,10,4,85.85,4292.50,300.00,3992.50,0,0,0,15,0,0.74
2023-01-20,2023-01-25,2023-01-25,18100,50,YES,,,4,2,2,8,3,-67.00,-3350.00,240.00,-3590.00,0,1,0,0,0,0.91
2023-01-27,2023-02-02,2023-02-02,17800,50,YES,,,7,5,4,14,4,-71.15,-3557.50,420.00,-3977.50,0,1,0,0,0,0.77
2023-02-03,2023-02-09,2023-02-09,17700,50,YES,,,6,4,2,12,4,189.80,9490.00,360.00,9130.00,0,0,0,0,0,0.86
2023-02-10,2023-02-16,2023-02-16,17850,50,YES,,,6,4,2,12,4,70.35,3517.50,360.00,3157.50,0,4,0,0,0,0.99
2023-02-17,2023-02-23,2023-02-23,17950,50,YES,,,4,2,0,8,4,-170.60,-8530.00,240.00,-8770.00,0,0,0,12,0,0.70
2023-02-24,2023-03-02,2023-03-02,17600,50,YES,,,4,2,0,8,4,29.75,1487.50,240.00,1247.50,0,0,0,34,0,0.94
2023-03-03,2023-03-09,2023-03-09,17450,50,YES,,,4,2,0,8,4,115.45,5772.50,240.00,5532.50,0,0,0,26,0,0.90
2023-03-10,2023-03-16,2023-03-16,17400,50,YES,,,4,2,0,8,4,-75.30,-3765.00,240.00,-4005.00,0,0,0,24,0,0.98
2023-03-17,2023-03-23,2023-03-23,17100,50,YES,,,5,3,2,10,4,231.80,11590.00,300.00,11290.00,0,0,0,0,0,0.84
2023-03-24,2023-03-29,2023-03-29,17100,50,YES,,,4,2,0,8,4,158.80,7940.00,240.00,7700.00,0,2,0,0,0,0.93
2023-03-31,2023-04-06,2023-04-06,17250,50,YES,,,4,2,0,8,4,-44.80,-2240.00,240.00,-2480.00,0,0,0,13,0,0.96
2023-04-10,2023-04-13,2023-04-13,17650,50,YES,,,4,2,0,8,4,34.15,1707.50,240.00,1467.50,0,2,0,7,0,0.94
2023-04-17,2023-04-20,2023-04-20,17650,50,YES,,,2,0,0,4,2,166.75,8337.50,120.00,8217.50,0,1,0,0,0,0.64
2023-04-21,2023-04-27,2023-04-27,17650,50,YES,,,4,2,0,8,4,-25.20,-1260.00,240.00,-1500.00,0,0,0,18,0,0.81
2023-04-28,2023-05-04,2023-05-04,17950,50,YES,,,4,2,0,8,4,-71.65,-3582.50,240.00,-3822.50,0,0,0,15,0,0.82
2023-05-05,2023-05-11,2023-05-11,18150,50,YES,,,5,3,1,10,4,119.65,5982.50,300.00,5682.50,0,6,0,6,0,0.72
2023-05-12,2023-05-18,2023-05-18,18250,50,YES,,,6,4,2,12,4,76.80,3840.00,360.00,3480.00,0,2,0,0,0,0.86
2023-05-19,2023-05-25,2023-05-25,18150,50,YES,,,4,2,0,8,4,100.40,5020.00,240.00,4780.00,0,0,0,24,0,0.72
2023-05-26,2023-06-01,2023-06-01,18350,50,YES,,,4,2,0,8,4,144.85,7242.50,240.00,7002.50,0,0,0,39,0,0.85
2023-06-02,2023-06-08,2023-06-08,18550,50,YES,,,5,3,1,10,4,149.15,7457.50,300.00,7157.50,0,6,0,3,0,0.64
2023-06-09,2023-06-15,2023-06-15,18650,50,YES,,,5,3,1,10,4,138.90,6945.00,300.00,6645.00,0,0,0,0,0,0.67
2023-06-16,2023-06-22,2023-06-22,18750,50,YES,,,5,3,1,10,4,88.30,4415.00,300.00,4115.00,0,7,0,0,0,0.78
2023-06-23,2023-06-28,2023-06-28,18700,50,NO,missing_entry_bar,No priceable straddle within 0 strikes of ATM 18700 at 09:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2023-06-30,2023-07-06,2023-07-06,19050,50,YES,,,4,2,0,8,4,-182.00,-9100.00,240.00,-9340.00,2,0,0,38,0,0.72
2023-07-07,2023-07-13,2023-07-13,19450,50,YES,,,3,1,1,6,3,153.70,7685.00,180.00,7505.00,0,1,0,0,0,1.00
