date,net_pnl,equity,peak,drawdown
2020-01-01,1117.50,301117.50,301117.50,0.00
2020-01-08,-7451.25,293666.25,301117.50,7451.25
2020-01-15,4177.50,297843.75,301117.50,3273.75
2020-01-22,-4335.00,293508.75,301117.50,7608.75
2020-01-29,2216.25,295725.00,301117.50,5392.50
2020-02-05,14115.00,309840.00,309840.00,0.00
2020-02-12,1095.00,310935.00,310935.00,0.00
2020-02-19,4136.25,315071.25,315071.25,0.00
2020-02-26,-2220.00,312851.25,315071.25,2220.00
2020-03-04,-1755.00,311096.25,315071.25,3975.00
2020-03-11,6097.50,317193.75,317193.75,0.00
2020-03-25,23362.50,340556.25,340556.25,0.00
2020-03-31,39742.50,380298.75,380298.75,0.00
2020-04-08,2343.75,382642.50,382642.50,0.00
2020-04-15,10507.50,393150.00,393150.00,0.00
2020-04-22,12675.00,405825.00,405825.00,0.00
2020-04-29,3866.25,409691.25,409691.25,0.00
2020-05-06,11722.50,421413.75,421413.75,0.00
2020-05-13,-10125.00,411288.75,421413.75,10125.00
2020-05-20,17156.25,428445.00,428445.00,0.00
2020-05-27,1518.75,429963.75,429963.75,0.00
2020-06-03,-7908.75,422055.00,429963.75,7908.75
2020-06-10,6225.00,428280.00,429963.75,1683.75
2020-06-17,-13248.75,415031.25,429963.75,14932.50
2020-06-24,15547.50,430578.75,430578.75,0.00
2020-07-01,11775.00,442353.75,442353.75,0.00
2020-07-08,5216.25,447570.00,447570.00,0.00
2020-07-15,3322.50,450892.50,450892.50,0.00
2020-07-22,3120.00,454012.50,454012.50,0.00
2020-07-29,8291.25,462303.75,462303.75,0.00
2020-08-05,4443.75,466747.50,466747.50,0.00
2020-08-12,5767.50,472515.00,472515.00,0.00
2020-08-19,5287.50,477802.50,477802.50,0.00
2020-08-26,3843.75,481646.25,481646.25,0.00
2020-09-02,-176.25,481470.00,481646.25,176.25
2020-09-09,6378.75,487848.75,487848.75,0.00
2020-09-16,2467.50,490316.25,490316.25,0.00
2020-09-23,-4338.75,485977.50,490316.25,4338.75
2020-09-30,-1323.75,484653.75,490316.25,5662.50
2020-10-07,1301.25,485955.00,490316.25,4361.25
2020-10-14,5411.25,491366.25,491366.25,0.00
2020-10-21,2152.50,493518.75,493518.75,0.00
2020-10-28,1938.75,495457.50,495457.50,0.00
2020-11-04,8070.00,503527.50,503527.50,0.00
2020-11-11,-20430.00,483097.50,503527.50,20430.00
2020-11-18,461.25,483558.75,503527.50,19968.75
2020-11-25,2606.25,486165.00,503527.50,17362.50
2020-12-02,5718.75,491883.75,503527.50,11643.75
2020-12-09,-3371.25,488512.50,503527.50,15015.00
2020-12-16,4680.00,493192.50,503527.50,10335.00
2020-12-23,-907.50,492285.00,503527.50,11242.50
2020-12-30,5512.50,497797.50,503527.50,5730.00
2021-01-06,6416.25,504213.75,504213.75,0.00
2021-01-13,363.75,504577.50,504577.50,0.00
2021-01-20,1278.75,505856.25,505856.25,0.00
2021-01-27,-16593.75,489262.50,505856.25,16593.75
2021-02-03,-31308.75,457953.75,505856.25,47902.50
2021-02-10,8407.50,466361.25,505856.25,39495.00
2021-02-17,7608.75,473970.00,505856.25,31886.25
2021-02-24,8231.25,482201.25,505856.25,23655.00
2021-03-03,-6150.00,476051.25,505856.25,29805.00
2021-03-09,17910.00,493961.25,505856.25,11895.00
2021-03-17,-6480.00,487481.25,505856.25,18375.00
2021-03-24,20853.75,508335.00,508335.00,0.00
2021-03-31,14167.50,522502.50,522502.50,0.00
2021-04-07,7196.25,529698.75,529698.75,0.00
2021-04-13,2302.50,532001.25,532001.25,0.00
2021-04-20,-1702.50,530298.75,532001.25,1702.50
2021-04-28,-1743.75,528555.00,532001.25,3446.25
2021-05-05,5028.75,533583.75,533583.75,0.00
2021-05-11,11658.75,545242.50,545242.50,0.00
2021-05-19,1203.75,546446.25,546446.25,0.00
2021-05-26,6491.25,552937.50,552937.50,0.00
2021-06-02,7020.00,559957.50,559957.50,0.00
2021-06-09,9341.25,569298.75,569298.75,0.00
2021-06-16,3915.00,573213.75,573213.75,0.00
2021-06-23,-5302.50,567911.25,573213.75,5302.50
2021-06-30,8621.25,576532.50,576532.50,0.00
2021-07-07,3697.50,580230.00,580230.00,0.00
2021-07-14,3600.00,583830.00,583830.00,0.00
2021-07-20,-5752.50,578077.50,583830.00,5752.50
2021-07-28,-108.75,577968.75,583830.00,5861.25
2021-08-04,-11370.00,566598.75,583830.00,17231.25
2021-08-11,6011.25,572610.00,583830.00,11220.00
2021-08-17,-71.25,572538.75,583830.00,11291.25
2021-08-25,6052.50,578591.25,583830.00,5238.75
2021-09-01,-11790.00,566801.25,583830.00,17028.75
2021-09-08,6078.75,572880.00,583830.00,10950.00
2021-09-15,2448.75,575328.75,583830.00,8501.25
2021-09-22,6397.50,581726.25,583830.00,2103.75
2021-09-29,5115.00,586841.25,586841.25,0.00
2021-10-06,9682.50,596523.75,596523.75,0.00
2021-10-13,-290.00,596233.75,596523.75,290.00
2021-10-20,287.50,596521.25,596523.75,2.50
2021-10-27,3560.00,600081.25,600081.25,0.00
2021-11-02,10007.50,610088.75,610088.75,0.00
2021-11-17,1117.50,611206.25,611206.25,0.00
2021-11-24,502.50,611708.75,611708.75,0.00
2021-12-01,-2462.50,609246.25,611708.75,2462.50
2021-12-08,5147.50,614393.75,614393.75,0.00
2021-12-15,-4007.50,610386.25,614393.75,4007.50
2021-12-22,7907.50,618293.75,618293.75,0.00
2021-12-29,8382.50,626676.25,626676.25,0.00
2022-01-05,-12340.00,614336.25,626676.25,12340.00
2022-01-12,1272.50,615608.75,626676.25,11067.50
2022-01-19,110.00,615718.75,626676.25,10957.50
2022-01-25,6322.50,622041.25,626676.25,4635.00
2022-02-02,4350.00,626391.25,626676.25,285.00
2022-02-09,12462.50,638853.75,638853.75,0.00
2022-02-16,-9542.50,629311.25,638853.75,9542.50
2022-02-23,6770.00,636081.25,638853.75,2772.50
2022-03-02,10392.50,646473.75,646473.75,0.00
2022-03-09,3392.50,649866.25,649866.25,0.00
2022-03-16,490.00,650356.25,650356.25,0.00
2022-03-23,3825.00,654181.25,654181.25,0.00
2022-03-30,7015.00,661196.25,661196.25,0.00
2022-04-06,6337.50,667533.75,667533.75,0.00
2022-04-12,4852.50,672386.25,672386.25,0.00
2022-04-20,4717.50,677103.75,677103.75,0.00
2022-04-27,5087.50,682191.25,682191.25,0.00
2022-05-04,-8710.00,673481.25,682191.25,8710.00
2022-05-11,6925.00,680406.25,682191.25,1785.00
2022-05-18,6802.50,687208.75,687208.75,0.00
2022-05-25,6275.00,693483.75,693483.75,0.00
2022-06-01,4885.00,698368.75,698368.75,0.00
2022-06-08,5805.00,704173.75,704173.75,0.00
2022-06-15,-7310.00,696863.75,704173.75,7310.00
2022-06-22,8082.50,704946.25,704946.25,0.00
2022-06-29,6057.50,711003.75,711003.75,0.00
2022-07-06,1810.00,712813.75,712813.75,0.00
2022-07-13,3980.00,716793.75,716793.75,0.00
2022-07-20,-7785.00,709008.75,716793.75,7785.00
2022-07-27,805.00,709813.75,716793.75,6980.00
2022-08-03,2502.50,712316.25,716793.75,4477.50
2022-08-10,8452.50,720768.75,720768.75,0.00
2022-08-17,382.50,721151.25,721151.25,0.00
2022-08-24,1425.00,722576.25,722576.25,0.00
2022-08-30,-1950.00,720626.25,722576.25,1950.00
2022-09-07,6240.00,726866.25,726866.25,0.00
2022-09-14,-3740.00,723126.25,726866.25,3740.00
2022-09-21,325.00,723451.25,726866.25,3415.00
2022-09-28,-10235.00,713216.25,726866.25,13650.00
2022-10-04,652.50,713868.75,726866.25,12997.50
2022-10-12,1400.00,715268.75,726866.25,11597.50
2022-10-19,6300.00,721568.75,726866.25,5297.50
2022-10-25,4950.00,726518.75,726866.25,347.50
2022-11-02,1587.50,728106.25,728106.25,0.00
2022-11-09,4485.00,732591.25,732591.25,0.00
2022-11-16,2482.50,735073.75,735073.75,0.00
2022-11-23,4360.00,739433.75,739433.75,0.00
2022-11-30,-2322.50,737111.25,739433.75,2322.50
2022-12-07,2485.00,739596.25,739596.25,0.00
2022-12-14,1362.50,740958.75,740958.75,0.00
2022-12-21,-1062.50,739896.25,740958.75,1062.50
2022-12-28,6702.50,746598.75,746598.75,0.00
2023-01-04,2575.00,749173.75,749173.75,0.00
2023-01-11,-2585.00,746588.75,749173.75,2585.00
2023-01-18,-575.00,746013.75,749173.75,3160.00
2023-01-24,4537.50,750551.25,750551.25,0.00
2023-02-01,-2462.50,748088.75,750551.25,2462.50
2023-02-08,3327.50,751416.25,751416.25,0.00
2023-02-15,1915.00,753331.25,753331.25,0.00
2023-02-22,-7407.50,745923.75,753331.25,7407.50
2023-03-01,6915.00,752838.75,753331.25,492.50
2023-03-08,-2512.50,750326.25,753331.25,3005.00
2023-03-15,-6585.00,743741.25,753331.25,9590.00
2023-03-22,1095.00,744836.25,753331.25,8495.00
2023-03-28,3847.50,748683.75,753331.25,4647.50
2023-04-05,-1545.00,747138.75,753331.25,6192.50
2023-04-12,790.00,747928.75,753331.25,5402.50
2023-04-19,4372.50,752301.25,753331.25,1030.00
2023-04-26,3400.00,755701.25,755701.25,0.00
2023-05-03,902.50,756603.75,756603.75,0.00
2023-05-10,447.50,757051.25,757051.25,0.00
2023-05-17,-460.00,756591.25,757051.25,460.00
2023-05-24,4325.00,760916.25,760916.25,0.00
2023-05-31,2295.00,763211.25,763211.25,0.00
2023-06-07,1302.50,764513.75,764513.75,0.00
2023-06-14,3335.00,767848.75,767848.75,0.00
2023-06-21,387.50,768236.25,768236.25,0.00
2023-07-05,-4660.00,763576.25,768236.25,4660.00
2023-07-12,4015.00,767591.25,768236.25,645.00
2023-07-19,-5002.50,762588.75,768236.25,5647.50
2023-07-26,3457.50,766046.25,768236.25,2190.00
2023-08-02,2195.00,768241.25,768241.25,0.00
