date,net_pnl,equity,peak,drawdown
2021-07-29,6333.75,666386.25,666386.25,0.00
2021-08-05,-10665.00,655721.25,666386.25,10665.00
2021-08-12,6240.00,661961.25,666386.25,4425.00
2021-08-18,8422.50,670383.75,670383.75,0.00
2021-08-26,9787.50,680171.25,680171.25,0.00
2021-09-02,-7605.00,672566.25,680171.25,7605.00
2021-09-09,8208.75,680775.00,680775.00,0.00
2021-09-16,-1500.00,679275.00,680775.00,1500.00
2021-09-23,-6435.00,672840.00,680775.00,7935.00
2021-09-30,11497.50,684337.50,684337.50,0.00
2021-10-07,10150.00,694487.50,694487.50,0.00
2021-10-14,-5810.00,688677.50,694487.50,5810.00
2021-10-21,2340.00,691017.50,694487.50,3470.00
2021-10-28,-2842.50,688175.00,694487.50,6312.50
2021-11-03,6867.50,695042.50,695042.50,0.00
2021-11-18,-1497.50,693545.00,695042.50,1497.50
2021-11-25,-95.00,693450.00,695042.50,1592.50
2021-12-02,-2102.50,691347.50,695042.50,3695.00
2021-12-09,10945.00,702292.50,702292.50,0.00
2021-12-16,-3825.00,698467.50,702292.50,3825.00
2021-12-23,1287.50,699755.00,702292.50,2537.50
2021-12-30,10272.50,710027.50,710027.50,0.00
2022-01-06,7575.00,717602.50,717602.50,0.00
2022-01-13,3860.00,721462.50,721462.50,0.00
2022-01-20,-805.00,720657.50,721462.50,805.00
2022-01-27,-11800.00,708857.50,721462.50,12605.00
2022-02-03,22517.50,731375.00,731375.00,0.00
2022-02-10,805.00,732180.00,732180.00,0.00
2022-02-17,-5557.50,726622.50,732180.00,5557.50
2022-02-24,-16197.50,710425.00,732180.00,21755.00
2022-03-03,15212.50,725637.50,732180.00,6542.50
2022-03-10,940.00,726577.50,732180.00,5602.50
2022-03-17,8047.50,734625.00,734625.00,0.00
2022-03-24,10440.00,745065.00,745065.00,0.00
2022-03-31,9972.50,755037.50,755037.50,0.00
2022-04-07,15190.00,770227.50,770227.50,0.00
2022-04-13,6237.50,776465.00,776465.00,0.00
2022-04-21,-5995.00,770470.00,776465.00,5995.00
2022-04-28,-3202.50,767267.50,776465.00,9197.50
2022-05-05,7365.00,774632.50,776465.00,1832.50
2022-05-12,-1632.50,773000.00,776465.00,3465.00
2022-05-19,-1172.50,771827.50,776465.00,4637.50
2022-05-26,8110.00,779937.50,779937.50,0.00
2022-06-02,8920.00,788857.50,788857.50,0.00
2022-06-09,14260.00,803117.50,803117.50,0.00
2022-06-16,-24287.50,778830.00,803117.50,24287.50
2022-06-23,7875.00,786705.00,803117.50,16412.50
2022-06-30,6807.50,793512.50,803117.50,9605.00
2022-07-07,6767.50,800280.00,803117.50,2837.50
2022-07-14,8387.50,808667.50,808667.50,0.00
2022-07-21,-3165.00,805502.50,808667.50,3165.00
2022-07-28,-3370.00,802132.50,808667.50,6535.00
2022-08-04,340.00,802472.50,808667.50,6195.00
2022-08-11,8045.00,810517.50,810517.50,0.00
2022-08-18,5815.00,816332.50,816332.50,0.00
2022-08-25,4335.00,820667.50,820667.50,0.00
2022-09-01,3160.00,823827.50,823827.50,0.00
2022-09-08,3897.50,827725.00,827725.00,0.00
2022-09-15,-1762.50,825962.50,827725.00,1762.50
2022-09-22,1930.00,827892.50,827892.50,0.00
2022-09-29,4892.50,832785.00,832785.00,0.00
2022-10-06,6470.00,839255.00,839255.00,0.00
2022-10-13,8020.00,847275.00,847275.00,0.00
2022-10-20,5612.50,852887.50,852887.50,0.00
2022-10-27,3077.50,855965.00,855965.00,0.00
2022-11-03,7090.00,863055.00,863055.00,0.00
2022-11-10,4557.50,867612.50,867612.50,0.00
2022-11-17,5462.50,873075.00,873075.00,0.00
2022-11-24,885.00,873960.00,873960.00,0.00
2022-12-01,-70.00,873890.00,873960.00,70.00
2022-12-08,8972.50,882862.50,882862.50,0.00
2022-12-15,2267.50,885130.00,885130.00,0.00
2022-12-22,-2557.50,882572.50,885130.00,2557.50
2022-12-29,1407.50,883980.00,885130.00,1150.00
2023-01-05,2725.00,886705.00,886705.00,0.00
2023-01-12,-1837.50,884867.50,886705.00,1837.50
2023-01-19,3932.50,888800.00,888800.00,0.00
2023-01-25,-125.00,888675.00,888800.00,125.00
2023-02-02,-12012.50,876662.50,888800.00,12137.50
2023-02-09,5350.00,882012.50,888800.00,6787.50
2023-02-16,3685.00,885697.50,888800.00,3102.50
2023-02-23,-9017.50,876680.00,888800.00,12120.00
2023-03-02,-3162.50,873517.50,888800.00,15282.50
2023-03-09,8890.00,882407.50,888800.00,6392.50
2023-03-16,-32.50,882375.00,888800.00,6425.00
2023-03-23,10702.50,893077.50,893077.50,0.00
2023-03-29,5357.50,898435.00,898435.00,0.00
2023-04-06,2247.50,900682.50,900682.50,0.00
2023-04-13,820.00,901502.50,901502.50,0.00
