date,net_pnl,equity,peak,drawdown
2020-01-01,1117.50,301117.50,301117.50,0.00
2020-01-08,-3716.25,297401.25,301117.50,3716.25
2020-01-15,3615.00,301016.25,301117.50,101.25
2020-01-22,-4301.25,296715.00,301117.50,4402.50
2020-01-29,-2913.75,293801.25,301117.50,7316.25
2020-02-05,11962.50,305763.75,305763.75,0.00
2020-02-12,427.50,306191.25,306191.25,0.00
2020-02-19,5430.00,311621.25,311621.25,0.00
2020-02-26,3810.00,315431.25,315431.25,0.00
2020-03-04,-4282.50,311148.75,315431.25,4282.50
2020-03-11,14748.75,325897.50,325897.50,0.00
2020-03-25,16650.00,342547.50,342547.50,0.00
2020-03-31,37327.50,379875.00,379875.00,0.00
2020-04-08,11733.75,391608.75,391608.75,0.00
2020-04-15,6003.75,397612.50,397612.50,0.00
2020-04-22,9213.75,406826.25,406826.25,0.00
2020-04-29,3757.50,410583.75,410583.75,0.00
2020-05-06,4200.00,414783.75,414783.75,0.00
2020-05-13,-22327.50,392456.25,414783.75,22327.50
2020-05-20,9798.75,402255.00,414783.75,12528.75
2020-05-27,-322.50,401932.50,414783.75,12851.25
2020-06-03,-1402.50,400530.00,414783.75,14253.75
2020-06-10,2486.25,403016.25,414783.75,11767.50
2020-06-17,-4252.50,398763.75,414783.75,16020.00
2020-06-24,12240.00,411003.75,414783.75,3780.00
2020-07-01,11602.50,422606.25,422606.25,0.00
2020-07-08,6172.50,428778.75,428778.75,0.00
2020-07-15,-288.75,428490.00,428778.75,288.75
2020-07-22,3191.25,431681.25,431681.25,0.00
2020-07-29,8055.00,439736.25,439736.25,0.00
2020-08-05,7113.75,446850.00,446850.00,0.00
2020-08-12,1477.50,448327.50,448327.50,0.00
2020-08-19,4818.75,453146.25,453146.25,0.00
2020-08-26,776.25,453922.50,453922.50,0.00
2020-09-02,-6870.00,447052.50,453922.50,6870.00
2020-09-09,3997.50,451050.00,453922.50,2872.50
2020-09-16,5223.75,456273.75,456273.75,0.00
2020-09-23,-6978.75,449295.00,456273.75,6978.75
2020-09-30,8111.25,457406.25,457406.25,0.00
2020-10-07,840.00,458246.25,458246.25,0.00
2020-10-14,3851.25,462097.50,462097.50,0.00
2020-10-21,5010.00,467107.50,467107.50,0.00
2020-10-28,3915.00,471022.50,471022.50,0.00
2020-11-04,7800.00,478822.50,478822.50,0.00
2020-11-11,-7710.00,471112.50,478822.50,7710.00
2020-11-18,6026.25,477138.75,478822.50,1683.75
2020-11-25,-11028.75,466110.00,478822.50,12712.50
2020-12-02,6645.00,472755.00,478822.50,6067.50
2020-12-09,2505.00,475260.00,478822.50,3562.50
2020-12-16,5171.25,480431.25,480431.25,0.00
2020-12-23,10946.25,491377.50,491377.50,0.00
2020-12-30,5553.75,496931.25,496931.25,0.00
2021-01-06,-4488.75,492442.50,496931.25,4488.75
2021-01-13,3780.00,496222.50,496931.25,708.75
2021-01-20,6056.25,502278.75,502278.75,0.00
2021-01-27,-11122.50,491156.25,502278.75,11122.50
2021-02-03,-29808.75,461347.50,502278.75,40931.25
2021-02-10,5130.00,466477.50,502278.75,35801.25
2021-02-17,6618.75,473096.25,502278.75,29182.50
2021-02-24,7882.50,480978.75,502278.75,21300.00
2021-03-03,626.25,481605.00,502278.75,20673.75
2021-03-09,17711.25,499316.25,502278.75,2962.50
2021-03-17,9633.75,508950.00,508950.00,0.00
2021-03-24,13623.75,522573.75,522573.75,0.00
2021-03-31,12723.75,535297.50,535297.50,0.00
2021-04-07,1177.50,536475.00,536475.00,0.00
2021-04-13,4852.50,541327.50,541327.50,0.00
2021-04-20,-9708.75,531618.75,541327.50,9708.75
2021-04-28,7931.25,539550.00,541327.50,1777.50
2021-05-05,5977.50,545527.50,545527.50,0.00
2021-05-11,10410.00,555937.50,555937.50,0.00
2021-05-19,5013.75,560951.25,560951.25,0.00
2021-05-26,11902.50,572853.75,572853.75,0.00
2021-06-02,3105.00,575958.75,575958.75,0.00
2021-06-09,7046.25,583005.00,583005.00,0.00
2021-06-16,4428.75,587433.75,587433.75,0.00
2021-06-23,-3626.25,583807.50,587433.75,3626.25
2021-06-30,7173.75,590981.25,590981.25,0.00
