date,net_pnl,equity,peak,drawdown
2021-10-07,7345.00,641237.50,641237.50,0.00
2021-10-14,-5810.00,635427.50,641237.50,5810.00
2021-10-21,-160.00,635267.50,641237.50,5970.00
2021-10-28,-7440.00,627827.50,641237.50,13410.00
2021-11-18,-1497.50,626330.00,641237.50,14907.50
2021-11-25,-95.00,626235.00,641237.50,15002.50
2021-12-02,-2102.50,624132.50,641237.50,17105.00
2021-12-09,10945.00,635077.50,641237.50,6160.00
2021-12-16,3837.50,638915.00,641237.50,2322.50
2021-12-23,-2497.50,636417.50,641237.50,4820.00
2021-12-30,12450.00,648867.50,648867.50,0.00
2022-01-06,7575.00,656442.50,656442.50,0.00
2022-01-13,3860.00,660302.50,660302.50,0.00
2022-01-20,-805.00,659497.50,660302.50,805.00
2022-01-27,-2827.50,656670.00,660302.50,3632.50
2022-02-03,22517.50,679187.50,679187.50,0.00
2022-02-10,805.00,679992.50,679992.50,0.00
2022-02-17,-1667.50,678325.00,679992.50,1667.50
2022-02-24,-27005.00,651320.00,679992.50,28672.50
2022-03-03,21327.50,672647.50,679992.50,7345.00
2022-03-10,940.00,673587.50,679992.50,6405.00
2022-03-17,8047.50,681635.00,681635.00,0.00
2022-03-24,12540.00,694175.00,694175.00,0.00
2022-04-07,15190.00,709365.00,709365.00,0.00
2022-04-13,8167.50,717532.50,717532.50,0.00
2022-04-21,-5995.00,711537.50,717532.50,5995.00
2022-04-28,-4772.50,706765.00,717532.50,10767.50
2022-05-05,7365.00,714130.00,717532.50,3402.50
2022-05-12,-5470.00,708660.00,717532.50,8872.50
2022-05-19,-16202.50,692457.50,717532.50,25075.00
2022-05-26,9647.50,702105.00,717532.50,15427.50
2022-06-02,9955.00,712060.00,717532.50,5472.50
2022-06-09,14260.00,726320.00,726320.00,0.00
2022-06-16,-24287.50,702032.50,726320.00,24287.50
2022-06-23,9020.00,711052.50,726320.00,15267.50
2022-06-30,7812.50,718865.00,726320.00,7455.00
2022-07-07,6767.50,725632.50,726320.00,687.50
2022-07-14,10645.00,736277.50,736277.50,0.00
2022-07-21,-3165.00,733112.50,736277.50,3165.00
2022-08-04,4495.00,737607.50,737607.50,0.00
2022-08-11,8045.00,745652.50,745652.50,0.00
2022-08-18,5815.00,751467.50,751467.50,0.00
2022-08-25,13030.00,764497.50,764497.50,0.00
2022-09-01,7642.50,772140.00,772140.00,0.00
2022-09-08,1450.00,773590.00,773590.00,0.00
2022-09-15,-2310.00,771280.00,773590.00,2310.00
2022-09-22,1930.00,773210.00,773590.00,380.00
2022-09-29,4892.50,778102.50,778102.50,0.00
2022-10-06,6470.00,784572.50,784572.50,0.00
2022-10-13,5802.50,790375.00,790375.00,0.00
2022-10-20,5612.50,795987.50,795987.50,0.00
2022-11-03,7090.00,803077.50,803077.50,0.00
2022-11-10,2075.00,805152.50,805152.50,0.00
2022-12-22,-5100.00,800052.50,805152.50,5100.00
2023-01-12,-1305.00,798747.50,805152.50,6405.00
2023-01-25,-3430.00,795317.50,805152.50,9835.00
2023-02-09,5835.00,801152.50,805152.50,4000.00
2023-02-16,3685.00,804837.50,805152.50,315.00
2023-03-02,-3162.50,801675.00,805152.50,3477.50
2023-03-09,8890.00,810565.00,810565.00,0.00
2023-03-16,-32.50,810532.50,810565.00,32.50
2023-03-23,10702.50,821235.00,821235.00,0.00
2023-03-29,2795.00,824030.00,824030.00,0.00
2023-04-06,2247.50,826277.50,826277.50,0.00
2023-04-13,3532.50,829810.00,829810.00,0.00
2023-04-27,990.00,830800.00,830800.00,0.00
2023-05-04,-2197.50,828602.50,830800.00,2197.50
2023-05-18,-95.00,828507.50,830800.00,2292.50
2023-06-01,8325.00,836832.50,836832.50,0.00
2023-07-13,6415.00,843247.50,843247.50,0.00
2023-07-20,-2790.00,840457.50,843247.50,2790.00
2023-08-03,272.50,840730.00,843247.50,2517.50
2023-08-10,5245.00,845975.00,845975.00,0.00
2023-08-17,3035.00,849010.00,849010.00,0.00
2023-08-24,8230.00,857240.00,857240.00,0.00
2023-09-28,-2180.00,855060.00,857240.00,2180.00
2023-10-05,4990.00,860050.00,860050.00,0.00
2023-10-12,-22.50,860027.50,860050.00,22.50
2023-10-19,2912.50,862940.00,862940.00,0.00
2023-10-26,-11105.00,851835.00,862940.00,11105.00
2023-11-02,-4045.00,847790.00,862940.00,15150.00
2023-11-16,-5142.50,842647.50,862940.00,20292.50
2023-11-23,5592.50,848240.00,862940.00,14700.00
2024-01-11,1015.00,849255.00,862940.00,13685.00
2024-01-18,-23187.50,826067.50,862940.00,36872.50
2024-01-25,-1302.50,824765.00,862940.00,38175.00
2024-02-08,-1377.50,823387.50,862940.00,39552.50
2024-02-15,5667.50,829055.00,862940.00,33885.00
2024-02-22,-5627.50,823427.50,862940.00,39512.50
2024-02-29,12862.50,836290.00,862940.00,26650.00
2024-03-14,3250.00,839540.00,862940.00,23400.00
2024-03-21,2400.00,841940.00,862940.00,21000.00
2024-04-04,6947.50,848887.50,862940.00,14052.50
2024-04-10,10777.50,859665.00,862940.00,3275.00
2024-04-18,-1882.50,857782.50,862940.00,5157.50
2024-05-02,3445.00,861227.50,862940.00,1712.50
2024-05-23,-2410.00,858817.50,862940.00,4122.50
2024-06-06,-3376.25,855441.25,862940.00,7498.75
2024-06-13,8236.25,863677.50,863677.50,0.00
2024-06-20,845.00,864522.50,864522.50,0.00
2024-06-27,-3767.50,860755.00,864522.50,3767.50
2024-07-04,4866.25,865621.25,865621.25,0.00
2024-07-11,1122.50,866743.75,866743.75,0.00
2024-07-25,83.75,866827.50,866827.50,0.00
2024-08-01,1035.00,867862.50,867862.50,0.00
2024-08-08,-8076.25,859786.25,867862.50,8076.25
2024-08-14,5513.75,865300.00,867862.50,2562.50
2024-08-22,2872.50,868172.50,868172.50,0.00
2024-08-29,3663.75,871836.25,871836.25,0.00
2024-09-05,3347.50,875183.75,875183.75,0.00
2024-09-12,-17972.50,857211.25,875183.75,17972.50
2024-09-19,4448.75,861660.00,875183.75,13523.75
2024-09-26,-1305.00,860355.00,875183.75,14828.75
2024-10-03,-4945.00,855410.00,875183.75,19773.75
2024-10-17,-17.50,855392.50,875183.75,19791.25
2024-10-24,2093.75,857486.25,875183.75,17697.50
2024-10-31,-1545.00,855941.25,875183.75,19242.50
2024-11-14,-1845.00,854096.25,875183.75,21087.50
2024-11-21,145.00,854241.25,875183.75,20942.50
2024-11-28,14711.25,868952.50,875183.75,6231.25
2024-12-12,25706.25,894658.75,894658.75,0.00
2024-12-19,-9716.25,884942.50,894658.75,9716.25
2024-12-26,22728.75,907671.25,907671.25,0.00
2025-01-09,9131.25,916802.50,916802.50,0.00
2025-01-16,9641.25,926443.75,926443.75,0.00
2025-01-23,6691.50,933135.25,933135.25,0.00
2025-01-30,1116.75,934252.00,934252.00,0.00
2025-02-06,33855.00,968107.00,968107.00,0.00
2025-02-13,17652.00,985759.00,985759.00,0.00
2025-02-20,4626.75,990385.75,990385.75,0.00
2025-02-27,23355.75,1013741.50,1013741.50,0.00
2025-03-13,8887.50,1022629.00,1022629.00,0.00
2025-03-27,16694.25,1039323.25,1039323.25,0.00
2025-04-09,-40035.00,999288.25,1039323.25,40035.00
2025-04-24,12307.50,1011595.75,1039323.25,27727.50
2025-04-30,20434.50,1032030.25,1039323.25,7293.00
2025-05-08,13778.25,1045808.50,1045808.50,0.00
2025-05-15,-5276.25,1040532.25,1045808.50,5276.25
2025-05-22,5175.00,1045707.25,1045808.50,101.25
2025-05-29,4614.00,1050321.25,1050321.25,0.00
2025-06-05,18678.75,1069000.00,1069000.00,0.00
2025-06-12,9333.75,1078333.75,1078333.75,0.00
2025-06-19,13383.75,1091717.50,1091717.50,0.00
2025-06-26,-8838.75,1082878.75,1091717.50,8838.75
2025-07-03,17970.00,1100848.75,1100848.75,0.00
2025-07-10,12975.00,1113823.75,1113823.75,0.00
2025-07-17,1230.00,1115053.75,1115053.75,0.00
2025-07-24,7991.25,1123045.00,1123045.00,0.00
2025-07-31,397.50,1123442.50,1123442.50,0.00
2025-08-07,20460.00,1143902.50,1143902.50,0.00
2025-08-21,15131.25,1159033.75,1159033.75,0.00
2025-09-09,12896.25,1171930.00,1171930.00,0.00
2025-12-09,5977.50,1177907.50,1177907.50,0.00
2025-12-16,1278.75,1179186.25,1179186.25,0.00
2026-01-13,4226.25,1183412.50,1183412.50,0.00
2026-01-20,-8632.65,1174779.85,1183412.50,8632.65
2026-02-03,-15320.50,1159459.35,1183412.50,23953.15
2026-02-10,11270.50,1170729.85,1183412.50,12682.65
2026-02-24,-10463.25,1160266.60,1183412.50,23145.90
2026-03-10,-11736.25,1148530.35,1183412.50,34882.15
2026-03-17,29581.00,1178111.35,1183412.50,5301.15
2026-04-28,45454.50,1223565.85,1223565.85,0.00
2026-05-05,-5535.25,1218030.60,1223565.85,5535.25
2026-05-19,2137.50,1220168.10,1223565.85,3397.75
2026-05-26,21826.50,1241994.60,1241994.60,0.00
2026-06-02,1520.00,1243514.60,1243514.60,0.00
2026-06-09,23.25,1243537.85,1243537.85,0.00
2026-06-16,-9340.50,1234197.35,1243537.85,9340.50
