entry_date,expiry,side,strike,entry_ts,entry_price,exit_ts,exit_price,entry_reason,exit_reason,points,pnl
2020-04-27,2020-04-30,PE,9300,2020-04-27T09:20:00+05:30,144.85,2020-04-27T15:20:00+05:30,128.50,INITIAL_ENTRY,FINAL_EXIT,16.35,1226.25
2020-04-28,2020-04-30,CE,9450,2020-04-28T10:06:00+05:30,40.20,2020-04-28T10:53:00+05:30,47.40,ADD_2,UNWIND,-7.20,-540.00
2020-04-28,2020-04-30,CE,9450,2020-04-28T12:23:00+05:30,37.15,2020-04-28T12:41:00+05:30,43.20,ADD_2,UNWIND,-6.05,-453.75
2020-04-28,2020-04-30,CE,9350,2020-04-28T09:20:00+05:30,119.55,2020-04-28T15:20:00+05:30,111.70,INITIAL_ENTRY,FINAL_EXIT,7.85,588.75
2020-04-28,2020-04-30,PE,9350,2020-04-28T09:20:00+05:30,99.35,2020-04-28T15:20:00+05:30,69.45,INITIAL_ENTRY,FINAL_EXIT,29.90,2242.50
2020-04-29,2020-04-30,PE,9300,2020-04-29T09:42:00+05:30,24.55,2020-04-29T13:32:00+05:30,13.50,ADD_2,ROLL_OUT,11.05,828.75
2020-04-29,2020-04-30,PE,9350,2020-04-29T12:38:00+05:30,23.60,2020-04-29T14:16:00+05:30,14.70,ADD_3,ROLL_OUT,8.90,667.50
2020-04-29,2020-04-30,PE,9400,2020-04-29T09:20:00+05:30,70.05,2020-04-29T14:35:00+05:30,16.85,INITIAL_ENTRY,ROLL_OUT,53.20,3990.00
2020-04-29,2020-04-30,CE,9400,2020-04-29T09:20:00+05:30,78.90,2020-04-29T15:20:00+05:30,157.30,INITIAL_ENTRY,FINAL_EXIT,-78.40,-5880.00
2020-04-29,2020-04-30,PE,9450,2020-04-29T13:32:00+05:30,44.05,2020-04-29T15:20:00+05:30,25.70,ROLL_IN,FINAL_EXIT,18.35,1376.25
2020-04-29,2020-04-30,PE,9500,2020-04-29T14:16:00+05:30,51.35,2020-04-29T15:20:00+05:30,40.00,ROLL_IN,FINAL_EXIT,11.35,851.25
2020-04-29,2020-04-30,PE,9550,2020-04-29T14:35:00+05:30,56.75,2020-04-29T15:20:00+05:30,61.10,ROLL_IN,FINAL_EXIT,-4.35,-326.25
2020-05-22,2020-05-28,CE,9150,2020-05-22T10:41:00+05:30,54.55,2020-05-22T11:19:00+05:30,63.80,ADD_2,UNWIND,-9.25,-693.75
2020-05-22,2020-05-28,CE,9200,2020-05-22T12:46:00+05:30,40.65,2020-05-22T13:47:00+05:30,50.15,ADD_2,UNWIND,-9.50,-712.50
2020-05-22,2020-05-28,CE,9050,2020-05-22T09:20:00+05:30,135.10,2020-05-22T15:20:00+05:30,112.75,INITIAL_ENTRY,FINAL_EXIT,22.35,1676.25
2020-05-22,2020-05-28,PE,9050,2020-05-22T09:20:00+05:30,135.40,2020-05-22T15:20:00+05:30,111.35,INITIAL_ENTRY,FINAL_EXIT,24.05,1803.75
2020-05-26,2020-05-28,CE,9250,2020-05-26T11:25:00+05:30,27.00,2020-05-26T13:33:00+05:30,17.85,ADD_2,ROLL_OUT,9.15,686.25
2020-05-26,2020-05-28,CE,9200,2020-05-26T13:15:00+05:30,32.15,2020-05-26T14:13:00+05:30,21.55,ADD_3,ROLL_OUT,10.60,795.00
2020-05-26,2020-05-28,CE,9150,2020-05-26T09:20:00+05:30,81.10,2020-05-26T14:46:00+05:30,39.40,INITIAL_ENTRY,UNWIND,41.70,3127.50
2020-05-26,2020-05-28,PE,9150,2020-05-26T09:20:00+05:30,90.20,2020-05-26T15:20:00+05:30,147.15,INITIAL_ENTRY,FINAL_EXIT,-56.95,-4271.25
2020-05-26,2020-05-28,CE,9100,2020-05-26T13:33:00+05:30,54.50,2020-05-26T15:20:00+05:30,54.90,ROLL_IN,FINAL_EXIT,-0.40,-30.00
2020-05-26,2020-05-28,CE,9050,2020-05-26T14:13:00+05:30,60.50,2020-05-26T15:20:00+05:30,75.50,ROLL_IN,FINAL_EXIT,-15.00,-1125.00
2020-06-19,2020-06-25,CE,10150,2020-06-19T09:20:00+05:30,147.35,2020-06-19T15:20:00+05:30,189.00,INITIAL_ENTRY,FINAL_EXIT,-41.65,-3123.75
2020-06-19,2020-06-25,PE,10150,2020-06-19T09:20:00+05:30,172.05,2020-06-19T15:20:00+05:30,109.70,INITIAL_ENTRY,FINAL_EXIT,62.35,4676.25
2020-06-22,2020-06-25,CE,10300,2020-06-22T09:20:00+05:30,120.25,2020-06-22T15:20:00+05:30,104.10,INITIAL_ENTRY,FINAL_EXIT,16.15,1211.25
2020-06-22,2020-06-25,PE,10300,2020-06-22T09:20:00+05:30,136.70,2020-06-22T15:20:00+05:30,110.20,INITIAL_ENTRY,FINAL_EXIT,26.50,1987.50
2020-06-23,2020-06-25,PE,10200,2020-06-23T13:35:00+05:30,29.25,2020-06-23T13:55:00+05:30,33.95,ADD_2,UNWIND,-4.70,-352.50
2020-06-23,2020-06-25,CE,10350,2020-06-23T09:20:00+05:30,95.95,2020-06-23T15:20:00+05:30,155.55,INITIAL_ENTRY,FINAL_EXIT,-59.60,-4470.00
2020-06-23,2020-06-25,PE,10350,2020-06-23T09:20:00+05:30,106.00,2020-06-23T15:20:00+05:30,37.70,INITIAL_ENTRY,FINAL_EXIT,68.30,5122.50
2020-06-23,2020-06-25,PE,10250,2020-06-23T14:01:00+05:30,33.75,2020-06-23T15:20:00+05:30,20.90,ADD_2,FINAL_EXIT,12.85,963.75
2020-06-23,2020-06-25,PE,10300,2020-06-23T14:46:00+05:30,34.65,2020-06-23T15:20:00+05:30,27.55,ADD_3,FINAL_EXIT,7.10,532.50
2020-06-24,2020-06-25,CE,10600,2020-06-24T10:59:00+05:30,21.60,2020-06-24T11:09:00+05:30,28.75,ADD_2,UNWIND,-7.15,-536.25
2020-06-24,2020-06-25,CE,10600,2020-06-24T11:33:00+05:30,23.40,2020-06-24T12:18:00+05:30,29.35,ADD_2,UNWIND,-5.95,-446.25
2020-06-24,2020-06-25,CE,10600,2020-06-24T13:12:00+05:30,22.10,2020-06-24T13:39:00+05:30,14.75,ADD_2,ROLL_OUT,7.35,551.25
2020-06-24,2020-06-25,CE,10550,2020-06-24T13:33:00+05:30,27.50,2020-06-24T13:47:00+05:30,17.00,ADD_3,ROLL_OUT,10.50,787.50
2020-06-24,2020-06-25,CE,10500,2020-06-24T09:20:00+05:30,72.20,2020-06-24T14:06:00+05:30,32.75,INITIAL_ENTRY,UNWIND,39.45,2958.75
2020-06-24,2020-06-25,PE,10500,2020-06-24T09:20:00+05:30,78.00,2020-06-24T15:20:00+05:30,218.45,INITIAL_ENTRY,FINAL_EXIT,-140.45,-10533.75
2020-06-24,2020-06-25,CE,10450,2020-06-24T13:39:00+05:30,47.00,2020-06-24T15:20:00+05:30,15.60,ROLL_IN,FINAL_EXIT,31.40,2355.00
2020-06-24,2020-06-25,CE,10400,2020-06-24T13:47:00+05:30,51.80,2020-06-24T15:20:00+05:30,23.20,ROLL_IN,FINAL_EXIT,28.60,2145.00
2020-06-24,2020-06-25,CE,10350,2020-06-24T14:50:00+05:30,45.35,2020-06-24T15:20:00+05:30,35.85,ADD_3,FINAL_EXIT,9.50,712.50
2020-07-24,2020-07-30,PE,10950,2020-07-24T14:30:00+05:30,38.70,2020-07-24T14:38:00+05:30,46.65,ADD_2,UNWIND,-7.95,-596.25
2020-07-24,2020-07-30,CE,11100,2020-07-24T09:20:00+05:30,129.15,2020-07-24T15:20:00+05:30,147.85,INITIAL_ENTRY,FINAL_EXIT,-18.70,-1402.50
2020-07-24,2020-07-30,PE,11100,2020-07-24T09:20:00+05:30,110.75,2020-07-24T15:20:00+05:30,79.05,INITIAL_ENTRY,FINAL_EXIT,31.70,2377.50
2020-07-24,2020-07-30,PE,10950,2020-07-24T14:57:00+05:30,38.95,2020-07-24T15:20:00+05:30,39.75,ADD_2,FINAL_EXIT,-0.80,-60.00
2020-07-27,2020-07-30,CE,11300,2020-07-27T09:31:00+05:30,38.45,2020-07-27T11:48:00+05:30,33.40,ADD_2,UNWIND,5.05,378.75
2020-07-27,2020-07-30,CE,11250,2020-07-27T09:49:00+05:30,39.90,2020-07-27T12:30:00+05:30,56.35,ADD_3,UNWIND,-16.45,-1233.75
2020-07-27,2020-07-30,CE,11300,2020-07-27T12:41:00+05:30,34.50,2020-07-27T14:52:00+05:30,37.55,ADD_2,UNWIND,-3.05,-228.75
2020-07-27,2020-07-30,CE,11200,2020-07-27T09:20:00+05:30,94.00,2020-07-27T15:20:00+05:30,55.35,INITIAL_ENTRY,FINAL_EXIT,38.65,2898.75
2020-07-27,2020-07-30,PE,11200,2020-07-27T09:20:00+05:30,114.15,2020-07-27T15:20:00+05:30,143.00,INITIAL_ENTRY,FINAL_EXIT,-28.85,-2163.75
2020-07-27,2020-07-30,CE,11300,2020-07-27T15:07:00+05:30,28.20,2020-07-27T15:20:00+05:30,27.45,ADD_2,FINAL_EXIT,0.75,56.25
2020-08-21,2020-08-27,CE,11400,2020-08-21T09:20:00+05:30,89.30,2020-08-21T15:20:00+05:30,76.80,INITIAL_ENTRY,FINAL_EXIT,12.50,937.50
2020-08-21,2020-08-27,PE,11400,2020-08-21T09:20:00+05:30,99.45,2020-08-21T15:20:00+05:30,92.40,INITIAL_ENTRY,FINAL_EXIT,7.05,528.75
2020-08-25,2020-08-27,CE,11550,2020-08-25T10:40:00+05:30,27.30,2020-08-25T11:46:00+05:30,29.90,ADD_2,UNWIND,-2.60,-195.00
2020-08-25,2020-08-27,CE,11500,2020-08-25T09:20:00+05:30,66.55,2020-08-25T15:20:00+05:30,43.70,INITIAL_ENTRY,FINAL_EXIT,22.85,1713.75
2020-08-25,2020-08-27,PE,11500,2020-08-25T09:20:00+05:30,60.00,2020-08-25T15:20:00+05:30,68.85,INITIAL_ENTRY,FINAL_EXIT,-8.85,-663.75
2020-08-25,2020-08-27,CE,11550,2020-08-25T13:54:00+05:30,23.55,2020-08-25T15:20:00+05:30,24.25,ADD_2,FINAL_EXIT,-0.70,-52.50
2020-08-26,2020-08-27,CE,11550,2020-08-26T11:31:00+05:30,15.80,2020-08-26T12:46:00+05:30,18.90,ADD_2,UNWIND,-3.10,-232.50
2020-08-26,2020-08-27,CE,11500,2020-08-26T09:20:00+05:30,45.75,2020-08-26T15:20:00+05:30,71.70,INITIAL_ENTRY,FINAL_EXIT,-25.95,-1946.25
2020-08-26,2020-08-27,PE,11500,2020-08-26T09:20:00+05:30,57.15,2020-08-26T15:20:00+05:30,23.75,INITIAL_ENTRY,FINAL_EXIT,33.40,2505.00
2020-08-26,2020-08-27,PE,11450,2020-08-26T14:31:00+05:30,18.40,2020-08-26T15:20:00+05:30,13.75,ADD_2,FINAL_EXIT,4.65,348.75
2020-09-18,2020-09-24,CE,11650,2020-09-18T14:36:00+05:30,33.00,2020-09-18T14:55:00+05:30,39.40,ADD_2,UNWIND,-6.40,-480.00
2020-09-18,2020-09-24,CE,11550,2020-09-18T09:20:00+05:30,108.40,2020-09-18T15:20:00+05:30,80.15,INITIAL_ENTRY,FINAL_EXIT,28.25,2118.75
2020-09-18,2020-09-24,PE,11550,2020-09-18T09:20:00+05:30,96.50,2020-09-18T15:20:00+05:30,103.85,INITIAL_ENTRY,FINAL_EXIT,-7.35,-551.25
2020-09-21,2020-09-24,CE,11600,2020-09-21T13:16:00+05:30,26.35,2020-09-21T14:09:00+05:30,16.90,ADD_2,ROLL_OUT,9.45,708.75
2020-09-21,2020-09-24,CE,11550,2020-09-21T13:47:00+05:30,33.35,2020-09-21T14:16:00+05:30,21.75,ADD_3,ROLL_OUT,11.60,870.00
2020-09-21,2020-09-24,CE,11500,2020-09-21T09:20:00+05:30,83.90,2020-09-21T15:05:00+05:30,22.40,INITIAL_ENTRY,ROLL_OUT,61.50,4612.50
2020-09-21,2020-09-24,PE,11500,2020-09-21T09:20:00+05:30,88.55,2020-09-21T15:20:00+05:30,262.60,INITIAL_ENTRY,FINAL_EXIT,-174.05,-13053.75
2020-09-21,2020-09-24,CE,11400,2020-09-21T14:09:00+05:30,74.15,2020-09-21T15:20:00+05:30,41.45,ROLL_IN,FINAL_EXIT,32.70,2452.50
2020-09-21,2020-09-24,CE,11350,2020-09-21T14:16:00+05:30,80.75,2020-09-21T15:20:00+05:30,58.30,ROLL_IN,FINAL_EXIT,22.45,1683.75
2020-09-21,2020-09-24,CE,11300,2020-09-21T15:05:00+05:30,83.30,2020-09-21T15:20:00+05:30,79.20,ROLL_IN,FINAL_EXIT,4.10,307.50
2020-09-23,2020-09-24,CE,11300,2020-09-23T09:32:00+05:30,24.05,2020-09-23T10:36:00+05:30,25.80,ADD_2,UNWIND,-1.75,-131.25
2020-09-23,2020-09-24,CE,11300,2020-09-23T11:52:00+05:30,20.55,2020-09-23T12:16:00+05:30,11.00,ADD_2,ROLL_OUT,9.55,716.25
2020-09-23,2020-09-24,CE,11250,2020-09-23T09:20:00+05:30,50.50,2020-09-23T12:20:00+05:30,20.70,INITIAL_ENTRY,UNWIND,29.80,2235.00
2020-09-23,2020-09-24,CE,11200,2020-09-23T12:11:00+05:30,36.65,2020-09-23T14:02:00+05:30,14.20,ADD_3,ROLL_OUT,22.45,1683.75
2020-09-23,2020-09-24,CE,11150,2020-09-23T12:16:00+05:30,52.15,2020-09-23T14:27:00+05:30,30.70,ROLL_IN,UNWIND,21.45,1608.75
2020-09-23,2020-09-24,CE,11100,2020-09-23T13:45:00+05:30,43.50,2020-09-23T14:33:00+05:30,56.90,ADD_3,UNWIND,-13.40,-1005.00
2020-09-23,2020-09-24,PE,11250,2020-09-23T09:20:00+05:30,62.60,2020-09-23T15:20:00+05:30,112.10,INITIAL_ENTRY,FINAL_EXIT,-49.50,-3712.50
2020-09-23,2020-09-24,CE,11050,2020-09-23T14:02:00+05:30,64.20,2020-09-23T15:20:00+05:30,113.00,ROLL_IN,FINAL_EXIT,-48.80,-3660.00
2020-10-23,2020-10-29,CE,11950,2020-10-23T09:20:00+05:30,120.25,2020-10-23T15:20:00+05:30,92.45,INITIAL_ENTRY,FINAL_EXIT,27.80,2085.00
2020-10-23,2020-10-29,PE,11950,2020-10-23T09:20:00+05:30,105.85,2020-10-23T15:20:00+05:30,110.35,INITIAL_ENTRY,FINAL_EXIT,-4.50,-337.50
2020-10-26,2020-10-29,CE,12000,2020-10-26T11:40:00+05:30,35.15,2020-10-26T13:58:00+05:30,23.95,ADD_2,ROLL_OUT,11.20,840.00
2020-10-26,2020-10-29,CE,11950,2020-10-26T12:39:00+05:30,39.45,2020-10-26T15:19:00+05:30,34.85,ADD_3,UNWIND,4.60,345.00
2020-10-26,2020-10-29,CE,11900,2020-10-26T09:20:00+05:30,91.00,2020-10-26T15:20:00+05:30,49.40,INITIAL_ENTRY,FINAL_EXIT,41.60,3120.00
2020-10-26,2020-10-29,PE,11900,2020-10-26T09:20:00+05:30,107.00,2020-10-26T15:20:00+05:30,160.85,INITIAL_ENTRY,FINAL_EXIT,-53.85,-4038.75
2020-10-26,2020-10-29,CE,11800,2020-10-26T13:58:00+05:30,77.70,2020-10-26T15:20:00+05:30,90.60,ROLL_IN,FINAL_EXIT,-12.90,-967.50
2020-10-28,2020-10-29,PE,11750,2020-10-28T09:29:00+05:30,25.85,2020-10-28T09:58:00+05:30,31.65,ADD_2,UNWIND,-5.80,-435.00
2020-10-28,2020-10-29,CE,11900,2020-10-28T12:28:00+05:30,27.25,2020-10-28T13:46:00+05:30,14.15,ADD_2,ROLL_OUT,13.10,982.50
2020-10-28,2020-10-29,CE,11850,2020-10-28T09:20:00+05:30,82.30,2020-10-28T14:05:00+05:30,17.05,INITIAL_ENTRY,ROLL_OUT,65.25,4893.75
2020-10-28,2020-10-29,CE,11800,2020-10-28T12:51:00+05:30,40.30,2020-10-28T14:15:00+05:30,33.65,ADD_3,UNWIND,6.65,498.75
2020-10-28,2020-10-29,CE,11750,2020-10-28T13:46:00+05:30,51.05,2020-10-28T14:44:00+05:30,56.05,ROLL_IN,UNWIND,-5.00,-375.00
2020-10-28,2020-10-29,PE,11850,2020-10-28T09:20:00+05:30,68.55,2020-10-28T15:20:00+05:30,139.65,INITIAL_ENTRY,FINAL_EXIT,-71.10,-5332.50
2020-10-28,2020-10-29,CE,11700,2020-10-28T14:05:00+05:30,59.60,2020-10-28T15:20:00+05:30,75.15,ROLL_IN,FINAL_EXIT,-15.55,-1166.25
2020-10-28,2020-10-29,CE,11800,2020-10-28T15:02:00+05:30,28.95,2020-10-28T15:20:00+05:30,29.75,ADD_2,FINAL_EXIT,-0.80,-60.00
2020-11-20,2020-11-26,CE,12950,2020-11-20T11:15:00+05:30,39.45,2020-11-20T13:02:00+05:30,46.40,ADD_2,UNWIND,-6.95,-521.25
2020-11-20,2020-11-26,CE,12850,2020-11-20T09:20:00+05:30,102.70,2020-11-20T15:20:00+05:30,118.90,INITIAL_ENTRY,FINAL_EXIT,-16.20,-1215.00
2020-11-20,2020-11-26,PE,12850,2020-11-20T09:20:00+05:30,115.05,2020-11-20T15:20:00+05:30,89.75,INITIAL_ENTRY,FINAL_EXIT,25.30,1897.50
2020-11-23,2020-11-26,CE,13050,2020-11-23T09:57:00+05:30,30.90,2020-11-23T11:09:00+05:30,31.40,ADD_2,UNWIND,-0.50,-37.50
2020-11-23,2020-11-26,CE,13000,2020-11-23T10:48:00+05:30,38.00,2020-11-23T11:29:00+05:30,53.00,ADD_3,UNWIND,-15.00,-1125.00
2020-11-23,2020-11-26,CE,13050,2020-11-23T12:05:00+05:30,28.85,2020-11-23T12:40:00+05:30,36.45,ADD_2,UNWIND,-7.60,-570.00
2020-11-23,2020-11-26,CE,12950,2020-11-23T09:20:00+05:30,82.50,2020-11-23T15:20:00+05:30,79.60,INITIAL_ENTRY,FINAL_EXIT,2.90,217.50
2020-11-23,2020-11-26,PE,12950,2020-11-23T09:20:00+05:30,96.55,2020-11-23T15:20:00+05:30,96.75,INITIAL_ENTRY,FINAL_EXIT,-0.20,-15.00
2020-11-24,2020-11-26,CE,13000,2020-11-24T09:20:00+05:30,81.65,2020-11-24T15:20:00+05:30,111.45,INITIAL_ENTRY,FINAL_EXIT,-29.80,-2235.00
2020-11-24,2020-11-26,PE,13000,2020-11-24T09:20:00+05:30,84.50,2020-11-24T15:20:00+05:30,48.95,INITIAL_ENTRY,FINAL_EXIT,35.55,2666.25
2020-11-24,2020-11-26,PE,12900,2020-11-24T14:21:00+05:30,28.45,2020-11-24T15:20:00+05:30,25.25,ADD_2,FINAL_EXIT,3.20,240.00
2020-12-28,2020-12-31,CE,13850,2020-12-28T09:20:00+05:30,100.20,2020-12-28T15:20:00+05:30,110.00,INITIAL_ENTRY,FINAL_EXIT,-9.80,-735.00
2020-12-28,2020-12-31,PE,13850,2020-12-28T09:20:00+05:30,99.50,2020-12-28T15:20:00+05:30,72.30,INITIAL_ENTRY,FINAL_EXIT,27.20,2040.00
2020-12-29,2020-12-31,CE,14050,2020-12-29T10:52:00+05:30,26.55,2020-12-29T11:14:00+05:30,31.80,ADD_2,UNWIND,-5.25,-393.75
2020-12-29,2020-12-31,CE,13950,2020-12-29T09:20:00+05:30,80.15,2020-12-29T15:20:00+05:30,67.55,INITIAL_ENTRY,FINAL_EXIT,12.60,945.00
2020-12-29,2020-12-31,PE,13950,2020-12-29T09:20:00+05:30,79.50,2020-12-29T15:20:00+05:30,81.80,INITIAL_ENTRY,FINAL_EXIT,-2.30,-172.50
2021-01-22,2021-01-28,CE,14750,2021-01-22T11:11:00+05:30,43.35,2021-01-22T15:01:00+05:30,25.15,ADD_2,ROLL_OUT,18.20,1365.00
2021-01-22,2021-01-28,CE,14600,2021-01-22T09:20:00+05:30,130.30,2021-01-22T15:20:00+05:30,52.45,INITIAL_ENTRY,FINAL_EXIT,77.85,5838.75
2021-01-22,2021-01-28,PE,14600,2021-01-22T09:20:00+05:30,148.85,2021-01-22T15:20:00+05:30,263.10,INITIAL_ENTRY,FINAL_EXIT,-114.25,-8568.75
2021-01-22,2021-01-28,CE,14650,2021-01-22T12:56:00+05:30,61.45,2021-01-22T15:20:00+05:30,40.65,ADD_3,FINAL_EXIT,20.80,1560.00
