date,net_pnl,equity,peak,drawdown
2020-01-02,-1215.00,298785.00,300000.00,1215.00
2020-01-09,-23261.25,275523.75,300000.00,24476.25
2020-01-16,4398.75,279922.50,300000.00,20077.50
2020-01-23,1462.50,281385.00,300000.00,18615.00
2020-01-30,-5520.00,275865.00,300000.00,24135.00
2020-02-06,8640.00,284505.00,300000.00,15495.00
2020-02-13,4353.75,288858.75,300000.00,11141.25
2020-02-20,1290.00,290148.75,300000.00,9851.25
2020-02-27,-4503.75,285645.00,300000.00,14355.00
2020-03-05,4207.50,289852.50,300000.00,10147.50
2020-03-12,-39281.25,250571.25,300000.00,49428.75
2020-03-26,31293.75,281865.00,300000.00,18135.00
2020-04-01,26782.50,308647.50,308647.50,0.00
2020-04-09,-2853.75,305793.75,308647.50,2853.75
2020-04-16,27866.25,333660.00,333660.00,0.00
2020-04-23,11850.00,345510.00,345510.00,0.00
2020-04-30,-17265.00,328245.00,345510.00,17265.00
2020-05-07,13740.00,341985.00,345510.00,3525.00
2020-05-14,-12022.50,329962.50,345510.00,15547.50
2020-05-21,16837.50,346800.00,346800.00,0.00
2020-05-28,-9000.00,337800.00,346800.00,9000.00
2020-06-04,9855.00,347655.00,347655.00,0.00
2020-06-11,-7953.75,339701.25,347655.00,7953.75
2020-06-18,-7286.25,332415.00,347655.00,15240.00
2020-06-25,20523.75,352938.75,352938.75,0.00
2020-07-02,8358.75,361297.50,361297.50,0.00
2020-07-09,6975.00,368272.50,368272.50,0.00
2020-07-16,3401.25,371673.75,371673.75,0.00
2020-07-23,-1177.50,370496.25,371673.75,1177.50
2020-07-30,8640.00,379136.25,379136.25,0.00
2020-08-06,5231.25,384367.50,384367.50,0.00
2020-08-13,6431.25,390798.75,390798.75,0.00
2020-08-20,8587.50,399386.25,399386.25,0.00
2020-08-27,8478.75,407865.00,407865.00,0.00
2020-09-03,-2910.00,404955.00,407865.00,2910.00
2020-09-10,3018.75,407973.75,407973.75,0.00
2020-09-17,13327.50,421301.25,421301.25,0.00
2020-09-24,-32823.75,388477.50,421301.25,32823.75
2020-10-01,3146.25,391623.75,421301.25,29677.50
2020-10-08,1747.50,393371.25,421301.25,27930.00
2020-10-15,-29242.50,364128.75,421301.25,57172.50
2020-10-22,13200.00,377328.75,421301.25,43972.50
2020-10-29,8940.00,386268.75,421301.25,35032.50
2020-11-05,5193.75,391462.50,421301.25,29838.75
2020-11-12,-1706.25,389756.25,421301.25,31545.00
2020-11-19,13316.25,403072.50,421301.25,18228.75
2020-11-26,-2126.25,400946.25,421301.25,20355.00
2020-12-03,14407.50,415353.75,421301.25,5947.50
2020-12-10,6716.25,422070.00,422070.00,0.00
2020-12-17,7953.75,430023.75,430023.75,0.00
2020-12-24,14790.00,444813.75,444813.75,0.00
2020-12-31,8808.75,453622.50,453622.50,0.00
2021-01-07,8137.50,461760.00,461760.00,0.00
2021-01-14,6075.00,467835.00,467835.00,0.00
2021-01-21,17523.75,485358.75,485358.75,0.00
2021-01-28,-13961.25,471397.50,485358.75,13961.25
