date,net_pnl,equity,peak,drawdown
2021-07-29,8257.50,638640.00,638640.00,0.00
2021-08-05,-10665.00,627975.00,638640.00,10665.00
2021-08-12,3720.00,631695.00,638640.00,6945.00
2021-08-18,8422.50,640117.50,640117.50,0.00
2021-08-26,9787.50,649905.00,649905.00,0.00
2021-09-02,-7605.00,642300.00,649905.00,7605.00
2021-09-09,9337.50,651637.50,651637.50,0.00
2021-09-16,-1500.00,650137.50,651637.50,1500.00
2021-09-23,-10946.25,639191.25,651637.50,12446.25
2021-09-30,11497.50,650688.75,651637.50,948.75
2021-10-07,7345.00,658033.75,658033.75,0.00
2021-10-14,-5810.00,652223.75,658033.75,5810.00
2021-10-21,-160.00,652063.75,658033.75,5970.00
2021-10-28,-7440.00,644623.75,658033.75,13410.00
2021-11-03,7765.00,652388.75,658033.75,5645.00
2021-11-18,-1497.50,650891.25,658033.75,7142.50
2021-11-25,-95.00,650796.25,658033.75,7237.50
2021-12-02,-2102.50,648693.75,658033.75,9340.00
2021-12-09,10945.00,659638.75,659638.75,0.00
2021-12-16,3837.50,663476.25,663476.25,0.00
2021-12-23,-2497.50,660978.75,663476.25,2497.50
2021-12-30,12450.00,673428.75,673428.75,0.00
2022-01-06,7575.00,681003.75,681003.75,0.00
2022-01-13,3860.00,684863.75,684863.75,0.00
2022-01-20,-805.00,684058.75,684863.75,805.00
2022-01-27,-2827.50,681231.25,684863.75,3632.50
2022-02-03,22517.50,703748.75,703748.75,0.00
2022-02-10,805.00,704553.75,704553.75,0.00
2022-02-17,-1667.50,702886.25,704553.75,1667.50
2022-02-24,-27005.00,675881.25,704553.75,28672.50
2022-03-03,21327.50,697208.75,704553.75,7345.00
2022-03-10,940.00,698148.75,704553.75,6405.00
2022-03-17,8047.50,706196.25,706196.25,0.00
2022-03-24,12540.00,718736.25,718736.25,0.00
2022-03-31,9972.50,728708.75,728708.75,0.00
2022-04-07,15190.00,743898.75,743898.75,0.00
2022-04-13,8167.50,752066.25,752066.25,0.00
2022-04-21,-5995.00,746071.25,752066.25,5995.00
2022-04-28,-4772.50,741298.75,752066.25,10767.50
2022-05-05,7365.00,748663.75,752066.25,3402.50
2022-05-12,-5470.00,743193.75,752066.25,8872.50
2022-05-19,-16202.50,726991.25,752066.25,25075.00
2022-05-26,9647.50,736638.75,752066.25,15427.50
2022-06-02,9955.00,746593.75,752066.25,5472.50
2022-06-09,14260.00,760853.75,760853.75,0.00
2022-06-16,-24287.50,736566.25,760853.75,24287.50
2022-06-23,9020.00,745586.25,760853.75,15267.50
2022-06-30,7812.50,753398.75,760853.75,7455.00
2022-07-07,6767.50,760166.25,760853.75,687.50
