entry_date,exit_date,expiry,atm,lot_size,traded,skip_reason,remarks,legs_traded,adds,unwinds,orders,max_legs,gross_points,gross_pnl,costs,net_pnl,stale_prices,adds_blocked,rolls,rolls_blocked,entry_offset,entry_balance
2020-01-01,2020-01-08,2020-01-09,12200,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12200 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-01-08,2020-01-15,2020-01-16,12050,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12050 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-01-15,2020-01-22,2020-01-23,12350,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12350 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-01-22,2020-01-29,2020-01-30,12100,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12100 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-01-29,2020-02-05,2020-02-06,12150,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12150 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-02-05,2020-02-12,2020-02-13,12100,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12100 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-02-12,2020-02-19,2020-02-20,12200,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12200 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-02-19,2020-02-26,2020-02-27,12150,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 12150 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-02-26,2020-03-04,2020-03-05,11700,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 11700 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-03-04,2020-03-11,2020-03-12,11250,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 11250 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-03-11,2020-03-18,2020-03-19,10450,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 10450 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-03-18,2020-03-25,2020-03-26,8450,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 8450 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-03-25,2020-03-31,2020-04-01,8300,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 8300 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-03-31,2020-04-08,2020-04-09,8600,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 8600 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-04-08,2020-04-15,2020-04-16,8750,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 8750 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-04-15,2020-04-22,2020-04-23,8950,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 8950 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
2020-04-22,2020-04-29,2020-04-30,9200,75,NO,missing_entry_bar,No priceable straddle within 5 strikes of ATM 9200 at 15:20.,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00
