date,net_pnl,equity,peak,drawdown
2020-10-15,-3393.75,385308.75,424522.50,39213.75
2020-10-22,-183.75,385125.00,424522.50,39397.50
2020-10-29,6757.50,391882.50,424522.50,32640.00
2020-11-05,4485.00,396367.50,424522.50,28155.00
2020-11-12,5583.75,401951.25,424522.50,22571.25
2020-11-19,8377.50,410328.75,424522.50,14193.75
2020-11-26,10215.00,420543.75,424522.50,3978.75
2020-12-03,8328.75,428872.50,428872.50,0.00
2020-12-10,7020.00,435892.50,435892.50,0.00
2020-12-17,8921.25,444813.75,444813.75,0.00
2020-12-24,-12937.50,431876.25,444813.75,12937.50
2020-12-31,9487.50,441363.75,444813.75,3450.00
2021-01-07,5940.00,447303.75,447303.75,0.00
2021-01-14,4841.25,452145.00,452145.00,0.00
2021-01-21,16972.50,469117.50,469117.50,0.00
2021-01-28,-9735.00,459382.50,469117.50,9735.00
2021-02-04,-22830.00,436552.50,469117.50,32565.00
2021-02-11,7087.50,443640.00,469117.50,25477.50
2021-02-18,4200.00,447840.00,469117.50,21277.50
2021-02-25,-13818.75,434021.25,469117.50,35096.25
2021-03-04,12960.00,446981.25,469117.50,22136.25
2021-03-10,22980.00,469961.25,469961.25,0.00
2021-03-18,-2820.00,467141.25,469961.25,2820.00
2021-03-25,-487.50,466653.75,469961.25,3307.50
2021-04-01,12513.75,479167.50,479167.50,0.00
2021-04-08,10038.75,489206.25,489206.25,0.00
2021-04-15,22608.75,511815.00,511815.00,0.00
2021-04-22,4957.50,516772.50,516772.50,0.00
2021-04-29,3502.50,520275.00,520275.00,0.00
2021-05-06,10560.00,530835.00,530835.00,0.00
2021-05-12,15750.00,546585.00,546585.00,0.00
2021-05-20,14088.75,560673.75,560673.75,0.00
2021-05-27,7890.00,568563.75,568563.75,0.00
2021-06-03,1837.50,570401.25,570401.25,0.00
2021-06-10,4875.00,575276.25,575276.25,0.00
2021-06-17,5733.75,581010.00,581010.00,0.00
2021-06-24,8651.25,589661.25,589661.25,0.00
2021-07-01,4545.00,594206.25,594206.25,0.00
2021-07-08,2546.25,596752.50,596752.50,0.00
2021-07-15,1627.50,598380.00,598380.00,0.00
2021-07-22,8167.50,606547.50,606547.50,0.00
2021-07-29,2463.75,609011.25,609011.25,0.00
2021-08-05,-10106.25,598905.00,609011.25,10106.25
2021-08-12,3577.50,602482.50,609011.25,6528.75
2021-08-18,8422.50,610905.00,610905.00,0.00
2021-08-26,8115.00,619020.00,619020.00,0.00
2021-09-02,-4158.75,614861.25,619020.00,4158.75
2021-09-09,6247.50,621108.75,621108.75,0.00
2021-09-16,-1500.00,619608.75,621108.75,1500.00
2021-09-23,-9172.50,610436.25,621108.75,10672.50
2021-09-30,2257.50,612693.75,621108.75,8415.00
2021-10-07,70.00,612763.75,621108.75,8345.00
2021-10-14,-7847.50,604916.25,621108.75,16192.50
2021-10-21,2340.00,607256.25,621108.75,13852.50
2021-10-28,-2732.50,604523.75,621108.75,16585.00
2021-11-03,6867.50,611391.25,621108.75,9717.50
2021-11-11,4200.00,615591.25,621108.75,5517.50
2021-11-18,1220.00,616811.25,621108.75,4297.50
2021-11-25,-95.00,616716.25,621108.75,4392.50
2021-12-02,-6120.00,610596.25,621108.75,10512.50
2021-12-09,-2282.50,608313.75,621108.75,12795.00
2021-12-16,12942.50,621256.25,621256.25,0.00
2021-12-23,1402.50,622658.75,622658.75,0.00
2021-12-30,5185.00,627843.75,627843.75,0.00
2022-01-06,7712.50,635556.25,635556.25,0.00
2022-01-13,3147.50,638703.75,638703.75,0.00
2022-01-20,-2232.50,636471.25,638703.75,2232.50
2022-01-27,-11800.00,624671.25,638703.75,14032.50
2022-02-03,22912.50,647583.75,647583.75,0.00
2022-02-10,-2647.50,644936.25,647583.75,2647.50
2022-02-17,20027.50,664963.75,664963.75,0.00
2022-02-24,-13555.00,651408.75,664963.75,13555.00
2022-03-03,15212.50,666621.25,666621.25,0.00
2022-03-10,5102.50,671723.75,671723.75,0.00
2022-03-17,-1530.00,670193.75,671723.75,1530.00
2022-03-24,10440.00,680633.75,680633.75,0.00
2022-03-31,7590.00,688223.75,688223.75,0.00
2022-04-07,-4997.50,683226.25,688223.75,4997.50
2022-04-13,6237.50,689463.75,689463.75,0.00
2022-04-21,-5995.00,683468.75,689463.75,5995.00
2022-04-28,265.00,683733.75,689463.75,5730.00
2022-05-05,7365.00,691098.75,691098.75,0.00
2022-05-12,-2085.00,689013.75,691098.75,2085.00
2022-05-19,6355.00,695368.75,695368.75,0.00
2022-05-26,6925.00,702293.75,702293.75,0.00
2022-06-02,5007.50,707301.25,707301.25,0.00
2022-06-09,5457.50,712758.75,712758.75,0.00
2022-06-16,-4055.00,708703.75,712758.75,4055.00
2022-06-23,4585.00,713288.75,713288.75,0.00
2022-06-30,6077.50,719366.25,719366.25,0.00
2022-07-07,3932.50,723298.75,723298.75,0.00
2022-07-14,8610.00,731908.75,731908.75,0.00
2022-07-21,-6752.50,725156.25,731908.75,6752.50
2022-07-28,-1590.00,723566.25,731908.75,8342.50
2022-08-04,1345.00,724911.25,731908.75,6997.50
2022-08-11,8045.00,732956.25,732956.25,0.00
2022-08-18,5815.00,738771.25,738771.25,0.00
2022-08-25,-3092.50,735678.75,738771.25,3092.50
2022-09-01,3160.00,738838.75,738838.75,0.00
2022-09-08,2022.50,740861.25,740861.25,0.00
2022-09-15,-3422.50,737438.75,740861.25,3422.50
2022-09-22,620.00,738058.75,740861.25,2802.50
2022-09-29,7187.50,745246.25,745246.25,0.00
2022-10-06,6470.00,751716.25,751716.25,0.00
2022-10-13,6765.00,758481.25,758481.25,0.00
2022-10-20,-1502.50,756978.75,758481.25,1502.50
2022-10-27,3077.50,760056.25,760056.25,0.00
2022-11-03,492.50,760548.75,760548.75,0.00
2022-11-10,4557.50,765106.25,765106.25,0.00
2022-11-17,5720.00,770826.25,770826.25,0.00
2022-11-24,-1647.50,769178.75,770826.25,1647.50
2022-12-01,-1347.50,767831.25,770826.25,2995.00
2022-12-08,6747.50,774578.75,774578.75,0.00
2022-12-15,4665.00,779243.75,779243.75,0.00
2022-12-22,-512.50,778731.25,779243.75,512.50
2022-12-29,-2542.50,776188.75,779243.75,3055.00
2023-01-05,2040.00,778228.75,779243.75,1015.00
2023-01-12,-2697.50,775531.25,779243.75,3712.50
2023-01-19,7060.00,782591.25,782591.25,0.00
2023-01-25,-125.00,782466.25,782591.25,125.00
2023-02-02,-1657.50,780808.75,782591.25,1782.50
2023-02-09,4575.00,785383.75,785383.75,0.00
