entry_date,expiry,side,strike,entry_ts,entry_price,exit_ts,exit_price,entry_reason,exit_reason,points,pnl
2025-03-05,2025-03-06,PE,22350,2025-03-05T15:20:00+05:30,85.15,2025-03-06T15:20:00+05:30,0.10,INITIAL_ENTRY,FINAL_EXIT,85.05,6378.75
2025-03-07,2025-03-13,CE,22550,2025-03-07T15:20:00+05:30,152.80,2025-03-10T15:20:00+05:30,80.90,INITIAL_ENTRY,FINAL_EXIT,71.90,5392.50
2025-03-07,2025-03-13,PE,22550,2025-03-07T15:20:00+05:30,127.00,2025-03-10T15:20:00+05:30,167.30,INITIAL_ENTRY,FINAL_EXIT,-40.30,-3022.50
2025-03-10,2025-03-13,CE,22600,2025-03-11T09:15:00+05:30,36.65,2025-03-11T10:20:00+05:30,44.85,ADD_2,UNWIND,-8.20,-615.00
2025-03-10,2025-03-13,CE,22500,2025-03-11T09:20:00+05:30,47.10,2025-03-11T10:20:00+05:30,80.00,ADD_3,UNWIND,-32.90,-2467.50
2025-03-10,2025-03-13,CE,22450,2025-03-10T15:20:00+05:30,128.20,2025-03-11T15:20:00+05:30,138.40,INITIAL_ENTRY,FINAL_EXIT,-10.20,-765.00
2025-03-10,2025-03-13,PE,22450,2025-03-10T15:20:00+05:30,114.85,2025-03-11T15:20:00+05:30,81.35,INITIAL_ENTRY,FINAL_EXIT,33.50,2512.50
2025-03-11,2025-03-13,CE,22550,2025-03-12T10:20:00+05:30,32.00,2025-03-12T13:20:00+05:30,27.15,ADD_2,UNWIND,4.85,363.75
2025-03-11,2025-03-13,CE,22500,2025-03-11T15:20:00+05:30,107.85,2025-03-12T13:20:00+05:30,40.60,INITIAL_ENTRY,UNWIND,67.25,5043.75
2025-03-11,2025-03-13,PE,22500,2025-03-11T15:20:00+05:30,100.75,2025-03-12T15:20:00+05:30,81.60,INITIAL_ENTRY,FINAL_EXIT,19.15,1436.25
2025-03-11,2025-03-13,CE,22400,2025-03-12T12:20:00+05:30,49.20,2025-03-12T15:20:00+05:30,114.00,ADD_3,FINAL_EXIT,-64.80,-4860.00
2025-03-12,2025-03-13,PE,22400,2025-03-13T09:15:00+05:30,22.50,2025-03-13T09:20:00+05:30,23.20,ADD_2,UNWIND,-0.70,-52.50
2025-03-12,2025-03-13,PE,22450,2025-03-12T15:20:00+05:30,57.75,2025-03-13T11:20:00+05:30,14.05,INITIAL_ENTRY,UNWIND,43.70,3277.50
2025-03-12,2025-03-13,CE,22450,2025-03-12T15:20:00+05:30,81.25,2025-03-13T15:20:00+05:30,0.15,INITIAL_ENTRY,FINAL_EXIT,81.10,6082.50
2025-03-12,2025-03-13,PE,22550,2025-03-13T10:20:00+05:30,25.65,2025-03-13T15:20:00+05:30,151.65,ADD_2,FINAL_EXIT,-126.00,-9450.00
2025-03-17,2025-03-20,PE,22450,2025-03-18T09:15:00+05:30,43.15,2025-03-18T10:20:00+05:30,29.10,ADD_2,ROLL_OUT,14.05,1053.75
2025-03-17,2025-03-20,CE,22500,2025-03-17T15:20:00+05:30,131.00,2025-03-18T15:20:00+05:30,377.20,INITIAL_ENTRY,FINAL_EXIT,-246.20,-18465.00
2025-03-17,2025-03-20,PE,22500,2025-03-17T15:20:00+05:30,99.70,2025-03-18T15:20:00+05:30,16.50,INITIAL_ENTRY,FINAL_EXIT,83.20,6240.00
2025-03-17,2025-03-20,PE,22650,2025-03-18T10:20:00+05:30,70.75,2025-03-18T15:20:00+05:30,33.75,ADD_3,FINAL_EXIT,37.00,2775.00
2025-03-17,2025-03-20,PE,22700,2025-03-18T10:20:00+05:30,87.30,2025-03-18T15:20:00+05:30,42.90,ROLL_IN,FINAL_EXIT,44.40,3330.00
2025-03-18,2025-03-20,CE,22850,2025-03-18T15:20:00+05:30,97.95,2025-03-19T15:20:00+05:30,131.69,INITIAL_ENTRY,FINAL_EXIT,-33.74,-2530.50
2025-03-18,2025-03-20,PE,22850,2025-03-18T15:20:00+05:30,87.20,2025-03-19T15:20:00+05:30,51.60,INITIAL_ENTRY,FINAL_EXIT,35.60,2670.00
2025-03-18,2025-03-20,PE,22750,2025-03-19T10:20:00+05:30,30.10,2025-03-19T15:20:00+05:30,30.15,ADD_2,FINAL_EXIT,-0.05,-3.75
2025-03-19,2025-03-20,CE,22900,2025-03-19T15:20:00+05:30,97.15,2025-03-20T15:20:00+05:30,293.50,INITIAL_ENTRY,FINAL_EXIT,-196.35,-14726.25
2025-03-19,2025-03-20,PE,22900,2025-03-19T15:20:00+05:30,67.59,2025-03-20T15:20:00+05:30,0.15,INITIAL_ENTRY,FINAL_EXIT,67.44,5058.00
2025-03-19,2025-03-20,PE,22950,2025-03-20T09:20:00+05:30,30.35,2025-03-20T15:20:00+05:30,0.15,ADD_2,FINAL_EXIT,30.20,2265.00
2025-03-19,2025-03-20,PE,23000,2025-03-20T10:20:00+05:30,34.00,2025-03-20T15:20:00+05:30,0.15,ADD_3,FINAL_EXIT,33.85,2538.75
