date,net_pnl,equity,peak,drawdown
2023-08-09,122.50,749661.25,749661.25,0.00
2023-08-16,390.00,750051.25,750051.25,0.00
2023-08-23,5307.50,755358.75,755358.75,0.00
2023-08-30,6162.50,761521.25,761521.25,0.00
2023-09-06,-1437.50,760083.75,761521.25,1437.50
2023-09-13,-4190.00,755893.75,761521.25,5627.50
2023-09-20,725.00,756618.75,761521.25,4902.50
2023-09-27,792.50,757411.25,761521.25,4110.00
2023-10-04,2507.50,759918.75,761521.25,1602.50
2023-10-11,-1965.00,757953.75,761521.25,3567.50
2023-10-18,-1385.00,756568.75,761521.25,4952.50
2023-10-25,-8697.50,747871.25,761521.25,13650.00
2023-11-01,4525.00,752396.25,761521.25,9125.00
2023-11-08,1252.50,753648.75,761521.25,7872.50
2023-11-15,-4010.00,749638.75,761521.25,11882.50
2023-11-22,3680.00,753318.75,761521.25,8202.50
2023-11-29,-6345.00,746973.75,761521.25,14547.50
2023-12-06,-18165.00,728808.75,761521.25,32712.50
2023-12-13,3010.00,731818.75,761521.25,29702.50
2023-12-20,-7140.00,724678.75,761521.25,36842.50
2023-12-27,457.50,725136.25,761521.25,36385.00
2024-01-03,4992.50,730128.75,761521.25,31392.50
2024-01-10,700.00,730828.75,761521.25,30692.50
2024-01-17,3305.00,734133.75,761521.25,27387.50
2024-01-24,840.00,734973.75,761521.25,26547.50
2024-01-31,597.50,735571.25,761521.25,25950.00
2024-02-07,2562.50,738133.75,761521.25,23387.50
2024-02-14,4492.50,742626.25,761521.25,18895.00
2024-02-21,4757.50,747383.75,761521.25,14137.50
2024-02-28,-272.50,747111.25,761521.25,14410.00
2024-03-06,822.50,747933.75,761521.25,13587.50
2024-03-13,-8050.00,739883.75,761521.25,21637.50
2024-03-20,4475.00,744358.75,761521.25,17162.50
2024-03-27,4865.00,749223.75,761521.25,12297.50
2024-04-03,6015.00,755238.75,761521.25,6282.50
2024-04-09,6037.50,761276.25,761521.25,245.00
2024-04-16,3620.00,764896.25,764896.25,0.00
2024-04-24,-715.00,764181.25,764896.25,715.00
2024-04-30,1536.25,765717.50,765717.50,0.00
2024-05-08,1402.50,767120.00,767120.00,0.00
2024-05-15,2112.50,769232.50,769232.50,0.00
2024-05-22,3316.25,772548.75,772548.75,0.00
2024-05-29,2253.75,774802.50,774802.50,0.00
2024-06-05,-5028.75,769773.75,774802.50,5028.75
2024-06-12,7410.00,777183.75,777183.75,0.00
2024-06-19,1817.50,779001.25,779001.25,0.00
2024-06-26,-843.75,778157.50,779001.25,843.75
2024-07-03,2265.00,780422.50,780422.50,0.00
2024-07-10,336.25,780758.75,780758.75,0.00
2024-07-16,1435.00,782193.75,782193.75,0.00
2024-07-24,3580.00,785773.75,785773.75,0.00
2024-07-31,-2546.25,783227.50,785773.75,2546.25
2024-08-07,-2181.25,781046.25,785773.75,4727.50
2024-08-13,720.00,781766.25,785773.75,4007.50
2024-08-21,731.25,782497.50,785773.75,3276.25
2024-08-28,2927.50,785425.00,785773.75,348.75
2024-09-04,1901.25,787326.25,787326.25,0.00
2024-09-11,-610.00,786716.25,787326.25,610.00
2024-09-18,-272.50,786443.75,787326.25,882.50
2024-09-25,535.00,786978.75,787326.25,347.50
2024-10-01,735.00,787713.75,787713.75,0.00
2024-10-09,-3445.00,784268.75,787713.75,3445.00
2024-10-16,335.00,784603.75,787713.75,3110.00
2024-10-23,970.00,785573.75,787713.75,2140.00
2024-10-30,-972.50,784601.25,787713.75,3112.50
2024-11-13,-4295.00,780306.25,787713.75,7407.50
2024-11-19,-6206.25,774100.00,787713.75,13613.75
2024-11-27,-27618.75,746481.25,787713.75,41232.50
2024-12-04,-926.25,745555.00,787713.75,42158.75
2024-12-11,23992.50,769547.50,787713.75,18166.25
2024-12-18,-9735.00,759812.50,787713.75,27901.25
2024-12-24,12393.75,772206.25,787713.75,15507.50
2025-01-01,-1347.00,770859.25,787713.75,16854.50
2025-01-08,-2681.25,768178.00,787713.75,19535.75
2025-01-15,10767.00,778945.00,787713.75,8768.75
2025-01-22,10815.00,789760.00,789760.00,0.00
2025-01-29,-3517.50,786242.50,789760.00,3517.50
2025-02-05,39209.25,825451.75,825451.75,0.00
2025-02-12,-4180.50,821271.25,825451.75,4180.50
2025-02-19,1788.75,823060.00,825451.75,2391.75
2025-02-25,13076.25,836136.25,836136.25,0.00
2025-03-05,-4557.00,831579.25,836136.25,4557.00
2025-03-12,5872.50,837451.75,837451.75,0.00
2025-03-19,-2067.00,835384.75,837451.75,2067.00
2025-03-26,4901.25,840286.00,840286.00,0.00
2025-04-02,6311.25,846597.25,846597.25,0.00
2025-04-08,-13683.75,832913.50,846597.25,13683.75
2025-04-16,-681.75,832231.75,846597.25,14365.50
2025-04-23,4476.00,836707.75,846597.25,9889.50
2025-04-29,5028.75,841736.50,846597.25,4860.75
2025-05-07,19556.25,861292.75,861292.75,0.00
2025-05-14,13323.00,874615.75,874615.75,0.00
2025-05-21,3112.50,877728.25,877728.25,0.00
2025-05-28,-907.50,876820.75,877728.25,907.50
2025-06-04,15592.50,892413.25,892413.25,0.00
2025-06-11,7837.50,900250.75,900250.75,0.00
2025-06-18,7548.75,907799.50,907799.50,0.00
2025-06-25,821.25,908620.75,908620.75,0.00
2025-07-02,9525.00,918145.75,918145.75,0.00
2025-07-09,12637.50,930783.25,930783.25,0.00
2025-07-16,3813.75,934597.00,934597.00,0.00
2025-07-23,8126.25,942723.25,942723.25,0.00
2025-07-30,12735.00,955458.25,955458.25,0.00
2025-08-06,7492.50,962950.75,962950.75,0.00
2025-08-13,9138.75,972089.50,972089.50,0.00
2025-08-20,8865.00,980954.50,980954.50,0.00
2025-08-26,-2085.00,978869.50,980954.50,2085.00
2025-09-01,2861.25,981730.75,981730.75,0.00
2025-09-08,8040.00,989770.75,989770.75,0.00
2025-09-15,8531.25,998302.00,998302.00,0.00
2025-09-22,-795.00,997507.00,998302.00,795.00
2025-09-29,-3000.00,994507.00,998302.00,3795.00
2025-10-06,-8535.00,985972.00,998302.00,12330.00
2025-10-13,-3198.75,982773.25,998302.00,15528.75
2025-10-17,-12480.00,970293.25,998302.00,28008.75
2025-10-27,-11066.25,959227.00,998302.00,39075.00
2025-11-03,7646.25,966873.25,998302.00,31428.75
2025-11-10,5820.00,972693.25,998302.00,25608.75
2025-11-17,4132.50,976825.75,998302.00,21476.25
2025-11-24,14988.75,991814.50,998302.00,6487.50
2025-12-01,11373.75,1003188.25,1003188.25,0.00
2025-12-08,4833.75,1008022.00,1008022.00,0.00
2025-12-15,11178.75,1019200.75,1019200.75,0.00
2025-12-22,881.25,1020082.00,1020082.00,0.00
2025-12-29,1230.00,1021312.00,1021312.00,0.00
2026-01-05,6772.00,1028084.00,1028084.00,0.00
2026-01-12,1785.65,1029869.65,1029869.65,0.00
2026-01-19,1560.35,1031430.00,1031430.00,0.00
2026-01-23,-2550.50,1028879.50,1031430.00,2550.50
2026-02-02,19388.50,1048268.00,1048268.00,0.00
2026-02-09,5605.75,1053873.75,1053873.75,0.00
2026-02-16,-1660.25,1052213.50,1053873.75,1660.25
2026-02-23,-3895.75,1048317.75,1053873.75,5556.00
2026-02-27,-2493.50,1045824.25,1053873.75,8049.50
2026-03-09,-920.50,1044903.75,1053873.75,8970.00
2026-03-16,17858.00,1062761.75,1062761.75,0.00
2026-04-27,34927.50,1097689.25,1097689.25,0.00
2026-05-04,-7425.50,1090263.75,1097689.25,7425.50
2026-05-11,-120.00,1090143.75,1097689.25,7545.50
2026-05-18,8940.00,1099083.75,1099083.75,0.00
2026-05-25,6692.75,1105776.50,1105776.50,0.00
2026-06-01,-5420.50,1100356.00,1105776.50,5420.50
2026-06-08,-433.50,1099922.50,1105776.50,5854.00
2026-06-15,-6682.50,1093240.00,1105776.50,12536.50
