date,net_pnl,equity,peak,drawdown
2023-07-20,-13802.50,627870.00,642792.50,14922.50
2023-08-03,-1227.50,626642.50,642792.50,16150.00
2023-08-10,7715.00,634357.50,642792.50,8435.00
2023-08-17,3850.00,638207.50,642792.50,4585.00
2023-08-24,6152.50,644360.00,644360.00,0.00
2023-09-28,-2677.50,641682.50,644360.00,2677.50
2023-10-05,7745.00,649427.50,649427.50,0.00
2023-10-12,-2207.50,647220.00,649427.50,2207.50
2023-10-19,6542.50,653762.50,653762.50,0.00
2023-10-26,-23467.50,630295.00,653762.50,23467.50
2023-11-02,4025.00,634320.00,653762.50,19442.50
2023-11-16,-10685.00,623635.00,653762.50,30127.50
2023-11-23,5770.00,629405.00,653762.50,24357.50
2024-01-11,6555.00,635960.00,653762.50,17802.50
2024-01-18,192.50,636152.50,653762.50,17610.00
2024-01-25,467.50,636620.00,653762.50,17142.50
2024-02-08,3267.50,639887.50,653762.50,13875.00
2024-02-15,5762.50,645650.00,653762.50,8112.50
2024-02-22,4387.50,650037.50,653762.50,3725.00
2024-02-29,2710.00,652747.50,653762.50,1015.00
2024-03-14,-3512.50,649235.00,653762.50,4527.50
2024-03-21,10782.50,660017.50,660017.50,0.00
2024-04-04,9372.50,669390.00,669390.00,0.00
2024-04-10,72.50,669462.50,669462.50,0.00
2024-04-18,-20535.00,648927.50,669462.50,20535.00
2024-05-02,5848.75,654776.25,669462.50,14686.25
2024-05-23,-5801.25,648975.00,669462.50,20487.50
2024-06-06,11100.00,660075.00,669462.50,9387.50
2024-06-13,-1770.00,658305.00,669462.50,11157.50
2024-06-20,2291.25,660596.25,669462.50,8866.25
2024-06-27,-5580.00,655016.25,669462.50,14446.25
2024-07-04,3300.00,658316.25,669462.50,11146.25
2024-07-11,3283.75,661600.00,669462.50,7862.50
2024-07-25,4287.50,665887.50,669462.50,3575.00
2024-08-01,-5748.75,660138.75,669462.50,9323.75
2024-08-08,-9645.00,650493.75,669462.50,18968.75
2024-08-14,2812.50,653306.25,669462.50,16156.25
2024-08-22,-3295.00,650011.25,669462.50,19451.25
2024-08-29,-1041.25,648970.00,669462.50,20492.50
2024-09-05,3898.75,652868.75,669462.50,16593.75
2024-09-12,-178.75,652690.00,669462.50,16772.50
2024-09-19,5032.50,657722.50,669462.50,11740.00
2024-09-26,-9406.25,648316.25,669462.50,21146.25
2024-10-03,-16732.50,631583.75,669462.50,37878.75
2024-10-17,3871.25,635455.00,669462.50,34007.50
2024-10-24,2436.25,637891.25,669462.50,31571.25
2024-10-31,2305.00,640196.25,669462.50,29266.25
2024-11-14,-6905.00,633291.25,669462.50,36171.25
2024-11-21,1787.50,635078.75,669462.50,34383.75
2024-11-28,-9150.00,625928.75,669462.50,43533.75
2024-12-12,25121.25,651050.00,669462.50,18412.50
2024-12-19,-11505.00,639545.00,669462.50,29917.50
2024-12-26,20587.50,660132.50,669462.50,9330.00
2025-01-09,-19605.00,640527.50,669462.50,28935.00
2025-01-16,11958.75,652486.25,669462.50,16976.25
2025-01-23,26733.75,679220.00,679220.00,0.00
2025-01-30,22972.50,702192.50,702192.50,0.00
2025-02-06,33162.75,735355.25,735355.25,0.00
2025-02-13,-10391.25,724964.00,735355.25,10391.25
2025-02-20,16477.50,741441.50,741441.50,0.00
2025-02-27,-2625.00,738816.50,741441.50,2625.00
2025-03-13,11996.25,750812.75,750812.75,0.00
2025-03-27,-5508.75,745304.00,750812.75,5508.75
2025-04-09,-25556.25,719747.75,750812.75,31065.00
2025-04-24,5388.00,725135.75,750812.75,25677.00
2025-04-30,25752.00,750887.75,750887.75,0.00
2025-05-08,15660.75,766548.50,766548.50,0.00
2025-05-15,-28744.50,737804.00,766548.50,28744.50
2025-05-22,1923.75,739727.75,766548.50,26820.75
2025-05-29,20182.50,759910.25,766548.50,6638.25
2025-06-05,28065.00,787975.25,787975.25,0.00
2025-06-12,20628.75,808604.00,808604.00,0.00
2025-06-19,18213.75,826817.75,826817.75,0.00
2025-06-26,-23482.50,803335.25,826817.75,23482.50
2025-07-03,9236.25,812571.50,826817.75,14246.25
2025-07-10,20745.00,833316.50,833316.50,0.00
2025-07-17,8392.50,841709.00,841709.00,0.00
2025-07-24,15397.50,857106.50,857106.50,0.00
2025-07-31,7335.00,864441.50,864441.50,0.00
2025-08-07,13848.75,878290.25,878290.25,0.00
2025-08-21,10327.50,888617.75,888617.75,0.00
2025-09-09,-1687.50,886930.25,888617.75,1687.50
2025-12-09,3840.00,890770.25,890770.25,0.00
2025-12-16,15390.00,906160.25,906160.25,0.00
2026-01-13,-12248.75,893911.50,906160.25,12248.75
2026-01-20,-11720.50,882191.00,906160.25,23969.25
2026-02-03,-29597.25,852593.75,906160.25,53566.50
2026-02-10,10340.50,862934.25,906160.25,43226.00
2026-02-24,-2740.75,860193.50,906160.25,45966.75
2026-03-10,29577.00,889770.50,906160.25,16389.75
2026-03-17,-8717.75,881052.75,906160.25,25107.50
2026-04-28,55861.75,936914.50,936914.50,0.00
2026-05-05,-929.00,935985.50,936914.50,929.00
2026-05-19,17900.25,953885.75,953885.75,0.00
2026-05-26,3606.25,957492.00,957492.00,0.00
2026-06-02,-4395.25,953096.75,957492.00,4395.25
2026-06-09,193.75,953290.50,957492.00,4201.50
2026-06-16,-15940.50,937350.00,957492.00,20142.00
