entry_date,status,expiry_date,previous_trading_day,previous_close,spot_entry_timestamp,spot_entry_open,gap_points,strategy_direction,atm_strike,side,contract_file,direction,entry_timestamp,entry_open,exit_timestamp,exit_close,raw_points_pnl,raw_gross_pnl,slippage_points,slippage_loss,brokerage,net_pnl,remarks
2025-02-25,TRADED,2025-02-27,2025-02-24,22548.85,2025-02-25T09:15:00+05:30,22516.45,-32.40,LONG_STRADDLE,22500,CE,NIFTY_22500_CE_27_FEB_25.csv,LONG,2025-02-25T09:15:00+05:30,156.0,2025-02-25T09:15:00+05:30,155.44,-0.56,-145.60,4.00,1040.00,50.00,-1235.60,
2025-02-25,TRADED,2025-02-27,2025-02-24,22548.85,2025-02-25T09:15:00+05:30,22516.45,-32.40,LONG_STRADDLE,22500,PE,NIFTY_22500_PE_27_FEB_25.csv,LONG,2025-02-25T09:15:00+05:30,65.0,2025-02-25T09:15:00+05:30,60.95,-4.05,-1053.00,4.00,1040.00,50.00,-2143.00,
2025-02-27,TRADED,2025-02-27,2025-02-25,22526.3,2025-02-27T09:15:00+05:30,22568.95,42.65,SHORT_STRADDLE,22550,CE,NIFTY_22550_CE_27_FEB_25.csv,SHORT,2025-02-27T09:15:00+05:30,69.9,2025-02-27T09:15:00+05:30,62.5,7.40,1924.00,4.00,1040.00,50.00,834.00,
2025-02-27,TRADED,2025-02-27,2025-02-25,22526.3,2025-02-27T09:15:00+05:30,22568.95,42.65,SHORT_STRADDLE,22550,PE,NIFTY_22550_PE_27_FEB_25.csv,SHORT,2025-02-27T09:15:00+05:30,39.0,2025-02-27T09:15:00+05:30,28.45,10.55,2743.00,4.00,1040.00,50.00,1653.00,
2025-02-28,TRADED,2025-03-06,2025-02-27,22510.85,2025-02-28T09:15:00+05:30,22433.4,-77.45,LONG_STRADDLE,22450,CE,NIFTY_22450_CE_06_MAR_25.csv,LONG,2025-02-28T09:15:00+05:30,184.2,2025-02-28T09:15:00+05:30,138.3,-45.90,-11934.00,4.00,1040.00,50.00,-13024.00,
2025-02-28,TRADED,2025-03-06,2025-02-27,22510.85,2025-02-28T09:15:00+05:30,22433.4,-77.45,LONG_STRADDLE,22450,PE,NIFTY_22450_PE_06_MAR_25.csv,LONG,2025-02-28T09:15:00+05:30,110.0,2025-02-28T09:15:00+05:30,165.3,55.30,14378.00,4.00,1040.00,50.00,13288.00,
2025-03-03,TRADED,2025-03-06,2025-02-28,22127.4,2025-03-03T09:15:00+05:30,22194.55,67.15,SHORT_STRADDLE,22200,CE,NIFTY_22200_CE_06_MAR_25.csv,SHORT,2025-03-03T09:15:00+05:30,155.0,2025-03-03T09:15:00+05:30,154.15,0.85,221.00,4.00,1040.00,50.00,-869.00,
2025-03-03,TRADED,2025-03-06,2025-02-28,22127.4,2025-03-03T09:15:00+05:30,22194.55,67.15,SHORT_STRADDLE,22200,PE,NIFTY_22200_PE_06_MAR_25.csv,SHORT,2025-03-03T09:15:00+05:30,138.19,2025-03-03T09:15:00+05:30,114.6,23.59,6133.40,4.00,1040.00,50.00,5043.40,
2025-03-04,TRADED,2025-03-06,2025-03-03,22143.15,2025-03-04T09:15:00+05:30,21974.45,-168.70,LONG_STRADDLE,21950,CE,NIFTY_21950_CE_06_MAR_25.csv,LONG,2025-03-04T09:15:00+05:30,149.94,2025-03-04T09:15:00+05:30,145.35,-4.59,-1193.40,4.00,1040.00,50.00,-2283.40,
2025-03-04,TRADED,2025-03-06,2025-03-03,22143.15,2025-03-04T09:15:00+05:30,21974.45,-168.70,LONG_STRADDLE,21950,PE,NIFTY_21950_PE_06_MAR_25.csv,LONG,2025-03-04T09:15:00+05:30,63.95,2025-03-04T09:15:00+05:30,82.5,18.55,4823.00,4.00,1040.00,50.00,3733.00,
2025-03-05,TRADED,2025-03-06,2025-03-04,22080.3,2025-03-05T09:15:00+05:30,22073.05,-7.25,LONG_STRADDLE,22050,CE,NIFTY_22050_CE_06_MAR_25.csv,LONG,2025-03-05T09:15:00+05:30,95.0,2025-03-05T09:15:00+05:30,125.35,30.35,7891.00,4.00,1040.00,50.00,6801.00,
2025-03-05,TRADED,2025-03-06,2025-03-04,22080.3,2025-03-05T09:15:00+05:30,22073.05,-7.25,LONG_STRADDLE,22050,PE,NIFTY_22050_PE_06_MAR_25.csv,LONG,2025-03-05T09:15:00+05:30,80.0,2025-03-05T09:15:00+05:30,60.4,-19.60,-5096.00,4.00,1040.00,50.00,-6186.00,
2025-03-06,TRADED,2025-03-06,2025-03-05,22346.65,2025-03-06T09:15:00+05:30,22476.35,129.70,SHORT_STRADDLE,22500,CE,NIFTY_22500_CE_06_MAR_25.csv,SHORT,2025-03-06T09:15:00+05:30,39.85,2025-03-06T09:15:00+05:30,30.85,9.00,2340.00,4.00,1040.00,50.00,1250.00,
2025-03-06,TRADED,2025-03-06,2025-03-05,22346.65,2025-03-06T09:15:00+05:30,22476.35,129.70,SHORT_STRADDLE,22500,PE,NIFTY_22500_PE_06_MAR_25.csv,SHORT,2025-03-06T09:15:00+05:30,91.75,2025-03-06T09:15:00+05:30,95.35,-3.60,-936.00,4.00,1040.00,50.00,-2026.00,
2025-03-07,TRADED,2025-03-13,2025-03-06,22529.2,2025-03-07T09:15:00+05:30,22508.65,-20.55,LONG_STRADDLE,22500,CE,NIFTY_22500_CE_13_MAR_25.csv,LONG,2025-03-07T09:15:00+05:30,164.0,2025-03-07T09:15:00+05:30,157.6,-6.40,-1664.00,4.00,1040.00,50.00,-2754.00,
2025-03-07,TRADED,2025-03-13,2025-03-06,22529.2,2025-03-07T09:15:00+05:30,22508.65,-20.55,LONG_STRADDLE,22500,PE,NIFTY_22500_PE_13_MAR_25.csv,LONG,2025-03-07T09:15:00+05:30,148.0,2025-03-07T09:15:00+05:30,152.75,4.75,1235.00,4.00,1040.00,50.00,145.00,
2025-03-10,TRADED,2025-03-13,2025-03-07,22536.95,2025-03-10T09:15:00+05:30,22521.85,-15.10,LONG_STRADDLE,22500,CE,NIFTY_22500_CE_13_MAR_25.csv,LONG,2025-03-10T09:15:00+05:30,168.0,2025-03-10T09:15:00+05:30,164.45,-3.55,-923.00,4.00,1040.00,50.00,-2013.00,
2025-03-10,TRADED,2025-03-13,2025-03-07,22536.95,2025-03-10T09:15:00+05:30,22521.85,-15.10,LONG_STRADDLE,22500,PE,NIFTY_22500_PE_13_MAR_25.csv,LONG,2025-03-10T09:15:00+05:30,102.0,2025-03-10T09:15:00+05:30,108.95,6.95,1807.00,4.00,1040.00,50.00,717.00,
2025-03-11,TRADED,2025-03-13,2025-03-10,22441.1,2025-03-11T09:15:00+05:30,22345.95,-95.15,LONG_STRADDLE,22350,CE,NIFTY_22350_CE_13_MAR_25.csv,LONG,2025-03-11T09:15:00+05:30,125.0,2025-03-11T09:15:00+05:30,113.9,-11.10,-2886.00,4.00,1040.00,50.00,-3976.00,
2025-03-11,TRADED,2025-03-13,2025-03-10,22441.1,2025-03-11T09:15:00+05:30,22345.95,-95.15,LONG_STRADDLE,22350,PE,NIFTY_22350_PE_13_MAR_25.csv,LONG,2025-03-11T09:15:00+05:30,92.1,2025-03-11T09:15:00+05:30,120.75,28.65,7449.00,4.00,1040.00,50.00,6359.00,
2025-03-12,TRADED,2025-03-13,2025-03-11,22520.5,2025-03-12T09:15:00+05:30,22536.35,15.85,SHORT_STRADDLE,22550,CE,NIFTY_22550_CE_13_MAR_25.csv,SHORT,2025-03-12T09:15:00+05:30,96.25,2025-03-12T09:15:00+05:30,90.3,5.95,1547.00,4.00,1040.00,50.00,457.00,
2025-03-12,TRADED,2025-03-13,2025-03-11,22520.5,2025-03-12T09:15:00+05:30,22536.35,15.85,SHORT_STRADDLE,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,SHORT,2025-03-12T09:15:00+05:30,98.15,2025-03-12T09:15:00+05:30,90.1,8.05,2093.00,4.00,1040.00,50.00,1003.00,
2025-03-13,TRADED,2025-03-13,2025-03-12,22468.5,2025-03-13T09:15:00+05:30,22541.5,73.00,SHORT_STRADDLE,22550,CE,NIFTY_22550_CE_13_MAR_25.csv,SHORT,2025-03-13T09:15:00+05:30,40.2,2025-03-13T09:15:00+05:30,29.05,11.15,2899.00,4.00,1040.00,50.00,1809.00,
2025-03-13,TRADED,2025-03-13,2025-03-12,22468.5,2025-03-13T09:15:00+05:30,22541.5,73.00,SHORT_STRADDLE,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,SHORT,2025-03-13T09:15:00+05:30,84.2,2025-03-13T09:15:00+05:30,91.8,-7.60,-1976.00,4.00,1040.00,50.00,-3066.00,
2025-03-17,TRADED,2025-03-20,2025-03-13,22383.3,2025-03-17T09:15:00+05:30,22353.15,-30.15,LONG_STRADDLE,22350,CE,NIFTY_22350_CE_20_MAR_25.csv,LONG,2025-03-17T09:15:00+05:30,186.0,2025-03-17T09:15:00+05:30,235.5,49.50,12870.00,4.00,1040.00,50.00,11780.00,
2025-03-17,TRADED,2025-03-20,2025-03-13,22383.3,2025-03-17T09:15:00+05:30,22353.15,-30.15,LONG_STRADDLE,22350,PE,NIFTY_22350_PE_20_MAR_25.csv,LONG,2025-03-17T09:15:00+05:30,88.95,2025-03-17T09:15:00+05:30,61.95,-27.00,-7020.00,4.00,1040.00,50.00,-8110.00,
2025-03-18,TRADED,2025-03-20,2025-03-17,22515.25,2025-03-18T09:15:00+05:30,22662.25,147.00,SHORT_STRADDLE,22650,CE,NIFTY_22650_CE_20_MAR_25.csv,SHORT,2025-03-18T09:15:00+05:30,100.1,2025-03-18T09:15:00+05:30,97.6,2.50,650.00,4.00,1040.00,50.00,-440.00,
2025-03-18,TRADED,2025-03-20,2025-03-17,22515.25,2025-03-18T09:15:00+05:30,22662.25,147.00,SHORT_STRADDLE,22650,PE,NIFTY_22650_PE_20_MAR_25.csv,SHORT,2025-03-18T09:15:00+05:30,110.05,2025-03-18T09:15:00+05:30,120.9,-10.85,-2821.00,4.00,1040.00,50.00,-3911.00,
2025-03-19,TRADED,2025-03-20,2025-03-18,22848.75,2025-03-19T09:15:00+05:30,22874.95,26.20,SHORT_STRADDLE,22850,CE,NIFTY_22850_CE_20_MAR_25.csv,SHORT,2025-03-19T09:15:00+05:30,103.0,2025-03-19T09:15:00+05:30,97.5,5.50,1430.00,4.00,1040.00,50.00,340.00,
2025-03-19,TRADED,2025-03-20,2025-03-18,22848.75,2025-03-19T09:15:00+05:30,22874.95,26.20,SHORT_STRADDLE,22850,PE,NIFTY_22850_PE_20_MAR_25.csv,SHORT,2025-03-19T09:15:00+05:30,77.2,2025-03-19T09:15:00+05:30,80.75,-3.55,-923.00,4.00,1040.00,50.00,-2013.00,
2025-03-20,TRADED,2025-03-20,2025-03-19,22911.8,2025-03-20T09:15:00+05:30,23036.6,124.80,SHORT_STRADDLE,23050,CE,NIFTY_23050_CE_20_MAR_25.csv,SHORT,2025-03-20T09:15:00+05:30,44.95,2025-03-20T09:15:00+05:30,40.2,4.75,1235.00,4.00,1040.00,50.00,145.00,
2025-03-20,TRADED,2025-03-20,2025-03-19,22911.8,2025-03-20T09:15:00+05:30,23036.6,124.80,SHORT_STRADDLE,23050,PE,NIFTY_23050_PE_20_MAR_25.csv,SHORT,2025-03-20T09:15:00+05:30,80.0,2025-03-20T09:15:00+05:30,93.45,-13.45,-3497.00,4.00,1040.00,50.00,-4587.00,
2025-03-21,TRADED,2025-03-27,2025-03-20,23165.7,2025-03-21T09:15:00+05:30,23168.25,2.55,SHORT_STRADDLE,23150,CE,NIFTY_23150_CE_27_MAR_25.csv,SHORT,2025-03-21T09:15:00+05:30,144.69,2025-03-21T09:15:00+05:30,157.35,-12.66,-3291.60,4.00,1040.00,50.00,-4381.60,
2025-03-21,TRADED,2025-03-27,2025-03-20,23165.7,2025-03-21T09:15:00+05:30,23168.25,2.55,SHORT_STRADDLE,23150,PE,NIFTY_23150_PE_27_MAR_25.csv,SHORT,2025-03-21T09:15:00+05:30,118.05,2025-03-21T09:15:00+05:30,116.65,1.40,364.00,4.00,1040.00,50.00,-726.00,
2025-03-24,TRADED,2025-03-27,2025-03-21,23355.65,2025-03-24T09:15:00+05:30,23515.4,159.75,SHORT_STRADDLE,23500,CE,NIFTY_23500_CE_27_MAR_25.csv,SHORT,2025-03-24T09:15:00+05:30,90.0,2025-03-24T09:15:00+05:30,118.3,-28.30,-7358.00,4.00,1040.00,50.00,-8448.00,
2025-03-24,TRADED,2025-03-27,2025-03-21,23355.65,2025-03-24T09:15:00+05:30,23515.4,159.75,SHORT_STRADDLE,23500,PE,NIFTY_23500_PE_27_MAR_25.csv,SHORT,2025-03-24T09:15:00+05:30,122.0,2025-03-24T09:15:00+05:30,129.1,-7.10,-1846.00,4.00,1040.00,50.00,-2936.00,
2025-03-25,TRADED,2025-03-27,2025-03-24,23674.15,2025-03-25T09:15:00+05:30,23751.5,77.35,SHORT_STRADDLE,23750,CE,NIFTY_23750_CE_27_MAR_25.csv,SHORT,2025-03-25T09:15:00+05:30,125.65,2025-03-25T09:15:00+05:30,151.55,-25.90,-6734.00,4.00,1040.00,50.00,-7824.00,
2025-03-25,TRADED,2025-03-27,2025-03-24,23674.15,2025-03-25T09:15:00+05:30,23751.5,77.35,SHORT_STRADDLE,23750,PE,NIFTY_23750_PE_27_MAR_25.csv,SHORT,2025-03-25T09:15:00+05:30,140.0,2025-03-25T09:15:00+05:30,124.4,15.60,4056.00,4.00,1040.00,50.00,2966.00,
2025-03-26,TRADED,2025-03-27,2025-03-25,23605.95,2025-03-26T09:15:00+05:30,23700.95,95.00,SHORT_STRADDLE,23700,CE,NIFTY_23700_CE_27_MAR_25.csv,SHORT,2025-03-26T09:15:00+05:30,113.5,2025-03-26T09:15:00+05:30,100.1,13.40,3484.00,4.00,1040.00,50.00,2394.00,
2025-03-26,TRADED,2025-03-27,2025-03-25,23605.95,2025-03-26T09:15:00+05:30,23700.95,95.00,SHORT_STRADDLE,23700,PE,NIFTY_23700_PE_27_MAR_25.csv,SHORT,2025-03-26T09:15:00+05:30,109.0,2025-03-26T09:15:00+05:30,107.75,1.25,325.00,4.00,1040.00,50.00,-765.00,
2025-03-27,TRADED,2025-03-27,2025-03-26,23464.3,2025-03-27T09:15:00+05:30,23433.95,-30.35,LONG_STRADDLE,23450,CE,NIFTY_23450_CE_27_MAR_25.csv,LONG,2025-03-27T09:15:00+05:30,93.35,2025-03-27T09:15:00+05:30,69.9,-23.45,-6097.00,4.00,1040.00,50.00,-7187.00,
2025-03-27,TRADED,2025-03-27,2025-03-26,23464.3,2025-03-27T09:15:00+05:30,23433.95,-30.35,LONG_STRADDLE,23450,PE,NIFTY_23450_PE_27_MAR_25.csv,LONG,2025-03-27T09:15:00+05:30,55.15,2025-03-27T09:15:00+05:30,61.2,6.05,1573.00,4.00,1040.00,50.00,483.00,
2025-03-28,TRADED,2025-04-03,2025-03-27,23601.05,2025-03-28T09:15:00+05:30,23600.4,-0.65,LONG_STRADDLE,23600,CE,NIFTY_23600_CE_03_APR_25.csv,LONG,2025-03-28T09:15:00+05:30,209.6,2025-03-28T09:15:00+05:30,195.0,-14.60,-3796.00,4.00,1040.00,50.00,-4886.00,
2025-03-28,TRADED,2025-04-03,2025-03-27,23601.05,2025-03-28T09:15:00+05:30,23600.4,-0.65,LONG_STRADDLE,23600,PE,NIFTY_23600_PE_03_APR_25.csv,LONG,2025-03-28T09:15:00+05:30,118.0,2025-03-28T09:15:00+05:30,132.9,14.90,3874.00,4.00,1040.00,50.00,2784.00,
2025-04-01,TRADED,2025-04-03,2025-03-28,23495.15,2025-04-01T09:15:00+05:30,23341.1,-154.05,LONG_STRADDLE,23350,CE,NIFTY_23350_CE_03_APR_25.csv,LONG,2025-04-01T09:15:00+05:30,139.0,2025-04-01T09:15:00+05:30,168.1,29.10,7566.00,4.00,1040.00,50.00,6476.00,
2025-04-01,TRADED,2025-04-03,2025-03-28,23495.15,2025-04-01T09:15:00+05:30,23341.1,-154.05,LONG_STRADDLE,23350,PE,NIFTY_23350_PE_03_APR_25.csv,LONG,2025-04-01T09:15:00+05:30,84.0,2025-04-01T09:15:00+05:30,75.4,-8.60,-2236.00,4.00,1040.00,50.00,-3326.00,
2025-04-02,TRADED,2025-04-03,2025-04-01,23179.7,2025-04-02T09:15:00+05:30,23192.6,12.90,SHORT_STRADDLE,23200,CE,NIFTY_23200_CE_03_APR_25.csv,SHORT,2025-04-02T09:15:00+05:30,110.75,2025-04-02T09:15:00+05:30,108.15,2.60,676.00,4.00,1040.00,50.00,-414.00,
2025-04-02,TRADED,2025-04-03,2025-04-01,23179.7,2025-04-02T09:15:00+05:30,23192.6,12.90,SHORT_STRADDLE,23200,PE,NIFTY_23200_PE_03_APR_25.csv,SHORT,2025-04-02T09:15:00+05:30,103.0,2025-04-02T09:15:00+05:30,89.8,13.20,3432.00,4.00,1040.00,50.00,2342.00,
2025-04-03,TRADED,2025-04-03,2025-04-02,23330.8,2025-04-03T09:15:00+05:30,23150.3,-180.50,LONG_STRADDLE,23150,CE,NIFTY_23150_CE_03_APR_25.csv,LONG,2025-04-03T09:15:00+05:30,66.75,2025-04-03T09:15:00+05:30,81.3,14.55,3783.00,4.00,1040.00,50.00,2693.00,
2025-04-03,TRADED,2025-04-03,2025-04-02,23330.8,2025-04-03T09:15:00+05:30,23150.3,-180.50,LONG_STRADDLE,23150,PE,NIFTY_23150_PE_03_APR_25.csv,LONG,2025-04-03T09:15:00+05:30,80.0,2025-04-03T09:15:00+05:30,54.15,-25.85,-6721.00,4.00,1040.00,50.00,-7811.00,
2025-04-04,TRADED,2025-04-09,2025-04-03,23241.6,2025-04-04T09:15:00+05:30,23190.4,-51.20,LONG_STRADDLE,23200,CE,NIFTY_23200_CE_09_APR_25.csv,LONG,2025-04-04T09:15:00+05:30,149.94,2025-04-04T09:15:00+05:30,119.0,-30.94,-8044.40,4.00,1040.00,50.00,-9134.40,
2025-04-04,TRADED,2025-04-09,2025-04-03,23241.6,2025-04-04T09:15:00+05:30,23190.4,-51.20,LONG_STRADDLE,23200,PE,NIFTY_23200_PE_09_APR_25.csv,LONG,2025-04-04T09:15:00+05:30,160.0,2025-04-04T09:15:00+05:30,214.55,54.55,14183.00,4.00,1040.00,50.00,13093.00,
2025-04-07,TRADED,2025-04-09,2025-04-04,22912.05,2025-04-07T09:15:00+05:30,21758.4,-1153.65,LONG_STRADDLE,21750,CE,NIFTY_21750_CE_09_APR_25.csv,LONG,2025-04-07T09:15:00+05:30,375.9,2025-04-07T09:15:00+05:30,708.15,332.25,86385.00,4.00,1040.00,50.00,85295.00,
2025-04-07,TRADED,2025-04-09,2025-04-04,22912.05,2025-04-07T09:15:00+05:30,21758.4,-1153.65,LONG_STRADDLE,21750,PE,NIFTY_21750_PE_09_APR_25.csv,LONG,2025-04-07T09:15:00+05:30,203.25,2025-04-07T09:15:00+05:30,211.6,8.35,2171.00,4.00,1040.00,50.00,1081.00,
2025-04-08,TRADED,2025-04-09,2025-04-07,22238.0,2025-04-08T09:15:00+05:30,22446.75,208.75,SHORT_STRADDLE,22450,CE,NIFTY_22450_CE_09_APR_25.csv,SHORT,2025-04-08T09:15:00+05:30,180.95,2025-04-08T09:15:00+05:30,264.39,-83.44,-21694.40,4.00,1040.00,50.00,-22784.40,
2025-04-08,TRADED,2025-04-09,2025-04-07,22238.0,2025-04-08T09:15:00+05:30,22446.75,208.75,SHORT_STRADDLE,22450,PE,NIFTY_22450_PE_09_APR_25.csv,SHORT,2025-04-08T09:15:00+05:30,210.0,2025-04-08T09:15:00+05:30,151.55,58.45,15197.00,4.00,1040.00,50.00,14107.00,
2025-04-09,TRADED,2025-04-09,2025-04-08,22547.2,2025-04-09T09:15:00+05:30,22460.3,-86.90,LONG_STRADDLE,22450,CE,NIFTY_22450_CE_09_APR_25.csv,LONG,2025-04-09T09:15:00+05:30,200.0,2025-04-09T09:15:00+05:30,121.9,-78.10,-20306.00,4.00,1040.00,50.00,-21396.00,
2025-04-09,TRADED,2025-04-09,2025-04-08,22547.2,2025-04-09T09:15:00+05:30,22460.3,-86.90,LONG_STRADDLE,22450,PE,NIFTY_22450_PE_09_APR_25.csv,LONG,2025-04-09T09:15:00+05:30,121.55,2025-04-09T09:15:00+05:30,177.25,55.70,14482.00,4.00,1040.00,50.00,13392.00,
2025-04-11,TRADED,2025-04-17,2025-04-09,22420.4,2025-04-11T09:15:00+05:30,22695.4,275.00,SHORT_STRADDLE,22700,CE,NIFTY_22700_CE_17_APR_25.csv,SHORT,2025-04-11T09:15:00+05:30,294.8,2025-04-11T09:15:00+05:30,293.55,1.25,325.00,4.00,1040.00,50.00,-765.00,
2025-04-11,TRADED,2025-04-17,2025-04-09,22420.4,2025-04-11T09:15:00+05:30,22695.4,275.00,SHORT_STRADDLE,22700,PE,NIFTY_22700_PE_17_APR_25.csv,SHORT,2025-04-11T09:15:00+05:30,274.2,2025-04-11T09:15:00+05:30,204.7,69.50,18070.00,4.00,1040.00,50.00,16980.00,
2025-04-15,TRADED,2025-04-17,2025-04-11,22844.5,2025-04-15T09:15:00+05:30,23368.35,523.85,SHORT_STRADDLE,23350,CE,NIFTY_23350_CE_17_APR_25.csv,SHORT,2025-04-15T09:15:00+05:30,160.44,2025-04-15T09:15:00+05:30,131.35,29.09,7563.40,4.00,1040.00,50.00,6473.40,
2025-04-15,TRADED,2025-04-17,2025-04-11,22844.5,2025-04-15T09:15:00+05:30,23368.35,523.85,SHORT_STRADDLE,23350,PE,NIFTY_23350_PE_17_APR_25.csv,SHORT,2025-04-15T09:15:00+05:30,240.05,2025-04-15T09:15:00+05:30,195.15,44.90,11674.00,4.00,1040.00,50.00,10584.00,
2025-04-17,TRADED,2025-04-17,2025-04-16,23433.3,2025-04-17T09:15:00+05:30,23401.85,-31.45,LONG_STRADDLE,23400,CE,NIFTY_23400_CE_17_APR_25.csv,LONG,2025-04-17T09:15:00+05:30,63.6,2025-04-17T09:15:00+05:30,30.75,-32.85,-8541.00,4.00,1040.00,50.00,-9631.00,
2025-04-17,TRADED,2025-04-17,2025-04-16,23433.3,2025-04-17T09:15:00+05:30,23401.85,-31.45,LONG_STRADDLE,23400,PE,NIFTY_23400_PE_17_APR_25.csv,LONG,2025-04-17T09:15:00+05:30,83.9,2025-04-17T09:15:00+05:30,71.9,-12.00,-3120.00,4.00,1040.00,50.00,-4210.00,
2025-04-21,TRADED,2025-04-24,2025-04-17,23837.75,2025-04-21T09:15:00+05:30,23949.15,111.40,SHORT_STRADDLE,23950,CE,NIFTY_23950_CE_24_APR_25.csv,SHORT,2025-04-21T09:15:00+05:30,150.4,2025-04-21T09:15:00+05:30,167.85,-17.45,-4537.00,4.00,1040.00,50.00,-5627.00,
2025-04-21,TRADED,2025-04-24,2025-04-17,23837.75,2025-04-21T09:15:00+05:30,23949.15,111.40,SHORT_STRADDLE,23950,PE,NIFTY_23950_PE_24_APR_25.csv,SHORT,2025-04-21T09:15:00+05:30,209.05,2025-04-21T09:15:00+05:30,157.15,51.90,13494.00,4.00,1040.00,50.00,12404.00,
2025-04-22,TRADED,2025-04-24,2025-04-21,24121.2,2025-04-22T09:15:00+05:30,24185.4,64.20,SHORT_STRADDLE,24200,CE,NIFTY_24200_CE_24_APR_25.csv,SHORT,2025-04-22T09:15:00+05:30,105.0,2025-04-22T09:15:00+05:30,81.3,23.70,6162.00,4.00,1040.00,50.00,5072.00,
2025-04-22,TRADED,2025-04-24,2025-04-21,24121.2,2025-04-22T09:15:00+05:30,24185.4,64.20,SHORT_STRADDLE,24200,PE,NIFTY_24200_PE_24_APR_25.csv,SHORT,2025-04-22T09:15:00+05:30,140.0,2025-04-22T09:15:00+05:30,144.4,-4.40,-1144.00,4.00,1040.00,50.00,-2234.00,
2025-04-23,TRADED,2025-04-24,2025-04-22,24134.05,2025-04-23T09:15:00+05:30,24357.6,223.55,SHORT_STRADDLE,24350,CE,NIFTY_24350_CE_24_APR_25.csv,SHORT,2025-04-23T09:15:00+05:30,71.95,2025-04-23T09:15:00+05:30,57.0,14.95,3887.00,4.00,1040.00,50.00,2797.00,
2025-04-23,TRADED,2025-04-24,2025-04-22,24134.05,2025-04-23T09:15:00+05:30,24357.6,223.55,SHORT_STRADDLE,24350,PE,NIFTY_24350_PE_24_APR_25.csv,SHORT,2025-04-23T09:15:00+05:30,125.0,2025-04-23T09:15:00+05:30,125.05,-0.05,-13.00,4.00,1040.00,50.00,-1103.00,
2025-04-24,TRADED,2025-04-24,2025-04-23,24300.85,2025-04-24T09:15:00+05:30,24277.9,-22.95,LONG_STRADDLE,24300,CE,NIFTY_24300_CE_24_APR_25.csv,LONG,2025-04-24T09:15:00+05:30,49.8,2025-04-24T09:15:00+05:30,30.65,-19.15,-4979.00,4.00,1040.00,50.00,-6069.00,
2025-04-24,TRADED,2025-04-24,2025-04-23,24300.85,2025-04-24T09:15:00+05:30,24277.9,-22.95,LONG_STRADDLE,24300,PE,NIFTY_24300_PE_24_APR_25.csv,LONG,2025-04-24T09:15:00+05:30,60.95,2025-04-24T09:15:00+05:30,65.0,4.05,1053.00,4.00,1040.00,50.00,-37.00,
2025-04-25,TRADED,2025-04-30,2025-04-24,24245.05,2025-04-25T09:15:00+05:30,24289.0,43.95,SHORT_STRADDLE,24300,CE,NIFTY_24300_CE_30_APR_25.csv,SHORT,2025-04-25T09:15:00+05:30,196.0,2025-04-25T09:15:00+05:30,219.55,-23.55,-6123.00,4.00,1040.00,50.00,-7213.00,
2025-04-25,TRADED,2025-04-30,2025-04-24,24245.05,2025-04-25T09:15:00+05:30,24289.0,43.95,SHORT_STRADDLE,24300,PE,NIFTY_24300_PE_30_APR_25.csv,SHORT,2025-04-25T09:15:00+05:30,190.0,2025-04-25T09:15:00+05:30,151.05,38.95,10127.00,4.00,1040.00,50.00,9037.00,
2025-04-28,TRADED,2025-04-30,2025-04-25,23991.65,2025-04-28T09:15:00+05:30,24070.25,78.60,SHORT_STRADDLE,24050,CE,NIFTY_24050_CE_30_APR_25.csv,SHORT,2025-04-28T09:15:00+05:30,172.0,2025-04-28T09:15:00+05:30,188.45,-16.45,-4277.00,4.00,1040.00,50.00,-5367.00,
2025-04-28,TRADED,2025-04-30,2025-04-25,23991.65,2025-04-28T09:15:00+05:30,24070.25,78.60,SHORT_STRADDLE,24050,PE,NIFTY_24050_PE_30_APR_25.csv,SHORT,2025-04-28T09:15:00+05:30,178.2,2025-04-28T09:15:00+05:30,114.0,64.20,16692.00,4.00,1040.00,50.00,15602.00,
2025-04-29,TRADED,2025-04-30,2025-04-28,24312.9,2025-04-29T09:15:00+05:30,24370.7,57.80,SHORT_STRADDLE,24350,CE,NIFTY_24350_CE_30_APR_25.csv,SHORT,2025-04-29T09:15:00+05:30,104.0,2025-04-29T09:15:00+05:30,130.25,-26.25,-6825.00,4.00,1040.00,50.00,-7915.00,
2025-04-29,TRADED,2025-04-30,2025-04-28,24312.9,2025-04-29T09:15:00+05:30,24370.7,57.80,SHORT_STRADDLE,24350,PE,NIFTY_24350_PE_30_APR_25.csv,SHORT,2025-04-29T09:15:00+05:30,94.9,2025-04-29T09:15:00+05:30,57.0,37.90,9854.00,4.00,1040.00,50.00,8764.00,
2025-04-30,TRADED,2025-04-30,2025-04-29,24325.45,2025-04-30T09:15:00+05:30,24342.05,16.60,SHORT_STRADDLE,24350,CE,NIFTY_24350_CE_30_APR_25.csv,SHORT,2025-04-30T09:15:00+05:30,38.35,2025-04-30T09:15:00+05:30,16.7,21.65,5629.00,4.00,1040.00,50.00,4539.00,
