entry_date,exit_date,expiry,atm,lot_size,traded,skip_reason,remarks,legs_traded,adds,unwinds,orders,max_legs,gross_points,gross_pnl,costs,net_pnl,stale_prices,adds_blocked,rolls,rolls_blocked,entry_offset,entry_balance
2020-05-08,2020-05-14,2020-05-14,9350,75,YES,,,6,4,4,12,4,-21.85,-1638.75,360.00,-1998.75,7,1,0,1,0,0.90
2020-05-15,2020-05-21,2020-05-21,9100,75,YES,,,5,3,3,10,4,307.20,23040.00,300.00,22740.00,0,0,0,0,0,0.91
2020-05-22,2020-05-28,2020-05-28,9050,75,YES,,,5,3,1,10,4,-103.20,-7740.00,300.00,-8040.00,0,0,0,2,0,1.00
2020-05-29,2020-06-04,2020-06-04,9450,75,YES,,,5,2,0,10,4,-49.10,-3682.50,300.00,-3982.50,13,0,1,13,0,0.70
2020-06-05,2020-06-11,2020-06-11,10100,75,YES,,,5,3,3,10,4,-1.15,-86.25,300.00,-386.25,0,0,0,0,0,0.88
2020-06-12,2020-06-18,2020-06-18,9650,75,YES,,,7,5,5,14,4,-209.95,-15746.25,420.00,-16166.25,9,0,0,0,0,0.88
2020-06-19,2020-06-25,2020-06-25,10150,75,YES,,,4,2,0,8,4,301.30,22597.50,240.00,22357.50,2,0,0,9,0,0.86
2020-06-26,2020-07-02,2020-07-02,10350,75,YES,,,4,2,1,8,3,120.00,9000.00,240.00,8760.00,0,0,0,0,0,0.79
2020-07-03,2020-07-09,2020-07-09,10600,75,YES,,,6,3,3,12,4,99.60,7470.00,360.00,7110.00,0,1,1,0,0,0.84
2020-07-10,2020-07-16,2020-07-16,10800,75,YES,,,4,2,2,8,4,190.55,14291.25,240.00,14051.25,0,1,0,2,0,0.87
2020-07-17,2020-07-23,2020-07-23,10800,75,YES,,,5,2,0,10,4,-12.35,-926.25,300.00,-1226.25,0,1,1,14,0,0.80
2020-07-24,2020-07-30,2020-07-30,11150,75,YES,,,4,2,1,8,4,106.70,8002.50,240.00,7762.50,0,1,0,2,0,0.77
2020-07-31,2020-08-06,2020-08-06,11050,75,YES,,,5,3,3,10,4,103.70,7777.50,300.00,7477.50,0,0,0,0,0,0.89
2020-08-07,2020-08-13,2020-08-13,11200,75,YES,,,5,3,2,10,4,168.65,12648.75,300.00,12348.75,0,1,0,0,0,0.74
2020-08-14,2020-08-20,2020-08-20,11350,75,YES,,,5,3,1,10,4,122.70,9202.50,300.00,8902.50,0,0,0,1,0,0.94
2020-08-21,2020-08-27,2020-08-27,11400,75,YES,,,5,3,1,10,4,83.65,6273.75,300.00,5973.75,0,1,0,2,0,0.90
2020-08-28,2020-09-03,2020-09-03,11600,75,YES,,,7,5,5,14,4,41.15,3086.25,420.00,2666.25,1,1,0,0,0,0.88
2020-09-04,2020-09-10,2020-09-10,11350,75,YES,,,5,3,3,10,4,39.60,2970.00,300.00,2670.00,0,2,0,0,0,0.93
2020-09-11,2020-09-17,2020-09-17,11450,75,YES,,,5,3,1,10,4,159.05,11928.75,300.00,11628.75,0,1,0,2,0,0.97
2020-09-18,2020-09-24,2020-09-24,11550,75,YES,,,4,2,0,8,4,-394.00,-29550.00,240.00,-29790.00,4,2,0,13,0,0.89
2020-09-25,2020-10-01,2020-10-01,10900,75,YES,,,4,2,0,8,4,-168.95,-12671.25,240.00,-12911.25,1,0,0,20,0,0.96
2020-10-05,2020-10-08,2020-10-08,11550,75,YES,,,4,2,0,8,4,-18.45,-1383.75,240.00,-1623.75,0,0,0,3,0,0.68
2020-10-09,2020-10-15,2020-10-15,11850,75,YES,,,4,2,1,8,3,-150.75,-11306.25,240.00,-11546.25,0,1,0,0,0,0.89
2020-10-16,2020-10-22,2020-10-22,11750,75,YES,,,5,3,2,10,4,106.80,8010.00,300.00,7710.00,0,1,0,6,0,0.88
2020-10-23,2020-10-29,2020-10-29,11950,75,YES,,,6,4,2,12,4,56.45,4233.75,360.00,3873.75,0,1,0,2,0,0.88
2020-10-30,2020-11-05,2020-11-05,11700,75,YES,,,5,3,1,10,4,24.80,1860.00,300.00,1560.00,0,0,0,0,0,0.85
2020-11-06,2020-11-12,2020-11-12,12150,75,YES,,,4,2,0,8,4,-190.05,-14253.75,240.00,-14493.75,7,1,0,16,0,0.93
2020-11-13,2020-11-19,2020-11-19,12650,75,YES,,,4,2,0,8,4,109.55,8216.25,240.00,7976.25,15,4,0,4,0,0.90
2020-11-20,2020-11-26,2020-11-26,12850,75,YES,,,4,2,2,8,4,78.25,5868.75,240.00,5628.75,0,1,0,5,0,0.89
2020-11-27,2020-12-03,2020-12-03,13000,75,YES,,,4,2,1,8,3,150.85,11313.75,240.00,11073.75,0,0,0,0,0,0.85
2020-12-04,2020-12-10,2020-12-10,13200,75,YES,,,4,2,0,8,4,24.20,1815.00,240.00,1575.00,0,2,0,11,0,0.84
2020-12-11,2020-12-17,2020-12-17,13550,75,YES,,,6,4,2,12,4,73.50,5512.50,360.00,5152.50,0,2,0,0,0,0.87
2020-12-18,2020-12-24,2020-12-24,13750,75,YES,,,4,2,2,8,4,1.85,138.75,240.00,-101.25,1,0,0,5,0,0.91
2020-12-28,2020-12-31,2020-12-31,13850,75,YES,,,4,2,0,8,4,133.55,10016.25,240.00,9776.25,0,0,0,1,0,0.99
2021-01-01,2021-01-07,2021-01-07,14000,75,YES,,,5,3,1,10,4,174.45,13083.75,300.00,12783.75,0,0,0,7,0,0.96
2021-01-08,2021-01-14,2021-01-14,14250,75,YES,,,4,2,0,8,4,5.45,408.75,240.00,168.75,1,1,0,11,0,0.85
2021-01-15,2021-01-21,2021-01-21,14600,75,YES,,,7,4,3,14,4,108.20,8115.00,420.00,7695.00,0,7,1,0,0,0.98
2021-01-22,2021-01-28,2021-01-28,14600,75,YES,,,4,2,0,8,4,-375.45,-28158.75,240.00,-28398.75,0,0,0,10,0,0.88
2021-01-29,2021-02-04,2021-02-04,13950,75,YES,,,5,3,1,10,4,-459.95,-34496.25,300.00,-34796.25,8,0,0,14,0,0.91
2021-02-05,2021-02-11,2021-02-11,15000,75,YES,,,4,2,2,8,4,160.45,12033.75,240.00,11793.75,0,0,0,1,0,0.78
2021-02-12,2021-02-18,2021-02-18,15200,75,YES,,,5,3,3,10,4,119.20,8940.00,300.00,8640.00,0,0,0,0,0,0.92
2021-02-19,2021-02-25,2021-02-25,15050,75,YES,,,5,2,0,10,4,49.10,3682.50,300.00,3382.50,17,0,1,11,0,0.96
